Le01R_X,Le01R_Y,Le01R_Z,Le02R_X,Le02R_Y,Le02R_Z,Le03R_X,Le03R_Y,Le03R_Z,Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mi01R_X,Mi01R_Y,Mi01R_Z,Mi02R_X,Mi02R_Y,Mi02R_Z,Mi03R_X,Mi03R_Y,Mi03R_Z,Mi04R_X,Mi04R_Y,Mi04R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,Mi06R_X,Mi06R_Y,Mi06R_Z,Mi07R_X,Mi07R_Y,Mi07R_Z,Mi08R_X,Mi08R_Y,Mi08R_Z,Mi09R_X,Mi09R_Y,Mi09R_Z,Mm01R_X,Mm01R_Y,Mm01R_Z,Mm02R_X,Mm02R_Y,Mm02R_Z,Mm03R_X,Mm03R_Y,Mm03R_Z,Mo02R_X,Mo02R_Y,Mo02R_Z,Mo03R_X,Mo03R_Y,Mo03R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Sn04R_X,Sn04R_Y,Sn04R_Z,Sn05R_X,Sn05R_Y,Sn05R_Z,Sn06R_X,Sn06R_Y,Sn06R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te04R_X,Te04R_Y,Te04R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te06R_X,Te06R_Y,Te06R_Z,Te07R_X,Te07R_Y,Te07R_Z,Te08R_X,Te08R_Y,Te08R_Z,Te09R_X,Te09R_Y,Te09R_Z
17.8746,25.5558,9.3398,18.3745,25.2502,7.4531,19.353,24.6741,5.831,16.7015,25.4224,8.0874,17.6208,25.4146,7.5513,17.2841,25.5748,8.7603,14.7537,25.4721,9.138,12.3746,25.2931,9.2044,10.9685,24.6665,9.0295,12.0534,24.8447,6.2797,12.9887,25.0934,6.7401,14.1913,25.2627,7.0936,16.1236,24.9528,5.3432,15.0208,24.6043,4.396,13.6944,24.4267,3.8102,17.4449,23.4542,1.557,15.8582,23.288,0.7907,16.8108,22.7881,-0.5293,18.6521,22.0334,-1.4781,19.4409,21.6025,-1.7796,17.3895,24.6035,11.0281,15.249251,25.057517,8.288018,20.034344,24.152389,4.024954,19.88423,22.246293,0.646931,20.106941,21.370148,-1.810392,18.679294,21.200108,-4.935806,18.6485,22.8894,0.9928,17.9671,22.9057,-1.2202,16.2917,22.3044,-2.8278,16.4074,24.4033,2.7057,14.839176,23.500941,2.001333,12.5971,23.2817,1.4352,12.1979,24.3506,12.0736,11.1286,25.0451,11.1023,NaN,NaN, NaN ,16.920316,23.978362,12.294384,14.698046,23.689519,12.371244,16.291,24.8298,9.8201,17.5461,24.8254,6.3487,18.2837,24.2075,3.3752,19.2203,23.6437,2.2875,19.9817,23.2543,2.139,9.8696,24.2943,8.1988,11.2586,24.67,5.6127,12.288,24.2172,3.2704,13.9313,23.1201,0.5708,15.0688,22.7496,-0.5375,15.8118,22.3113,-1.6173,17.0483,21.7828,-2.9582,17.9576,21.6248,-3.5237,18.658,21.2672,-4.2437
17.9581,25.5776,9.3473,18.4677,25.2173,7.5305,19.472,24.604,5.9554,16.7763,25.4289,8.1246,17.7047,25.3861,7.6101,17.3642,25.5965,8.7936,14.8319,25.4932,9.1568,12.4619,25.2608,9.2146,11.0547,24.6001,9.0392,12.1859,24.6532,6.3094,13.093,24.9862,6.7605,14.2931,25.199,7.1225,16.2533,24.8504,5.4077,15.1699,24.4588,4.4508,13.8518,24.2226,3.8642,17.6485,23.2282,1.7103,16.0756,23.0002,0.9208,17.0525,22.4568,-0.3624,18.9154,21.7164,-1.2596,19.7033,21.2707,-1.5301,17.4791,24.66,11.0629,15.348241,25.089506,8.243728,20.240423,23.82962,4.213248,20.125126,22.216743,0.919719,20.366893,20.782339,-1.561015,18.955315,20.758537,-4.652582,18.8688,22.6819,1.183,18.2128,22.4585,-1.0151,16.5988,21.9126,-2.6023,16.6147,24.0402,2.841,15.042398,23.254479,2.112239,12.7962,22.9858,1.53,12.281,24.3679,12.079,11.2014,25.0625,11.1166,NaN,NaN, NaN ,17.009091,24.038997,12.294773,14.782326,23.746436,12.368501,16.3677,24.8708,9.8546,17.6539,24.7549,6.4574,18.449,24.0591,3.5042,19.4051,23.4408,2.4511,20.1734,23.0529,2.3278,9.952,24.2929,8.2271,11.4028,24.4314,5.6397,12.4578,23.912,3.3346,14.1585,22.7778,0.6934,15.3106,22.3928,-0.3931,16.0777,21.9381,-1.4488,17.3373,21.3613,-2.7466,18.2618,21.1857,-3.2836,19.0103,21.3063,-4.0771
18.0204,25.4838,9.333,18.562,25.19,7.6084,19.5865,24.5393,6.0894,16.8566,25.4279,8.1648,17.7959,25.3498,7.6749,17.4465,25.5879,8.8286,14.9094,25.5181,9.1689,12.55,25.22,9.2227,11.1542,24.5554,9.0617,12.3225,24.4461,6.3465,13.2129,24.8488,6.7871,14.3896,25.1332,7.1515,16.383,24.7498,5.485,15.3246,24.3306,4.5224,14.0144,24.0233,3.9359,17.8504,23.0207,1.8728,16.292,22.7141,1.0848,17.2855,22.1763,-0.1806,19.173,21.3675,-1.0028,19.9694,20.9328,-1.2535,17.5898,24.7444,11.1079,15.437704,24.964603,8.258796,20.374199,23.762442,4.404942,20.349087,21.945904,1.182195,20.648359,20.356643,-1.310183,19.278041,20.583474,-4.422163,19.092,22.5373,1.4113,18.4602,22.2661,-0.8165,16.8675,21.4123,-2.3634,16.7907,23.9144,2.9548,15.244233,23.043925,2.249346,13.0102,22.6933,1.6363,12.365,24.3757,12.0831,11.272,25.0731,11.1222,NaN,NaN, NaN ,17.085113,24.095182,12.287757,14.864987,23.78586,12.36345,16.4475,24.9174,9.894,17.7716,24.7164,6.529,18.6236,23.9212,3.6474,19.5906,23.2723,2.6392,20.3666,22.8833,2.54,10.0987,24.167,8.2721,11.5512,24.1765,5.7005,12.6362,23.6238,3.4113,14.3847,22.4713,0.8207,15.5586,22.0879,-0.2402,16.3357,21.5906,-1.2525,17.6208,20.9703,-2.5082,18.5494,20.7767,-3.0269,19.2589,20.4713,-3.7075
18.1098,25.4446,9.3188,18.6548,25.1705,7.7007,19.7012,24.4844,6.2346,16.945,25.4394,8.218,17.8881,25.3266,7.7513,17.5275,25.6062,8.8724,14.9929,25.5769,9.1885,12.6371,25.2092,9.2411,11.2591,24.4895,9.0935,12.4614,24.2865,6.4067,13.3283,24.7342,6.8342,14.4898,25.0939,7.182,16.5071,24.6605,5.5716,15.4653,24.1928,4.603,14.1778,23.8295,4.0146,18.0594,22.8225,2.0674,16.5115,22.4639,1.2566,17.5198,21.9078,0.0168,19.4258,21.0705,-0.7395,20.245,20.6241,-0.957,17.679,24.7616,11.1143,15.443093,25.000286,8.333386,20.53914,23.810596,4.567284,20.581811,21.674743,1.377412,20.916746,20.184322,-0.96579,19.557231,20.105532,-4.062143,19.3166,22.3217,1.653,18.7161,21.9152,-0.5739,17.1627,21.1822,-2.1343,16.9622,23.7466,3.0991,15.433594,22.836542,2.395301,13.2254,22.4247,1.7604,12.4345,24.4203,12.1004,11.3528,25.1052,11.138,8.67877,23.052658,10.462158,17.169035,24.111523,12.282824,14.948256,23.816865,12.361977,16.527,24.9706,9.9305,17.8867,24.7061,6.6367,18.7965,23.8004,3.8123,19.7777,23.1138,2.8402,20.5716,22.7446,2.7686,10.2657,23.9409,8.3327,11.7173,23.9244,5.7732,12.8226,23.3838,3.5024,14.6034,22.2011,0.9583,15.794,21.8244,-0.0682,16.5958,21.2769,-1.0367,17.8903,20.6048,-2.2497,18.8344,20.4095,-2.7453,19.5475,20.0563,-3.3893
18.1847,25.5456,9.4166,18.7472,25.1544,7.7936,19.8154,24.4507,6.3926,17.031,25.4346,8.2706,17.9745,25.3321,7.8215,17.6069,25.6266,8.9146,15.0749,25.6443,9.2027,12.713,25.2114,9.2575,11.355,24.4445,9.121,12.5998,24.1248,6.4741,13.4429,24.6494,6.8862,14.5838,25.0772,7.2188,16.6386,24.5918,5.6681,15.6209,24.0989,4.7041,14.3448,23.6965,4.1183,18.2615,22.6359,2.2743,16.7328,22.2597,1.4464,17.7712,21.6513,0.2495,19.6799,20.7992,-0.4448,20.4947,20.4013,-0.6436,17.723,24.745,11.0956,15.601725,24.851744,8.383614,20.70379,23.659636,4.80889,20.781441,21.531057,1.714945,21.14574,20.059214,-0.587764,19.859576,19.704942,-3.664678,19.5163,22.0885,1.8913,18.9482,21.5984,-0.2821,17.4157,20.8033,-1.8604,17.1542,23.5089,3.2744,15.636014,22.649581,2.554933,13.4374,22.176,1.9026,12.5361,24.4331,12.1025,11.4269,25.1153,11.1544,NaN,NaN, NaN ,17.249013,24.175189,12.281873,15.033177,23.86648,12.362473,16.6047,25.0065,9.9609,17.9816,24.6822,6.7442,18.9693,23.6919,3.9869,19.9625,22.9687,3.0568,20.7557,22.6114,3.0111,10.4346,23.7168,8.4061,11.9089,23.7393,5.8618,13.0138,23.1771,3.6184,14.836,21.9665,1.1279,16.0378,21.5753,0.1288,16.8597,20.9957,-0.8186,18.1634,20.2685,-1.968,19.1079,20.062,-2.4388,19.8411,19.6871,-3.0484
18.2618,25.5709,9.4584,18.8303,25.1542,7.8892,19.9261,24.413,6.5538,17.1111,25.4472,8.3237,18.06,25.3375,7.9021,17.6857,25.6512,8.962,15.1581,25.7265,9.2206,12.7899,25.215,9.2822,11.4415,24.4219,9.1582,12.7263,24.0465,6.5451,13.5607,24.5907,6.9472,14.6837,25.0627,7.2684,16.7717,24.5513,5.7755,15.7671,24.0009,4.8217,14.5077,23.5552,4.2323,18.4652,22.4525,2.4777,16.9488,22.0816,1.6485,18.0112,21.4256,0.4973,19.9281,20.5815,-0.1307,20.7452,20.16,-0.3041,17.7315,24.878,11.0872,15.705322,25.02385,8.387363,20.884797,23.691828,5.017928,21.022266,21.262303,2.008872,21.424532,19.709343,-0.240325,20.175633,19.308108,-3.288262,19.7157,21.8542,2.1291,19.2241,21.4359,0.016,17.7107,20.5782,-1.5819,17.3265,23.3476,3.4696,15.836175,22.495672,2.738708,13.6471,21.9959,2.0624,12.6159,24.4568,12.1088,11.5075,25.1254,11.1727,NaN,NaN, NaN ,17.32375,24.224276,12.283902,15.118486,23.901828,12.356321,16.682,25.0475,9.9919,18.0993,24.6992,6.8689,19.1373,23.6096,4.1803,20.1524,22.8743,3.2962,20.9488,22.4747,3.2663,10.602,23.5662,8.4848,12.088,23.5642,5.9523,13.2099,23.0226,3.7368,15.0624,21.7501,1.3219,16.2821,21.312,0.3559,17.1089,20.7515,-0.5768,18.4391,19.9454,-1.6545,19.3927,19.7451,-2.1037,20.1319,19.3243,-2.6831
18.328,25.6073,9.5072,18.9139,25.1698,7.9963,20.0273,24.4045,6.7234,17.1907,25.4893,8.3777,18.1404,25.3533,7.979,17.7628,25.6915,9.0109,15.229,25.7654,9.2415,12.8698,25.2287,9.3161,11.5278,24.4379,9.1909,12.8362,23.9939,6.6014,13.66,24.5394,7.0095,14.7847,25.0443,7.3274,16.9006,24.5107,5.8905,15.9303,23.936,4.9506,14.6692,23.4639,4.3631,18.6626,22.357,2.7295,17.1616,21.9233,1.8698,18.2407,21.2202,0.7691,20.1749,20.3479,0.1967,20.9968,19.97,0.0485,17.8657,24.9957,11.1219,15.687595,25.070729,8.46669,21.053668,23.605503,5.249014,21.233739,21.112037,2.31055,21.661465,19.466518,0.16163,20.488296,18.980648,-2.916817,19.9198,21.843,2.4384,19.472,21.253,0.3145,17.9633,20.2052,-1.2594,17.4985,23.1857,3.6646,16.024192,22.379214,2.917017,13.8547,21.8345,2.233,12.7012,24.4737,12.1109,11.5858,25.1447,11.1928,NaN,NaN, NaN ,17.403732,24.275926,12.287032,15.209731,23.948582,12.356733,16.7645,25.1198,10.0242,18.1776,24.6974,6.974,19.3029,23.526,4.3778,20.3298,22.7687,3.5401,21.1328,22.3781,3.5419,10.7488,23.8405,8.6059,12.2668,23.4395,6.0541,13.3996,22.8817,3.8598,15.2865,21.5462,1.5264,16.5159,21.0989,0.6017,17.3627,20.5131,-0.2924,18.7131,19.6967,-1.3334,19.683,19.4159,-1.7444,20.4284,19,-2.3058
18.403,25.6573,9.5505,18.9885,25.1894,8.1004,20.1301,24.412,6.9015,17.2724,25.532,8.4306,18.2196,25.3886,8.0629,17.8374,25.7251,9.0596,15.3012,25.7902,9.2837,12.951,25.2431,9.3468,11.6051,24.4445,9.226,12.9532,23.9711,6.6673,13.7716,24.5318,7.0738,14.8781,25.0336,7.3902,17.0287,24.5065,6.0094,16.0634,23.8752,5.0933,14.8326,23.3827,4.5016,18.8567,22.2428,2.9725,17.3745,21.7783,2.1044,18.4657,21.0283,1.0476,20.4117,20.1619,0.5401,21.3081,20.187,0.3587,17.9756,25.0688,11.1607,15.793661,25.188601,8.529581,21.198279,23.521121,5.532189,21.4285,21.68327,2.460546,21.912066,19.241245,0.538889,20.768787,18.598941,-2.502435,20.1241,21.8302,2.7477,19.7015,21.1435,0.6316,18.2399,20.0581,-0.9137,17.6661,23.2312,3.8398,16.211007,22.252249,3.109497,14.0522,21.7121,2.4025,12.8021,24.4919,12.1188,11.6649,25.1558,11.208,NaN,NaN, NaN ,17.478456,24.31991,12.280449,15.288885,23.980618,12.357306,16.8372,25.1649,10.0558,18.2856,24.7359,7.1083,19.4648,23.4715,4.5842,20.5078,22.695,3.8008,21.2754,22.3151,3.8206,NaN,NaN, NaN ,12.4493,23.3716,6.1483,13.5696,22.7693,3.9816,15.4986,21.3882,1.7422,16.7597,20.9017,0.8721,17.619,20.3312,0.0097,18.9874,19.4186,-0.9881,19.9575,19.1508,-1.3802,20.7219,18.6859,-1.8967
18.4762,25.6987,9.5908,19.0673,25.2169,8.2052,20.2254,24.4286,7.0847,17.3492,25.5724,8.4847,18.2912,25.4224,8.1479,17.911,25.7738,9.107,15.3714,25.8102,9.3288,13.0343,25.2754,9.3842,11.6787,24.4842,9.2589,13.0679,23.9732,6.7376,13.8812,24.5208,7.1529,14.9768,25.0385,7.4596,17.1532,24.5114,6.1298,16.178,23.8497,5.2479,14.9974,23.3044,4.6486,19.0461,22.158,3.2319,17.5785,21.6506,2.3609,18.691,20.865,1.3489,20.6392,19.9595,0.9111,21.5355,19.9678,0.7675,18.0365,25.086,11.1644,15.90643,25.04172,8.490352,21.334578,23.597858,5.797551,21.565939,21.580765,2.883105,22.132975,18.955634,1.010692,21.047478,18.237793,-2.072527,20.328,21.5844,3.0361,19.9258,20.9921,0.9794,18.4964,19.7299,-0.5738,17.8292,23.2347,4.0457,16.401254,22.153386,3.312596,14.2593,21.6166,2.5759,12.894,24.5199,12.1327,11.7473,25.1671,11.224,NaN,NaN, NaN ,17.556191,24.3632,12.285173,15.379055,24.02672,12.359671,16.9145,25.2291,10.082,18.398,24.7445,7.2113,19.6233,23.4451,4.8018,20.6828,22.6424,4.0688,21.5346,22.688,4.0662,NaN,NaN, NaN ,12.6007,23.453,6.2284,13.7382,22.683,4.1216,15.7144,21.2652,1.9675,16.9765,20.7811,1.148,17.8713,20.0011,0.3439,19.2509,19.2011,-0.6318,20.2244,18.9569,-0.9989,21.0108,18.4269,-1.4695
18.5472,25.7357,9.6385,19.1412,25.2541,8.3153,20.3196,24.4578,7.2685,17.4217,25.6101,8.5513,18.3648,25.4551,8.2428,17.982,25.8288,9.1598,15.4437,25.8265,9.3737,13.1079,25.3135,9.4261,11.7584,24.5221,9.2984,13.1738,23.9924,6.8115,13.9942,24.538,7.239,15.0767,25.0635,7.5394,17.2741,24.5173,6.2542,16.4087,24.0772,5.3607,15.1559,23.2533,4.792,19.2373,22.1013,3.4907,17.7846,21.5382,2.624,18.9046,20.7431,1.6606,20.8725,19.7873,1.2976,21.7565,19.8391,1.1963,18.0518,25.0896,11.1618,16.008361,25.184328,8.560444,21.479711,23.635756,6.032973,21.79456,21.422466,3.23978,22.366339,18.863546,1.422221,21.357928,17.913422,-1.609672,20.505,21.4192,3.316,20.1236,20.6173,1.3499,18.7339,19.4742,-0.2166,18.0067,23.1192,4.2613,16.584299,22.140076,3.521385,14.4521,21.5315,2.753,12.9886,24.5278,12.1322,11.8292,25.1809,11.2419,NaN,NaN, NaN ,17.639484,24.40785,12.287661,15.464195,24.057603,12.362093,16.9842,25.273,10.1151,18.4698,24.8421,7.368,19.7804,23.4266,5.02,20.8555,22.6103,4.3422,21.7018,22.6353,4.3756,NaN,NaN, NaN ,NaN,NaN, NaN ,13.9121,22.6111,4.2857,15.9335,21.1566,2.1953,17.212,20.5405,1.4448,18.0998,19.8761,0.6585,19.5054,19.0588,-0.2599,20.4913,18.6867,-0.5725,21.2847,18.1823,-1.0163
18.615,25.7906,9.6875,19.2137,25.3027,8.4246,20.4064,24.5065,7.4547,17.4881,25.6523,8.6194,18.4347,25.5126,8.335,18.0539,25.8794,9.2111,15.5146,25.8754,9.421,13.1907,25.3537,9.4628,11.8433,24.5534,9.3395,13.2848,24.0225,6.884,14.1048,24.5424,7.3259,15.1643,25.0696,7.6121,17.4044,24.5607,6.3891,16.5555,24.0807,5.517,15.318,23.2494,4.9491,19.4185,22.0489,3.7604,17.9832,21.4756,2.8935,19.1229,20.6567,1.9779,21.0847,19.6842,1.7017,21.9719,19.6708,1.6479,18.164,25.1385,11.1359,16.079321,25.210501,8.628123,21.60612,23.671745,6.276924,21.936049,21.598674,3.633007,22.623796,18.829175,2.007433,21.634834,17.56731,-1.077581,20.7041,21.8718,3.4458,20.3457,20.6662,1.6744,18.9651,19.3832,0.1971,18.1838,23.003,4.4768,16.770721,22.095638,3.729218,14.6619,21.4805,2.9448,13.0788,24.5524,12.1403,11.9165,25.2041,11.2639,NaN,NaN, NaN ,17.720863,24.456597,12.29008,15.557252,24.091986,12.363842,17.0547,25.3245,10.1364,18.57,24.9227,7.5026,19.9327,23.4424,5.2476,21.014,22.5996,4.6256,21.8575,22.6204,4.6907,11.0822,23.6398,8.7525,NaN,NaN, NaN ,14.1131,22.5834,4.4508,16.1402,21.0728,2.4287,17.4221,20.4585,1.721,18.3424,19.8189,0.9728,19.804,19.2569,0.0791,20.7454,18.4797,-0.1287,21.5445,17.9804,-0.538
18.6842,25.8459,9.7323,19.2812,25.3587,8.534,20.4898,24.5818,7.6417,17.5537,25.6835,8.6899,18.496,25.5572,8.4287,18.1274,25.923,9.266,15.5836,25.9331,9.4644,13.2698,25.3934,9.5087,11.9325,24.5852,9.3874,13.3894,24.065,6.9703,14.2068,24.5667,7.4086,15.2667,25.1175,7.7004,17.5213,24.6113,6.5238,16.6975,24.0864,5.6743,15.4714,23.2696,5.1026,19.5936,22.0536,4.0325,18.176,21.4252,3.1635,19.3365,20.5607,2.3019,21.2938,19.5956,2.1149,22.1744,19.5756,2.1022,18.2761,25.2068,11.1686,16.068125,25.606075,8.71133,21.725128,23.710872,6.531571,22.139979,21.128014,4.081644,22.758828,18.731774,2.372748,21.977475,17.579287,-0.543784,20.8808,21.8327,3.7958,20.5768,20.5638,2.0918,19.2075,19.1708,0.5725,18.3342,23.1295,4.7247,16.955215,22.060918,3.941477,14.8424,21.4555,3.14,13.1788,24.5495,12.1435,11.9981,25.2106,11.2808,NaN,NaN, NaN ,17.799118,24.505741,12.299723,15.647346,24.14192,12.366717,17.128,25.3893,10.1653,18.6433,24.9864,7.6303,20.0774,23.4622,5.4823,21.1752,22.829,4.8848,22.0284,22.6511,5.0077,11.1506,23.569,8.7216,12.9326,23.4102,6.512,14.3036,22.7356,4.5811,16.3444,21.0134,2.6683,17.6446,20.3547,2.0126,18.5969,20.013,1.2737,20.0456,19.095,0.5087,20.9811,18.3426,0.3304,21.7908,17.7606,-0.0312
18.7594,25.8976,9.7758,19.3437,25.4188,8.6385,20.569,24.655,7.828,17.6245,25.7406,8.7605,18.557,25.6187,8.5228,18.1948,25.9741,9.3213,15.6595,26.0088,9.5018,13.3618,25.4279,9.5649,12.029,24.6011,9.4448,13.5184,24.1131,7.0646,14.3169,24.6249,7.4886,15.3592,25.171,7.7845,17.6365,24.647,6.6563,16.8452,24.1131,5.8361,15.6281,23.2703,5.2524,19.7632,22.0718,4.3123,18.3706,21.394,3.443,19.5956,20.8882,2.5796,21.5488,19.9074,2.4795,22.3647,19.4547,2.5743,18.3524,25.1815,11.1975,16.095427,25.579963,8.748842,21.849558,23.764246,6.781927,22.249445,21.175558,4.437169,22.916959,18.672776,2.959681,22.186442,17.350675,0.053742,21.0536,21.7628,4.1678,20.7669,20.3475,2.469,19.4378,19.0763,0.9857,18.5034,23.1785,4.952,17.124019,22.081117,4.165473,15.0318,21.4333,3.3409,13.2743,24.5886,12.161,12.0817,25.2369,11.2908,NaN,NaN, NaN ,17.882519,24.533412,12.296039,15.730745,24.17657,12.366187,17.2015,25.4419,10.1885,18.7196,25.0583,7.7699,20.2213,23.5016,5.7159,21.3846,23.0109,5.1527,22.1654,22.6727,5.3378,11.2181,23.6448,8.7412,13.0357,23.477,6.5639,14.4676,22.7341,4.7137,16.5469,20.9779,2.9154,17.8615,20.3016,2.3225,18.8195,19.9109,1.6441,20.2732,18.9502,0.9605,21.2098,18.2219,0.8099,22.0202,17.5606,0.5051
18.8263,25.9671,9.8161,19.4043,25.5017,8.7501,20.6427,24.7441,8.0164,17.6852,25.8044,8.8304,18.6212,25.6838,8.6157,18.2551,26.0267,9.3765,15.7289,26.0851,9.5432,13.4563,25.4607,9.6209,12.1346,24.6065,9.5082,13.6447,24.0938,7.1612,14.4211,24.6762,7.5703,15.4463,25.2002,7.871,17.7446,24.721,6.7969,16.9731,24.1531,5.9972,15.7809,23.2991,5.4021,19.974,22.3972,4.5583,18.5995,21.7656,3.6545,19.7896,20.8475,2.9349,21.7371,19.8711,2.9163,22.5521,19.3891,3.0634,18.4704,25.3969,11.2085,16.121132,25.503426,8.753709,21.973519,23.807021,7.030114,22.436579,21.554102,4.858554,23.116038,19.233949,3.295041,22.391656,17.114494,0.642742,21.2269,21.8284,4.4866,20.9459,20.2518,2.8854,19.6694,18.9864,1.4488,18.6142,23.1876,5.1582,17.273368,22.109477,4.390047,15.2072,21.4376,3.5397,13.3682,24.6065,12.1646,12.1712,25.2552,11.3061,9.556165,23.042944,10.740841,17.969961,24.573729,12.300441,15.824326,24.216408,12.37613,17.274,25.4942,10.211,18.7786,25.177,7.9083,20.3564,23.5553,5.9504,21.5289,23.0423,5.45,22.3097,22.7222,5.6633,11.3063,23.7104,8.784,13.1377,23.3486,6.6435,14.6148,22.7799,4.8329,16.7455,21.0016,3.1729,18.0905,20.6089,2.6003,19.0286,19.8328,2.0279,20.4945,18.8275,1.419,21.4381,18.0517,1.322,22.1348,17.0473,0.9055
18.8892,26.0317,9.8652,19.4586,25.5775,8.8553,20.7086,24.8537,8.1998,17.7394,25.8503,8.9001,18.6751,25.7646,8.7126,18.3161,26.0872,9.4296,15.8014,26.1724,9.5968,13.5433,25.4813,9.6686,12.2473,24.6451,9.5695,13.7688,24.1274,7.2688,14.5174,24.7237,7.6421,15.5368,25.2525,7.9446,17.8502,24.7622,6.9504,17.1074,24.1925,6.1501,15.9085,23.3714,5.5435,20.132,22.4341,4.8533,18.7772,21.7462,3.9463,19.9784,20.8031,3.3037,21.9154,19.7741,3.3869,22.7264,19.3861,3.5446,18.5401,25.4017,11.2364,16.110274,25.890248,8.787752,22.08365,23.903484,7.275059,NaN,NaN,NaN,23.321706,19.035851,3.861061,22.566361,17.075838,1.266954,21.3933,21.839,4.8458,21.1588,20.4225,3.3016,19.8926,19.0472,1.8703,18.7835,23.2352,5.3859,17.460705,22.122828,4.619106,15.3873,21.4569,3.7478,13.4624,24.6112,12.1724,12.2587,25.2807,11.3182,NaN,NaN, NaN ,18.053256,24.626004,12.310085,15.914401,24.245199,12.37174,17.3451,25.5379,10.2257,18.8693,25.2613,8.0404,20.4883,23.6401,6.1931,21.6726,23.1268,5.7485,22.4397,22.76,5.9849,11.4149,23.734,8.8361,13.2673,23.4425,6.7154,14.7469,22.6219,4.9756,16.9754,21.2749,3.3969,18.2889,20.5771,2.9362,19.2404,19.7835,2.4185,20.6995,18.7052,1.8966,21.6415,17.8487,1.8491,22.321,16.8762,1.4829
18.9532,26.0875,9.9138,19.5067,25.6623,8.9582,20.7706,24.9793,8.3826,17.792,25.9278,8.9694,18.7284,25.8329,8.8046,18.3831,26.1564,9.4836,15.8751,26.2376,9.6412,13.6221,25.5241,9.7231,12.3483,24.6562,9.6285,13.899,24.1353,7.3774,14.6229,24.7846,7.7173,15.6158,25.3201,8.0254,17.9517,24.8885,7.0901,17.229,24.2289,6.3043,16.0938,23.6725,5.6527,20.2815,22.4709,5.1518,18.949,21.7753,4.2355,20.1542,20.762,3.682,22.0802,19.7247,3.8586,22.8991,19.0132,4.1375,18.5742,25.398,11.2574,16.192239,25.969915,8.823156,22.175846,24.039435,7.516103,NaN,NaN,NaN,23.502711,19.040258,4.491334,22.730547,16.951589,1.917209,21.5478,21.967,5.196,21.3204,20.3994,3.7384,20.0854,18.8492,2.3441,18.9343,23.3598,5.6352,17.641532,22.333637,4.75514,15.5673,21.4546,3.9566,13.5537,24.6326,12.1813,12.3417,25.3003,11.3324,NaN,NaN, NaN ,18.138601,24.6545,12.315066,15.99926,24.288609,12.380968,17.4178,25.6041,10.2462,18.9206,25.3861,8.1764,20.6084,23.7317,6.4262,21.7954,23.1994,6.0445,22.5593,22.8193,6.3215,11.5375,23.7512,8.905,13.3786,23.4942,6.7928,14.8982,22.6745,5.1043,17.1633,21.2878,3.6645,18.485,20.5565,3.2719,19.4335,19.7142,2.8217,20.8959,18.6398,2.386,21.8623,18.1755,2.3392,22.4872,16.7662,2.0755
