Le02R_X,Le02R_Y,Le02R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sj18R_X,Sj18R_Y,Sj18R_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te08R_X,Te08R_Y,Te08R_Z
NaN,NaN, NaN ,NaN,NaN, NaN ,24.599,26.755,18.396,21.516,27.953,17.11,27.462,29.766,16.226,28.728,24.479,14.917,30.013,24.188,14.909,29.89,20.917,14.376,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.808,26.922,15.117,23.732,25.475,14.509,22.173,23.493,14.21,19.908,25.265,20.156,16.13,24.642,19.503,24.472,25.608,19.799,22.359,25.079,20.15,29.373,29.52,17.355,23.187,27.154,17.847,23.996,29.106,16.717,NaN,NaN, NaN ,NaN,NaN, NaN ,21.563,24.55,15.268,24.906,23.184,14.651,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,24.69,26.789,18.367,21.564,28.056,17.191,27.446,30.265,16.322,28.577,27.274,14.871,29.923,24.571,14.827,29.539,20.642,14.541,27.189955,26.633436,14.955365,NaN,NaN, NaN ,NaN,NaN, NaN ,24.632,27.01,15.262,23.788,25.787,14.717,22.152,23.787,14.33,19.987,25.322,20.149,16.166,24.759,19.491,24.564,25.636,19.781,22.448,25.095,20.133,29.401,29.793,17.387,23.253,27.229,17.85,24.01,29.289,16.828,NaN,NaN, NaN ,20.034,25.051,16.561,21.567,24.838,15.356,24.872,23.514,14.742,NaN,NaN, NaN 
24.688,29.394,17.517,NaN,NaN, NaN ,24.78,26.863,18.352,21.619,28.168,17.27,27.456,30.542,16.431,28.45,27.28,14.734,29.665,25.168,14.642,29.589,21.508,14.57,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.538,27.251,15.402,23.546,25.764,14.864,22.074,24.072,14.472,20.064,25.374,20.137,16.218,24.908,19.496,24.661,25.649,19.761,22.534,25.119,20.115,29.429,30.045,17.403,23.323,27.309,17.854,24.027,29.465,16.914,17.943,25.114,18.026,20.058,25.33,16.64,21.553,25.205,15.448,24.643,23.938,14.776,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,24.867,26.917,18.33,21.68,28.275,17.35,27.341,30.453,16.564,28.171,28.292,14.725,29.495,25.768,14.858,29.484,22.115,14.582,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.804,28.109,15.47,23.443,26.338,14.914,21.968,24.508,14.595,20.145,25.436,20.131,16.251,25.058,19.506,24.752,25.676,19.742,22.621,25.129,20.095,29.459,30.312,17.395,23.393,27.383,17.856,24.057,29.669,17.062,17.981,25.324,18.043,20.078,25.589,16.728,21.518,25.552,15.555,24.528,24.246,14.839,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,24.949,26.989,18.326,21.742,28.386,17.43,27.311,30.158,16.7,28.071,28.581,14.528,29.496,24.75,14.803,29.115,22.53,14.582,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.72,28.31,15.601,23.548,26.909,15.018,21.912,24.828,14.714,20.224,25.461,20.108,16.297,25.202,19.513,24.848,25.697,19.72,22.706,25.154,20.073,29.486,30.547,17.369,23.466,27.454,17.858,24.088,29.859,17.21,18.022,25.384,18.08,20.091,25.821,16.821,21.479,25.89,15.669,24.328,24.734,14.918,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,21.81,28.491,17.514,27.276,30.635,16.787,27.929,28.678,14.573,29.249,25.934,14.469,28.908,22.752,14.518,NaN,NaN, NaN ,NaN,NaN, NaN ,25.957,23.363,15.01,24.512,28.69,15.728,23.464,27.167,15.197,21.818,25.242,14.834,20.294,25.478,20.099,16.351,25.356,19.523,24.938,25.735,19.702,22.79,25.172,20.056,29.506,30.798,17.302,23.542,27.521,17.873,NaN,NaN, NaN ,18.062,25.582,18.125,20.095,26.093,16.92,21.429,26.244,15.787,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,21.879,28.598,17.598,27.231,30.932,16.886,27.875,28.235,14.665,28.891,26.565,14.357,28.716,23.308,14.392,NaN,NaN, NaN ,NaN,NaN, NaN ,25.9,23.761,14.967,24.516,28.992,15.847,23.397,27.515,15.323,21.701,25.573,14.965,20.371,25.504,20.074,16.404,25.52,19.542,25.034,25.756,19.685,22.875,25.192,20.034,29.517,31.044,17.216,23.622,27.593,17.894,NaN,NaN, NaN ,18.1,25.779,18.178,20.07,26.089,17.036,21.371,26.516,15.934,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,21.952,28.694,17.681,27.211,31.294,17.013,27.458,29.396,14.536,28.739,26.928,14.167,28.455,23.527,14.225,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.38,29.266,15.965,23.336,27.863,15.444,21.535,26.09,15.096,20.451,25.559,20.066,16.43,25.672,19.547,25.13,25.769,19.666,22.962,25.209,20.014,29.524,31.293,17.113,23.693,27.661,17.905,NaN,NaN, NaN ,18.136,25.985,18.228,20.055,26.409,17.134,21.307,26.867,16.063,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,22.02,28.804,17.743,27.358,31.872,17.068,27.258,28.22,14.417,28.296,27.793,13.955,28.194,23.725,14.012,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.336,29.677,16.079,23.055,28.369,15.526,21.399,26.441,15.231,20.534,25.609,20.051,16.512,25.83,19.575,25.225,25.792,19.647,23.046,25.225,19.995,29.515,31.53,17.001,23.771,27.752,17.932,NaN,NaN, NaN ,18.168,26.182,18.282,20.027,26.708,17.238,21.208,26.962,16.219,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,22.094,28.938,17.841,27.362,32.249,17.145,26.979,29.646,14.121,27.887,28.52,13.787,28.078,25.08,13.661,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.291,30.266,16.169,22.925,28.632,15.659,21.28,26.793,15.374,20.625,25.632,20.052,16.565,25.961,19.59,25.319,25.811,19.63,23.133,25.259,19.977,29.49,31.769,16.884,23.856,27.846,17.959,NaN,NaN, NaN ,18.202,26.387,18.338,19.994,26.998,17.342,21.134,27.306,16.36,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,20.807547,27.74861,17.871097,NaN,NaN, NaN ,22.183,29.039,17.952,27.238,32.053,17.246,26.643,30.536,14.038,27.386,29.378,13.603,27.751,25.412,13.382,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.129,30.13,16.312,22.87,27.989,15.889,21.173,27.137,15.514,20.692,25.69,20.024,16.622,26.127,19.611,25.413,25.822,19.617,23.217,25.275,19.956,29.455,32.02,16.766,23.933,27.921,17.982,NaN,NaN, NaN ,18.231,26.603,18.394,19.959,27.283,17.451,21.053,27.628,16.498,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,22.267,29.128,18.053,27.279,32.627,17.285,26.653,30.027,13.917,27.069,29.701,13.421,27.321,25.869,13.044,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.056,30.754,16.402,22.798,28.094,16.03,21.054,27.536,15.66,20.769,25.726,19.995,16.682,26.26,19.627,25.508,25.844,19.599,23.299,25.307,19.938,29.409,32.333,16.644,24.021,28.019,18.014,NaN,NaN, NaN ,18.256,26.833,18.453,19.924,27.566,17.562,20.976,27.959,16.643,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,22.349,28.889,18.174,27.252,32.313,17.328,26.02,30.139,14.257,27.272,28.829,13.275,26.741,25.724,12.812,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.976,31.079,16.486,22.548,28.279,16.183,20.93,27.914,15.808,20.851,25.748,19.98,16.751,26.411,19.652,25.604,25.862,19.588,23.381,25.328,19.922,29.352,32.546,16.528,24.106,28.05,18.021,NaN,NaN, NaN ,18.274,27.075,18.515,19.893,27.85,17.674,20.902,28.291,16.787,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,22.436,29.004,18.278,27.198,32.4,17.29,25.926,31.966,14.116,26.486,29.912,12.914,26.362,26.336,12.419,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.043,31.814,16.585,22.472,28.576,16.312,20.82,28.267,15.933,20.956,25.681,19.985,16.814,26.518,19.671,25.693,25.878,19.574,23.466,25.346,19.907,29.287,32.819,16.412,NaN,NaN, NaN ,NaN,NaN, NaN ,18.286,27.321,18.578,19.863,28.133,17.792,20.831,28.617,16.928,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,20.761886,29.417156,18.607171,NaN,NaN, NaN ,22.549,29.197,18.434,27.23,32.632,17.295,25.759,32.742,14.212,26.433,30.305,12.821,25.997,27.151,12.048,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.773,31.222,16.787,22.505,29.605,16.395,20.702,28.68,16.073,21.01,25.804,19.939,16.872,26.627,19.686,25.782,25.901,19.564,23.553,25.364,19.893,29.212,33.079,16.302,NaN,NaN, NaN ,NaN,NaN, NaN ,18.294,27.581,18.648,19.835,28.419,17.917,20.762,28.939,17.069,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,20.760186,29.64866,18.728728,NaN,NaN, NaN ,22.638,29.2,18.458,27.225,32.776,17.257,25.466,32.325,14.257,26.114,30.003,12.592,25.328,27.234,11.766,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.75,31.524,16.904,22.211,30.565,16.51,20.587,29.004,16.212,21.092,25.814,19.92,16.944,26.761,19.719,25.875,25.916,19.547,23.638,25.381,19.881,29.105,33.267,16.223,NaN,NaN, NaN ,NaN,NaN, NaN ,18.291,27.833,18.73,19.812,28.705,18.049,20.701,29.26,17.212,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,26.002,27.543,18.274,22.821,29.396,18.553,27.213,32.925,17.214,25.464,33.619,14.297,25.714,31.199,12.432,24.942,28.463,11.398,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.725,31.794,17.034,22.109,30.874,16.647,20.479,29.415,16.352,21.179,25.851,19.905,17.012,26.84,19.735,25.959,25.92,19.532,23.724,25.391,19.87,29.055,33.565,16.12,NaN,NaN, NaN ,NaN,NaN, NaN ,18.285,28.101,18.832,19.794,28.984,18.183,20.647,29.574,17.357,22.52,29.812,15.256,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,26.094,27.555,18.299,22.887,29.466,18.633,27.251,33.165,17.193,25.125,33.668,14.367,25.379,31.615,12.363,24.534,29.59,11.084,24.375943,32.957466,15.385715,NaN,NaN, NaN ,NaN,NaN, NaN ,23.682,32.058,17.159,22.025,31.104,16.751,20.35,29.817,16.513,21.267,25.865,19.892,17.077,26.963,19.761,26.042,25.939,19.525,23.808,25.407,19.862,28.999,33.873,16.034,NaN,NaN, NaN ,NaN,NaN, NaN ,18.267,28.348,18.942,19.781,29.262,18.321,20.596,29.876,17.502,22.288,30.334,15.252,NaN,NaN, NaN 
25.897206,30.599174,18.075692,NaN,NaN, NaN ,26.162,27.584,18.261,22.904,29.446,18.684,27.308,33.472,17.201,25.017,33.768,14.443,25.007,32.26,12.247,23.696,29.432,10.955,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.66,32.311,17.261,22.093,31.22,16.913,20.234,30.194,16.664,21.35,25.899,19.884,17.161,27.028,19.776,26.125,25.952,19.512,23.892,25.411,19.854,28.955,34.185,15.954,NaN,NaN, NaN ,NaN,NaN, NaN ,18.266,28.538,19.104,19.762,29.504,18.45,20.545,30.168,17.645,22.015,30.746,15.268,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,26.255,27.638,18.279,22.968,29.44,18.693,27.294,33.616,17.133,24.928,34.305,14.523,24.66,32.874,12.167,23.152,30.388,10.762,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.664,32.545,17.339,22.068,31.515,17.053,20.132,30.573,16.841,21.477,25.801,19.9,17.224,27.113,19.791,26.205,25.982,19.502,23.974,25.426,19.848,28.915,34.334,15.884,NaN,NaN, NaN ,NaN,NaN, NaN ,18.288,28.766,19.322,19.761,29.799,18.641,20.508,30.44,17.791,21.767,31.226,15.297,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,26.307,27.591,18.22,23.08,29.499,18.707,27.31,33.854,17.103,24.829,34.643,14.553,24.337,33.466,12.115,22.59,31.359,10.622,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.635,32.778,17.398,21.914,32.081,17.191,20.027,30.939,17.009,21.518,25.939,19.858,17.302,27.148,19.797,26.281,26.004,19.492,24.055,25.433,19.842,28.884,34.557,15.801,NaN,NaN, NaN ,NaN,NaN, NaN ,18.301,28.681,19.372,19.718,30.076,18.852,20.471,30.727,17.955,21.542,31.709,15.347,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,26.408,27.583,18.202,23.241,29.649,18.734,27.354,34.135,17.08,24.769,34.996,14.583,24.031,34.066,12.074,22.108,32.058,10.548,NaN,NaN, NaN ,NaN,NaN, NaN ,21.613,31.916,13.387,23.623,33.017,17.434,21.868,32.354,17.283,19.942,31.321,17.196,21.6,25.931,19.855,17.383,27.204,19.807,26.363,26.013,19.481,24.135,25.444,19.839,28.85,34.851,15.725,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,19.598,30.057,18.957,20.439,31.011,18.141,21.343,32.164,15.413,22.553,32.136,12.103
NaN,NaN, NaN ,NaN,NaN, NaN ,26.482,27.631,18.198,23.446,29.891,18.782,27.376,34.368,17.027,24.722,35.329,14.577,23.757,34.624,12.053,21.588,32.929,10.524,24.084777,34.673955,15.70916,22.748005,33.879772,14.178697,21.346,32.392,13.369,23.583,33.292,17.476,21.838,32.594,17.36,19.87,31.658,17.344,21.691,25.872,19.845,17.462,27.225,19.813,26.439,26.028,19.471,24.215,25.462,19.836,28.832,35.08,15.622,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,19.609,30.404,19.314,20.385,31.298,18.33,21.168,32.6,15.485,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,26.562,27.665,18.19,23.526,29.852,18.692,27.351,34.557,16.976,24.686,35.66,14.533,23.515,35.197,12.033,21.161,33.7,10.537,NaN,NaN, NaN ,NaN,NaN, NaN ,21.117,32.764,13.291,23.575,33.434,17.453,21.8,32.887,17.431,19.801,31.941,17.464,21.758,25.879,19.829,17.536,27.265,19.824,26.519,26.053,19.465,24.297,25.48,19.832,28.818,35.239,15.539,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.331,31.615,18.545,21.029,33,15.551,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,26.677,27.598,18.138,23.457,29.712,18.617,27.363,34.76,16.895,24.682,35.986,14.458,23.306,35.794,12.019,20.762,34.479,10.597,NaN,NaN, NaN ,22.454107,34.631818,14.18695,20.841,33.344,13.29,23.57,33.643,17.434,21.766,33.143,17.477,19.736,32.23,17.568,21.843,25.956,19.83,17.611,27.243,19.821,26.594,26.077,19.456,24.378,25.496,19.828,28.816,35.446,15.407,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.272,32.037,18.813,20.918,33.361,15.6,21.474,34.07,11.977
26.510211,31.115915,17.793119,NaN,NaN, NaN ,26.741,27.618,18.149,23.558,29.786,18.561,27.38,34.993,16.818,24.694,36.228,14.393,23.149,36.326,12.015,20.399,35.316,10.723,24.040959,35.661152,15.55614,NaN,NaN, NaN ,20.598,33.906,13.3,23.55,33.834,17.39,21.744,33.354,17.483,19.698,32.507,17.648,21.927,25.965,19.814,17.689,27.253,19.822,26.679,26.094,19.449,24.461,25.515,19.821,28.784,35.611,15.297,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.221,32.215,18.955,20.825,33.705,15.622,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,26.824,27.628,18.12,23.847,29.99,18.46,27.269,34.939,16.617,24.661,36.448,14.281,23.03,36.817,12.001,20.113,36.15,10.878,NaN,NaN, NaN ,22.235554,35.524358,14.172847,20.38,34.472,13.31,23.521,34.008,17.324,21.743,33.539,17.468,19.668,32.751,17.706,22.044,25.877,19.84,17.772,27.222,19.815,26.756,26.109,19.442,24.542,25.535,19.817,28.759,35.682,15.178,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.31,32.561,19.18,20.74,34.045,15.614,NaN,NaN, NaN 
26.692,31.348,17.603,NaN,NaN, NaN ,26.908,27.611,18.076,23.87,30.16,18.54,27.242,35.051,16.457,24.624,36.641,14.187,22.957,37.24,11.989,19.92,37.011,11.042,NaN,NaN, NaN ,22.164883,35.975953,14.132199,20.171,35.064,13.313,23.491,34.167,17.229,21.709,33.727,17.427,19.64,33.001,17.737,22.113,25.983,19.832,17.854,27.213,19.815,26.833,26.133,19.431,24.624,25.552,19.809,28.755,35.655,14.956,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.384,32.756,19.258,20.655,34.398,15.589,20.67,36.06,12.093
NaN,NaN, NaN ,NaN,NaN, NaN ,26.994,27.612,18.044,23.923,30.158,18.463,27.208,35.13,16.265,24.613,36.832,14.081,22.906,37.619,11.954,19.832,37.847,11.17,NaN,NaN, NaN ,22.113291,36.371545,14.066284,20.008,35.585,13.313,23.454,34.3,17.102,21.677,33.955,17.366,19.609,33.267,17.728,22.168,25.998,19.792,17.928,27.169,19.809,26.919,26.157,19.425,24.709,25.573,19.803,28.683,35.829,14.813,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.42,32.84,19.193,20.554,34.774,15.562,20.506,36.701,12.156
NaN,NaN, NaN ,NaN,NaN, NaN ,27.076,27.619,18.029,24.14,30.254,18.326,27.175,35.198,16.054,24.586,36.993,13.949,22.88,37.97,11.902,19.836,38.607,11.234,23.93501,36.366649,15.066725,NaN,NaN, NaN ,19.868,36.106,13.317,23.425,34.452,16.958,21.628,34.116,17.251,19.575,33.508,17.659,22.257,26.021,19.787,17.997,27.124,19.805,27.002,26.179,19.417,24.794,25.602,19.795,28.643,35.823,14.543,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.427,32.866,19.041,20.442,35.169,15.541,20.398,37.301,12.219
NaN,NaN, NaN ,NaN,NaN, NaN ,27.149,27.623,18.006,24.307,30.459,18.322,27.134,35.264,15.843,24.572,37.138,13.812,22.867,38.284,11.817,19.895,39.241,11.245,NaN,NaN, NaN ,22.003116,36.97484,13.921528,19.771,36.607,13.324,23.382,34.56,16.807,21.594,34.341,17.121,19.526,33.695,17.533,22.334,26.021,19.77,18.068,27.071,19.792,27.08,26.214,19.41,24.878,25.627,19.785,28.528,35.954,14.353,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.442,33.041,18.924,20.345,35.583,15.534,20.355,37.905,12.282
NaN,NaN, NaN ,NaN,NaN, NaN ,27.223,27.651,17.982,24.307,30.35,18.21,27.084,35.277,15.584,24.569,37.219,13.628,22.875,38.558,11.702,19.969,39.738,11.223,NaN,NaN, NaN ,NaN,NaN, NaN ,19.713,37.106,13.323,23.346,34.678,16.609,21.557,34.521,16.993,19.481,33.884,17.394,22.42,26.017,19.755,18.147,27.002,19.775,27.165,26.237,19.398,24.96,25.646,19.776,28.467,35.846,14.04,NaN,NaN, NaN ,25.753,32.568,17.331,NaN,NaN, NaN ,20.388,31.283,19.716,20.392,32.987,18.626,20.291,35.993,15.531,20.342,38.453,12.299
27.004342,31.61461,17.055138,NaN,NaN, NaN ,27.304,27.662,17.959,24.386,30.335,18.11,27.033,35.298,15.336,24.568,37.389,13.423,22.896,38.793,11.56,20.054,40.148,11.191,23.899342,37.007467,14.513983,NaN,NaN, NaN ,19.695,37.56,13.284,23.28,34.724,16.422,21.746,34.834,16.746,19.423,34.033,17.242,22.505,26.052,19.746,18.215,26.949,19.768,27.244,26.267,19.387,25.044,25.672,19.766,28.356,35.797,13.806,NaN,NaN, NaN ,25.779,32.582,17.152,NaN,NaN, NaN ,20.414,31.264,19.494,20.361,33.03,18.384,20.266,36.37,15.493,20.39,38.959,12.309
NaN,NaN, NaN ,NaN,NaN, NaN ,27.379,27.669,17.934,24.463,30.376,18.057,26.986,35.236,15.036,24.557,37.433,13.176,22.931,38.998,11.387,20.159,40.503,11.132,NaN,NaN, NaN ,NaN,NaN, NaN ,19.702,38,13.219,23.24,34.815,16.178,21.519,34.821,16.613,19.386,34.179,17.08,22.588,26.051,19.732,18.296,26.882,19.749,27.319,26.307,19.378,25.128,25.69,19.754,28.24,35.704,13.563,NaN,NaN, NaN ,25.797,32.569,16.968,NaN,NaN, NaN ,20.427,31.322,19.282,20.324,33.103,18.169,20.263,36.672,15.389,20.461,39.352,12.275
27.095,31.684,16.722,NaN,NaN, NaN ,27.453,27.68,17.914,24.535,30.352,17.949,26.941,35.246,14.778,24.545,37.462,12.909,22.97,39.149,11.189,20.278,40.824,11.033,23.888969,37.011784,14.037248,NaN,NaN, NaN ,19.749,38.376,13.129,23.211,34.91,15.939,21.467,34.879,16.374,19.346,34.383,16.889,22.679,26.066,19.722,18.37,26.815,19.74,27.398,26.321,19.36,25.211,25.706,19.741,28.15,35.614,13.285,NaN,NaN, NaN ,25.827,32.56,16.782,NaN,NaN, NaN ,20.418,31.34,19.028,20.285,33.166,17.936,20.272,36.88,15.204,20.551,39.677,12.2
NaN,NaN, NaN ,22.191682,30.87183,18.617329,27.526,27.68,17.876,24.577,30.255,17.81,26.894,35.164,14.477,24.542,37.467,12.631,23.013,39.233,10.961,20.422,41.095,10.884,NaN,NaN, NaN ,NaN,NaN, NaN ,19.802,38.69,13.011,23.178,34.96,15.678,21.456,34.883,16.082,19.296,34.562,16.68,22.774,26.077,19.724,18.46,26.749,19.714,27.472,26.357,19.347,25.295,25.744,19.728,28.065,35.475,12.988,25.979,28.734,17.784,25.854,32.572,16.601,NaN,NaN, NaN ,20.386,31.427,18.834,20.219,33.267,17.715,20.29,37.039,14.973,20.661,39.981,12.028
NaN,NaN, NaN ,NaN,NaN, NaN ,27.594,27.705,17.853,24.648,30.261,17.719,26.844,35.088,14.192,24.542,37.449,12.343,23.05,39.277,10.697,20.588,41.334,10.682,23.900737,37.08902,13.487316,NaN,NaN, NaN ,19.887,38.968,12.871,23.153,35.03,15.399,21.394,35.013,15.83,19.267,34.731,16.458,22.848,26.106,19.687,18.542,26.687,19.691,27.546,26.386,19.335,25.376,25.761,19.715,28.002,35.333,12.659,26.047,28.719,17.722,25.882,32.54,16.406,19.518,28.925,19.256,20.342,31.438,18.581,20.166,33.394,17.506,20.307,37.165,14.734,20.772,40.144,11.794
27.213,31.595,16.177,NaN,NaN, NaN ,27.668,27.718,17.828,24.721,30.255,17.625,26.811,35.005,13.902,24.541,37.392,12.028,23.087,39.24,10.394,20.765,41.498,10.433,23.880262,37.105178,13.197202,22.183502,38.355002,12.644225,19.978,39.178,12.662,23.151,35.008,15.125,21.388,35.094,15.594,19.253,34.88,16.213,22.927,26.115,19.668,18.621,26.635,19.658,27.624,26.407,19.321,25.457,25.788,19.7,27.903,35.216,12.427,26.116,28.729,17.678,25.907,32.515,16.223,19.571,29.033,19.239,20.272,31.477,18.359,20.121,33.537,17.295,20.324,37.274,14.489,20.884,40.276,11.546
27.267,31.558,15.997,NaN,NaN, NaN ,27.737,27.774,17.817,24.799,30.281,17.531,26.788,34.913,13.621,24.56,37.325,11.71,23.127,39.143,10.063,20.942,41.577,10.128,NaN,NaN, NaN ,NaN,NaN, NaN ,20.07,39.282,12.387,23.15,35.012,14.856,21.381,35.105,15.314,19.24,34.978,15.959,23.012,26.122,19.646,18.701,26.578,19.622,27.694,26.439,19.308,25.538,25.818,19.686,27.87,35.076,12.076,26.191,28.739,17.627,25.943,32.505,16.036,19.601,29.03,19.117,20.201,31.508,18.136,20.079,33.64,17.048,20.357,37.402,14.238,20.997,40.287,11.228
27.307,31.513,15.845,22.233,31.328,18.09,27.809,27.759,17.777,24.876,30.293,17.429,26.777,34.806,13.338,24.572,37.17,11.372,23.17,39.024,9.7112,21.097,41.56,9.7657,23.953295,36.945349,12.574087,NaN,NaN, NaN ,20.151,39.312,12.062,23.144,34.977,14.579,21.465,34.86,14.963,19.237,35.04,15.691,23.094,26.144,19.627,18.785,26.517,19.573,27.767,26.479,19.297,25.619,25.845,19.671,27.824,34.924,11.805,26.262,28.751,17.572,25.983,32.445,15.822,19.592,28.998,18.959,20.153,31.531,17.937,20.051,33.675,16.78,20.398,37.441,13.935,21.144,40.325,10.894
27.36,31.481,15.698,NaN,NaN, NaN ,27.877,27.78,17.76,24.949,30.303,17.323,26.778,34.697,13.069,24.599,37.023,11.019,23.23,38.86,9.3198,21.222,41.457,9.3448,NaN,NaN, NaN ,22.318564,38.186841,11.617566,20.226,39.255,11.675,23.152,34.926,14.3,21.382,35.098,14.753,19.243,35.079,15.418,23.183,26.18,19.608,18.877,26.469,19.524,27.842,26.52,19.279,25.701,25.888,19.654,27.766,34.805,11.643,26.335,28.778,17.527,26.032,32.397,15.634,19.583,28.975,18.797,20.137,31.567,17.741,20.037,33.654,16.496,20.444,37.408,13.594,NaN,NaN, NaN 
