Le02R_X,Le02R_Y,Le02R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sj18R_X,Sj18R_Y,Sj18R_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te08R_X,Te08R_Y,Te08R_Z
5.730666,6.419192,18.886928,NaN,NaN, NaN ,4.9552,4.836,20.437,NaN,NaN, NaN ,8.7821,6.8393,18.498,NaN,NaN, NaN ,14.032,2.8446,18.573,15.54,0.19163,17.432,NaN,NaN, NaN ,11.817,2.2255,17.201,NaN,NaN, NaN ,7.7988,3.5771,16.843,7.4267,1.7537,16.365,6.8038,-0.39471,16.201,0.35709,2.8493,21.432,NaN,NaN, NaN ,4.4853,3.8055,21.79,2.4528,3.1606,21.757,9.8963,7.1779,20.489,3.952675,4.996784,19.551841,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.853047,0.536921,17.265839
5.715808,6.61418,18.953601,NaN,NaN, NaN ,5.0505,4.9469,20.45,NaN,NaN, NaN ,8.7295,7.1203,18.607,NaN,NaN, NaN ,13.979,3.1613,18.811,15.469,0.45457,17.822,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.7719,3.8317,16.98,7.404,2.0157,16.552,6.8464,-0.2106,16.386,0.45092,2.9325,21.454,NaN,NaN, NaN ,4.5936,3.8797,21.814,2.5632,3.2233,21.78,9.832,7.4448,20.605,4.028041,5.121707,19.577813,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.67627,0.669374,16.822542,NaN,NaN, NaN 
5.700199,6.760404,19.032091,NaN,NaN, NaN ,5.154,5.0074,20.464,NaN,NaN, NaN ,8.6715,7.4016,18.711,11.686,5.0683,18.338,13.913,3.4607,19.014,15.368,0.68763,18.17,10.511,4.5793,17.72,NaN,NaN, NaN ,NaN,NaN, NaN ,7.733,4.084,17.099,7.3684,2.2778,16.714,6.875,0.037647,16.545,0.55062,3.0161,21.476,-1.595278,0.489849,20.297226,4.7044,3.9378,21.833,2.6738,3.2838,21.805,9.7717,7.7185,20.708,4.095638,5.221272,19.599313,5.326521,6.570274,18.220233,NaN,NaN, NaN ,2.998231,1.021416,18.284036,NaN,NaN, NaN ,NaN,NaN, NaN ,13.755745,0.905268,17.946251
5.6752,6.971031,19.11149,2.885927,3.305699,18.057472,5.2589,5.0832,20.474,NaN,NaN, NaN ,8.6102,7.7026,18.817,NaN,NaN, NaN ,NaN,NaN, NaN ,15.238,0.94301,18.483,NaN,NaN, NaN ,11.61,3.0484,17.836,NaN,NaN, NaN ,7.6711,4.3583,17.224,7.2869,2.6152,16.884,6.8366,0.34995,16.709,0.65178,3.0893,21.503,NaN,NaN, NaN ,4.8149,3.9961,21.855,2.7872,3.3416,21.831,9.7161,7.9958,20.804,4.173212,5.322754,19.621807,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
5.669178,7.159659,19.208678,NaN,NaN, NaN ,5.3621,5.1468,20.488,NaN,NaN, NaN ,8.5156,8.3488,18.896,NaN,NaN, NaN ,NaN,NaN, NaN ,15.082,1.2062,18.766,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.5847,4.5745,17.393,7.2721,2.7016,16.971,6.7331,0.61446,16.858,0.74423,3.1756,21.526,NaN,NaN, NaN ,4.9282,4.0677,21.878,2.9003,3.4051,21.857,9.6702,8.2711,20.889,4.250057,5.438332,19.645829,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,5.301721,1.412126,17.577644,9.354004,1.53318,17.436333,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,5.46,5.2674,20.503,NaN,NaN, NaN ,8.4773,8.2826,19.016,11.482,5.9359,18.464,13.618,4.3706,19.402,14.922,1.4709,19.009,10.254,5.2844,18.026,NaN,NaN, NaN ,NaN,NaN, NaN ,7.5074,4.857,17.461,7.179,2.9305,17.107,NaN,NaN, NaN ,0.84209,3.2517,21.552,NaN,NaN, NaN ,5.0424,4.1245,21.901,3.0116,3.4628,21.881,9.6365,8.5354,20.968,4.315914,5.525735,19.681813,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,5.294134,1.592097,17.733524,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,5.5562,4.9748,20.534,2.8512,6.428646,18.325902,8.4065,8.569,19.116,NaN,NaN, NaN ,NaN,NaN, NaN ,14.745,1.7168,19.211,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.4398,5.3388,17.612,7.0043,3.3135,17.263,NaN,NaN, NaN ,0.93254,3.3168,21.572,NaN,NaN, NaN ,5.1542,4.1876,21.925,3.1239,3.5186,21.906,9.6154,8.7767,21.042,4.397605,5.587814,19.713601,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,5.6395,5.2179,20.544,NaN,NaN, NaN ,8.3346,8.8617,19.212,NaN,NaN, NaN ,NaN,NaN, NaN ,14.563,1.9672,19.372,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.3372,5.7603,17.709,NaN,NaN, NaN ,NaN,NaN, NaN ,1.0247,3.4025,21.593,-1.344704,1.150673,20.416261,5.2734,4.2432,21.947,3.2404,3.5668,21.933,9.6106,9.0072,21.098,4.476744,5.689526,19.743224,NaN,NaN, NaN ,0.74375,1.419058,19.385245,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,5.7722,5.4563,20.55,NaN,NaN, NaN ,8.2638,9.1416,19.301,NaN,NaN, NaN ,13.243,4.9532,19.502,14.373,2.2337,19.492,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.2023,5.9907,17.787,NaN,NaN, NaN ,NaN,NaN, NaN ,1.1232,3.4893,21.621,NaN,NaN, NaN ,5.3952,4.309,21.97,3.3517,3.6262,21.96,9.6184,9.2525,21.127,4.553597,5.793936,19.779546,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,5.8837,5.5523,20.564,2.9898,6.9059,18.7,8.1989,9.4241,19.392,NaN,NaN, NaN ,NaN,NaN, NaN ,14.164,2.4774,19.581,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,6.9965,5.9738,17.876,NaN,NaN, NaN ,NaN,NaN, NaN ,1.2186,3.5586,21.64,NaN,NaN, NaN ,5.5098,4.3716,21.994,3.4647,3.6767,21.986,9.643,9.4659,21.139,4.624008,5.87149,19.807237,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.950795,2.784178,18.127407,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,2.760735,4.838843,18.778302,5.9824,5.6539,20.586,NaN,NaN, NaN ,8.1296,9.6695,19.487,NaN,NaN, NaN ,NaN,NaN, NaN ,13.952,2.7307,19.634,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,6.8408,6.2626,17.969,NaN,NaN, NaN ,NaN,NaN, NaN ,1.3088,3.6331,21.664,NaN,NaN, NaN ,5.6279,4.4326,22.019,3.5808,3.7331,22.012,9.6777,9.68,21.132,4.700445,5.991082,19.843445,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.325906,3.023211,19.555408
NaN,NaN, NaN ,NaN,NaN, NaN ,6.0924,5.7408,20.606,NaN,NaN, NaN ,8.0695,9.9435,19.584,NaN,NaN, NaN ,NaN,NaN, NaN ,13.716,2.9855,19.644,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,6.6797,6.5733,18.066,NaN,NaN, NaN ,NaN,NaN, NaN ,1.4041,3.7014,21.686,NaN,NaN, NaN ,5.7526,4.4955,22.043,3.6981,3.7831,22.039,9.714,9.8765,21.103,4.772743,6.107624,19.880338,5.10708,8.105721,19.22723,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,8.25844,3.621762,18.25657,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,6.2038,5.8303,20.625,NaN,NaN, NaN ,8.0214,10.157,19.675,NaN,NaN, NaN ,NaN,NaN, NaN ,13.475,3.284,19.613,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,6.5053,6.91,18.155,NaN,NaN, NaN ,NaN,NaN, NaN ,1.4957,3.7716,21.711,-1.130971,2.325319,20.566968,5.8733,4.5497,22.064,3.8109,3.8386,22.064,9.7619,10.073,21.055,4.852391,6.207968,19.933294,NaN,NaN, NaN ,NaN,NaN, NaN ,2.885734,3.395577,19.045544,NaN,NaN, NaN ,NaN,NaN, NaN ,11.873184,3.678255,19.492143
NaN,NaN, NaN ,NaN,NaN, NaN ,6.3132,5.9124,20.652,NaN,NaN, NaN ,7.9562,10.406,19.775,NaN,NaN, NaN ,NaN,NaN, NaN ,13.227,3.561,19.548,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,6.3304,7.2536,18.245,NaN,NaN, NaN ,NaN,NaN, NaN ,1.5903,3.8461,21.735,NaN,NaN, NaN ,5.9917,4.6154,22.086,3.9247,3.887,22.09,NaN,NaN, NaN ,4.945217,6.323332,19.987605,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,6.4231,6.0037,20.678,NaN,NaN, NaN ,7.9194,10.654,19.856,9.992564,8.523318,17.256789,NaN,NaN, NaN ,12.955,3.8476,19.434,8.839211,7.99089,17.623326,NaN,NaN, NaN ,NaN,NaN, NaN ,6.1617,7.5491,18.342,NaN,NaN, NaN ,NaN,NaN, NaN ,1.6837,3.8946,21.753,NaN,NaN, NaN ,6.1155,4.666,22.111,4.0406,3.9382,22.113,NaN,NaN, NaN ,5.030419,6.4268,20.05398,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.571476,4.635372,18.429535,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,6.5324,6.0891,20.708,NaN,NaN, NaN ,7.8913,10.879,19.928,NaN,NaN, NaN ,NaN,NaN, NaN ,12.65,4.1269,19.275,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,5.9939,7.8375,18.44,NaN,NaN, NaN ,NaN,NaN, NaN ,1.7755,3.9682,21.774,NaN,NaN, NaN ,6.2412,4.7241,22.134,4.1555,3.9914,22.137,NaN,NaN, NaN ,5.107014,6.52956,20.10809,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,6.6354,6.1736,20.735,NaN,NaN, NaN ,7.8783,11.112,19.99,NaN,NaN, NaN ,NaN,NaN, NaN ,12.275,4.293,19.088,NaN,NaN, NaN ,9.193986,6.57646,17.888308,NaN,NaN, NaN ,5.8206,8.1453,18.538,NaN,NaN, NaN ,NaN,NaN, NaN ,1.8731,4.0338,21.792,NaN,NaN, NaN ,6.3666,4.7719,22.158,4.2707,4.0436,22.158,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,6.7399,6.2428,20.77,NaN,NaN, NaN ,7.8828,11.305,20.031,NaN,NaN, NaN ,NaN,NaN, NaN ,11.955,4.4993,18.86,NaN,NaN, NaN ,NaN,NaN, NaN ,9.0701,4.9977,18.902,5.6482,8.46,18.643,NaN,NaN, NaN ,NaN,NaN, NaN ,1.9732,4.0743,21.817,-1.034898,2.792037,20.423157,6.4917,4.8215,22.181,4.3845,4.096,22.182,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,0.562911,3.505602,19.716577,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,6.8426,6.3074,20.805,NaN,NaN, NaN ,7.885,11.486,20.063,NaN,NaN, NaN ,NaN,NaN, NaN ,11.598,4.81,18.583,NaN,NaN, NaN ,NaN,NaN, NaN ,8.7267,5.3115,18.818,5.4819,8.7658,18.741,NaN,NaN, NaN ,NaN,NaN, NaN ,2.0748,4.1487,21.834,NaN,NaN, NaN ,6.6159,4.8702,22.207,4.4985,4.1426,22.204,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,6.9365,6.3822,20.842,3.5787,7.4378,19.939,7.8864,11.641,20.082,8.353482,10.011245,16.596936,NaN,NaN, NaN ,11.238,5.0543,18.28,NaN,NaN, NaN ,8.125655,7.791024,17.455318,8.5006,5.5485,18.611,5.3285,9.0602,18.833,NaN,NaN, NaN ,NaN,NaN, NaN ,2.1814,4.1859,21.856,NaN,NaN, NaN ,6.7354,4.9181,22.234,4.6137,4.1871,22.228,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,7.0384,6.4466,20.88,3.652,7.485,20.082,7.8774,11.767,20.096,NaN,NaN, NaN ,NaN,NaN, NaN ,10.818,5.4175,17.913,6.928233,9.787723,17.194348,NaN,NaN, NaN ,8.0782,5.7706,18.486,5.1939,9.3449,18.915,NaN,NaN, NaN ,NaN,NaN, NaN ,2.2754,4.2406,21.874,-0.91906,3.316,20.571,6.8545,4.9753,22.256,4.7264,4.2336,22.253,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,7.1417,6.4931,20.912,3.7106,7.6907,20.214,7.8709,11.943,20.106,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.9278,5.9869,18.284,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,2.3846,4.3016,21.897,-0.89994,3.4813,20.607,6.9644,5.0279,22.281,4.8386,4.2795,22.279,10.025196,11.77714,19.591185,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.981899,5.627428,19.377801,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,7.2329,6.5559,20.943,3.7798,7.8266,20.354,7.8175,12.23,20.152,NaN,NaN, NaN ,9.345227,8.978438,16.582599,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.1843,8.1832,18.63,NaN,NaN, NaN ,2.4969,4.3351,21.916,-0.87501,3.6505,20.654,7.0825,5.0768,22.309,4.95,4.3243,22.306,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.838504,6.093047,19.401827,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,7.3341,6.6236,20.979,3.8524,7.9745,20.504,7.8215,12.431,20.061,NaN,NaN, NaN ,8.877815,9.556442,16.179282,NaN,NaN, NaN ,6.025196,11.092814,17.553562,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,3.9824,8.5992,18.694,3.478,6.439,18.44,2.5975,4.3868,21.934,-0.84932,3.8088,20.693,7.1935,5.1234,22.336,5.0603,4.368,22.333,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,2.169733,8.017462,20.379786,7.4273,6.6666,21.004,3.9331,8.1262,20.656,7.825,12.592,19.988,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.6854,10.514,19.381,3.7791,8.9398,18.785,3.2936,6.6994,18.484,2.7174,4.4294,21.971,-0.81551,3.9633,20.746,7.301,5.1714,22.359,5.1724,4.4089,22.359,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.759815,6.59382,19.58017,2.786979,6.987771,19.199996,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,2.124571,8.068374,20.571396,7.5209,6.7007,21.022,4.0152,8.2322,20.771,7.826,12.73,19.908,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,5.529036,11.548002,17.541224,NaN,NaN, NaN ,NaN,NaN, NaN ,4.6067,10.707,19.468,3.5921,9.2403,18.887,3.0141,7.1011,18.537,2.8091,4.4677,21.978,-0.78258,4.135,20.825,7.4123,5.2135,22.384,5.2826,4.4485,22.388,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,7.609,6.7695,21.059,4.1131,8.2544,20.813,7.8265,12.877,19.812,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.5191,10.974,19.545,3.4181,9.6091,19.006,2.7967,7.3805,18.605,2.9251,4.5011,22.022,-0.75146,4.2824,20.887,7.5137,5.2691,22.408,5.3918,4.4849,22.414,NaN,NaN, NaN ,NaN,NaN, NaN ,5.746689,10.572672,20.782763,NaN,NaN, NaN ,1.548385,6.906357,19.748579,2.556434,7.579447,19.38539,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,7.7077,6.8093,21.067,4.1657,8.3585,20.95,7.8361,13.049,19.698,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.4491,11.212,19.607,3.2653,9.8644,19.127,2.5537,7.711,18.678,3.024,4.5374,22.036,-0.70704,4.4229,20.967,7.6186,5.3163,22.426,5.5013,4.5215,22.44,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,0.176109,6.091972,20.256989,1.467185,7.399169,19.859057,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,7.8054,6.8583,21.086,4.2255,8.2549,20.906,7.8272,13.207,19.571,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.3822,11.487,19.652,3.1409,10.036,19.219,2.2873,8.0834,18.766,3.1378,4.5592,22.057,-0.67008,4.5374,21.043,7.721,5.3722,22.447,5.6106,4.5542,22.464,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,7.8965,6.9153,21.106,4.333,8.3633,20.983,7.8173,13.334,19.437,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.3377,11.764,19.675,2.9913,10.359,19.298,1.9964,8.4786,18.839,3.2353,4.6075,22.077,-0.62269,4.6775,21.123,7.8238,5.4201,22.47,5.7185,4.5926,22.489,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.305519,8.04593,20.144223,2.205998,8.439281,19.666211,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,7.9962,6.9423,21.106,4.5239,8.6174,21.12,7.8048,13.458,19.285,NaN,NaN, NaN ,NaN,NaN, NaN ,5.2407,8.0789,13.793,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.2902,11.962,19.672,2.8586,10.71,19.363,1.7517,8.8361,18.954,3.3435,4.6353,22.101,-0.57978,4.7595,21.177,7.9244,5.4643,22.49,5.8256,4.6298,22.515,9.391488,13.362064,17.629641,NaN,NaN, NaN ,6.029753,10.945465,20.734298,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,8.0932,6.9962,21.135,4.6451,8.7521,21.199,7.7868,13.564,19.129,NaN,NaN, NaN ,NaN,NaN, NaN ,4.5891,8.4319,13.487,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.2454,12.143,19.647,2.7376,10.978,19.416,1.515,9.1934,19.065,3.4499,4.674,22.128,-0.54506,4.8414,21.208,8.0305,5.5184,22.511,5.9325,4.6684,22.539,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.002383,8.586046,20.627913,1.877415,9.229398,19.89192,3.151349,9.911493,17.830066,NaN,NaN, NaN 
7.431583,10.607254,20.482274,2.530928,9.040479,21.489986,8.1914,7.0217,21.145,4.7573,8.8271,21.218,7.7658,13.664,18.964,5.289977,13.914747,16.121248,5.0872,12.218,13.995,3.9316,8.8881,13.218,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.2046,12.307,19.597,2.6263,11.233,19.451,1.2976,9.53,19.171,3.5512,4.7198,22.152,-0.47914,4.9793,21.299,8.1302,5.5708,22.533,6.038,4.7065,22.56,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
7.475617,10.580467,20.405909,NaN,NaN, NaN ,8.301,7.0624,21.162,4.8673,8.8952,21.22,7.7423,13.745,18.789,NaN,NaN, NaN ,NaN,NaN, NaN ,3.2907,9.3354,12.999,4.6366,13.777,17.329,NaN,NaN, NaN ,NaN,NaN, NaN ,4.1666,12.455,19.524,2.538,11.469,19.452,1.1043,9.8522,19.284,3.6516,4.7483,22.161,-0.4242,5.0759,21.349,8.2323,5.6204,22.554,6.141,4.7498,22.584,NaN,NaN, NaN ,NaN,NaN, NaN ,6.257964,11.270667,20.479938,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
7.550105,10.617816,20.314161,NaN,NaN, NaN ,8.3953,7.1112,21.176,4.9762,8.94,21.186,7.7191,13.821,18.608,NaN,NaN, NaN ,NaN,NaN, NaN ,2.6609,9.8258,12.828,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.137,12.588,19.43,2.4666,11.665,19.418,0.93327,10.148,19.39,3.7588,4.7883,22.188,-0.36092,5.1573,21.406,8.3325,5.6704,22.578,6.2441,4.7927,22.606,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.330936,10.192989,20.453619,NaN,NaN, NaN ,3.397981,10.410741,14.300119
7.618333,10.651647,20.227087,NaN,NaN, NaN ,8.503,7.1541,21.198,5.0839,8.9821,21.149,7.6935,13.894,18.424,NaN,NaN, NaN ,4.2295,12.842,13.437,2.0726,10.342,12.695,NaN,NaN, NaN ,3.5522,12.46,15.874,NaN,NaN, NaN ,4.107,12.7,19.313,2.4094,11.827,19.353,0.77531,10.445,19.475,3.8619,4.8337,22.218,-0.28907,5.2303,21.465,8.4325,5.7145,22.599,6.3486,4.8371,22.631,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
7.697399,10.7033,20.138925,2.858715,9.602154,21.781937,8.6117,7.1942,21.215,5.1947,9.0312,21.109,7.6697,13.935,18.222,5.1031,14.383,15.575,NaN,NaN, NaN ,1.5278,10.896,12.589,4.4911,14.216,16.871,NaN,NaN, NaN ,NaN,NaN, NaN ,4.0789,12.784,19.17,2.3596,11.949,19.266,0.62628,10.751,19.522,3.9685,4.8466,22.231,-0.20696,5.3007,21.542,8.5309,5.7722,22.622,6.452,4.8807,22.654,NaN,NaN, NaN ,NaN,NaN, NaN ,6.429311,11.459435,20.157095,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,2.081702,11.294028,17.457213,NaN,NaN, NaN 
7.777875,10.751243,20.045075,NaN,NaN, NaN ,8.7113,7.234,21.234,5.3062,9.0831,21.066,7.6483,13.969,18.011,NaN,NaN, NaN ,NaN,NaN, NaN ,1.0513,11.479,12.48,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.0569,12.852,19.009,2.3041,12.087,19.168,0.53914,10.957,19.517,4.0785,4.8971,22.262,-0.1218,5.3658,21.605,8.6327,5.8244,22.643,6.5555,4.9244,22.677,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,0.966966,11.352395,21.094335,NaN,NaN, NaN ,2.028194,11.545348,13.822535
