Le01R_X,Le01R_Y,Le01R_Z,Le02R_X,Le02R_Y,Le02R_Z,Le03R_X,Le03R_Y,Le03R_Z,Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mi01R_X,Mi01R_Y,Mi01R_Z,Mi02R_X,Mi02R_Y,Mi02R_Z,Mi03R_X,Mi03R_Y,Mi03R_Z,Mi04R_X,Mi04R_Y,Mi04R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,Mi06R_X,Mi06R_Y,Mi06R_Z,Mi07R_X,Mi07R_Y,Mi07R_Z,Mi08R_X,Mi08R_Y,Mi08R_Z,Mi09R_X,Mi09R_Y,Mi09R_Z,Mm01R_X,Mm01R_Y,Mm01R_Z,Mm02R_X,Mm02R_Y,Mm02R_Z,Mm03R_X,Mm03R_Y,Mm03R_Z,Mo01R_X,Mo01R_Y,Mo01R_Z,Mo02R_X,Mo02R_Y,Mo02R_Z,Mo03R_X,Mo03R_Y,Mo03R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Sn04R_X,Sn04R_Y,Sn04R_Z,Sn05R_X,Sn05R_Y,Sn05R_Z,Sn06R_X,Sn06R_Y,Sn06R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te04R_X,Te04R_Y,Te04R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te06R_X,Te06R_Y,Te06R_Z,Te07R_X,Te07R_Y,Te07R_Z,Te08R_X,Te08R_Y,Te08R_Z,Te09R_X,Te09R_Y,Te09R_Z
20.9082,25.5183,18.0256,20.6854,26.7126,16.3065,20.716,27.7631,14.4938,19.4689,26.4043,17.6397,20.0823,26.732,16.8053,20.2204,25.9415,17.8826,17.8891,25.7142,18.9903,15.5185,25.2681,19.3381,14.0321,24.8702,19.1828,14.2403,27.0754,17.5548,15.3352,27.0697,17.7281,16.603,27.0127,17.7291,17.6683,28.2733,15.7397,16.2849,28.7085,15.4512,14.8261,28.8626,15.4698,17.1052,30.24,12.0997,15.3726,30.5296,12.1996,15.9889,31.1168,10.7945,18.169,30.5695,10.3558,16.6866,31.4495,8.7616,17.1821,31.4438,7.9805,20.8689,23.7495,19.2561,18.0964,25.9562,17.8691,20.4512,29.2038,12.735,18.586,30.2522,9.7242,17.4329,31.2886,7.3287,15.2115,33.283,6.1142,14.0205,31.9748,8.8772,16.7589,29.4949,13.3808,14.8654,29.5809,13.4852,12.6237,29.5342,13.9309,14.5362,23.319,19.9589,11.7819,22.6905,19.7078,20.6651,22.5669,20.7872,18.4802,22.0596,20.9639,19.3957,24.6648,18.6618,19.3961,27.5388,15.8128,18.7015,29.3445,13.2802,19.0199,29.9238,11.8593,19.5328,29.7754,11.1315,12.6204,24.9097,18.6815,13.3399,27.1025,17.1539,13.3302,28.7305,15.4903,13.5079,30.3677,12.7624,14.0225,31.0459,11.4313,14.1791,31.5621,10.1598,14.6093,32.198,8.455,15.1859,32.6743,7.5938,15.5292,33.028,6.7526
20.9742,25.5127,17.9738,20.7722,26.64,16.2107,20.8202,27.6206,14.3639,19.5426,26.3885,17.5489,20.1662,26.679,16.7065,20.2897,25.9374,17.822,17.9448,25.6869,18.8751,15.5859,25.2138,19.1744,14.0924,24.8206,19.0477,14.3136,27.0079,17.3747,15.3999,26.979,17.5445,16.663,26.9399,17.5512,17.7678,28.1986,15.5808,16.3817,28.6203,15.2678,14.925,28.7577,15.2681,17.2314,30.0006,11.8486,15.4877,30.2674,11.9191,16.1196,30.8026,10.4923,18.3065,30.2622,10.1028,16.8424,31.0674,8.4602,17.3355,31.0272,7.6854,20.9297,23.7849,19.2411,18.1756,25.9633,17.7847,20.5552,28.9862,12.5779,18.7338,29.9077,9.4882,17.6204,30.7967,7.0088,15.3799,32.7016,5.6778,14.1685,31.5458,8.5159,16.7666,29.178,13.1461,14.9853,29.4072,13.2482,12.7645,29.4716,13.6694,14.5868,23.3174,19.9209,11.8694,22.6295,19.6328,20.73,22.6869,20.7905,18.5455,22.0992,20.968,19.4642,24.6787,18.6292,19.4865,27.4397,15.6767,18.8133,29.1595,13.0835,19.1504,29.6815,11.6391,19.6671,29.5054,10.9235,12.697,24.8462,18.5451,13.4247,27.0013,16.9446,13.436,28.6351,15.2695,13.6247,30.1248,12.4673,14.1504,30.7428,11.1096,14.3137,31.1854,9.8117,14.7544,31.7539,8.0896,15.3245,32.1794,7.2047,15.6938,32.5437,6.3605
21.0458,25.5015,17.923,20.868,26.5739,16.1256,20.937,27.4901,14.2507,19.6184,26.3571,17.4556,20.257,26.6278,16.615,20.366,25.934,17.7598,18.0023,25.6585,18.7534,15.6539,25.1419,19.0123,14.1659,24.7729,18.909,14.3973,26.9398,17.1952,15.4777,26.9072,17.3729,16.7426,26.863,17.3791,17.8787,28.135,15.4275,16.4882,28.5213,15.0808,15.0306,28.6584,15.0643,17.3695,29.7573,11.6122,15.6212,29.9768,11.633,16.2657,30.476,10.2012,18.4583,29.9305,9.8605,17.0156,30.6735,8.1765,17.5166,30.599,7.4031,20.991,23.8172,19.2249,18.2446,25.9322,17.6803,20.6975,28.7418,12.409,18.8939,29.5588,9.2605,17.7893,30.3244,6.7434,15.5624,32.1647,5.3029,14.3307,31.0838,8.161,16.9107,28.9568,12.902,15.1112,29.2232,13.0196,12.9045,29.2988,13.4099,14.683,23.3898,19.8811,11.9523,22.5749,19.568,20.8334,22.7386,20.7407,18.5911,22.0892,20.9376,19.5313,24.7038,18.5934,19.5844,27.3563,15.5522,18.9464,28.9763,12.8942,19.2874,29.4308,11.4299,19.817,29.2354,10.7267,12.7795,24.7867,18.4016,13.4922,26.9309,16.7722,13.5428,28.5308,15.0544,13.7524,29.8573,12.1784,14.2867,30.4168,10.7936,14.4695,30.8033,9.4771,14.9268,31.2808,7.7339,15.5005,31.655,6.8383,15.877,32.0284,5.9896
21.1204,25.5044,17.8792,20.9658,26.5082,16.0499,21.06,27.3561,14.1467,19.6993,26.3354,17.3628,20.3462,26.5858,16.5338,20.4409,25.9207,17.6975,18.0679,25.6548,18.6464,15.7366,25.0906,18.8768,14.244,24.6961,18.7652,14.4844,26.876,17.025,15.5728,26.8346,17.1977,16.8318,26.8038,17.2203,17.9903,28.0389,15.2638,16.6053,28.4104,14.891,15.1452,28.5423,14.8568,17.5219,29.4984,11.3773,15.7669,29.692,11.3622,16.4266,30.1267,9.9174,18.6273,29.5887,9.6334,17.2074,30.2509,7.8973,17.7139,30.1636,7.1389,21.0477,23.8506,19.2105,18.3174,25.9149,17.5867,20.8636,28.2962,12.2917,19.0728,29.1966,9.0506,17.9993,29.8158,6.4776,15.7595,31.6695,5.0124,14.5187,30.6265,7.8242,17.0388,28.7774,12.7177,15.2493,29.025,12.7902,12.9655,29.0554,13.1599,14.7923,23.4385,19.8265,12.0424,22.5332,19.5067,20.8417,22.7624,20.7427,18.661,22.1495,20.9478,19.5947,24.7095,18.547,19.6878,27.2607,15.4292,19.0829,28.7805,12.7106,19.4428,29.172,11.2337,19.9767,28.9513,10.543,12.8506,24.7206,18.2607,13.5591,26.8865,16.6189,13.6466,28.4324,14.8444,13.8946,29.5935,11.8979,14.4389,30.074,10.489,14.6341,30.4001,9.1572,15.1156,30.8317,7.4085,15.7172,31.1953,6.5091,16.0863,31.4969,5.6466
21.1961,25.5058,17.8359,21.0696,26.4477,15.9796,21.1932,27.2329,14.0554,19.7802,26.3187,17.2798,20.4401,26.5415,16.4484,20.516,25.9129,17.6326,18.136,25.645,18.5456,15.8104,25.0378,18.7484,14.3224,24.626,18.6367,14.5868,26.8015,16.8538,15.6654,26.7635,17.0295,16.9222,26.7519,17.0856,18.1051,27.9507,15.1134,16.7241,28.2915,14.7078,15.2673,28.3961,14.6441,17.687,29.2202,11.156,15.932,29.4181,11.1137,16.6032,29.7689,9.6529,18.8089,29.2639,9.4198,17.4088,29.8349,7.641,17.9307,29.7094,6.8925,21.1086,23.896,19.1968,18.4028,25.9079,17.4956,20.9903,28.2845,12.1369,19.2632,28.8355,8.8625,18.2022,29.373,6.254,15.9944,31.0946,4.6769,14.7222,30.17,7.5176,17.1986,28.6319,12.543,15.3673,28.8334,12.5579,13.1372,28.8578,12.9001,14.9038,23.4898,19.7818,12.1312,22.4876,19.4465,20.9132,22.8226,20.7231,18.7374,22.1822,20.897,19.663,24.7321,18.5051,19.7944,27.1647,15.3125,19.2349,28.5834,12.5361,19.6109,28.9145,11.0465,20.1497,28.6451,10.3709,12.9238,24.6601,18.1291,13.6391,26.8404,16.4687,13.7608,28.2896,14.624,14.0487,29.3146,11.6261,14.6064,29.7201,10.1974,14.817,29.987,8.8555,15.3236,30.3794,7.104,15.9396,30.7195,6.2131,16.3143,30.9931,5.3418
21.276,25.5106,17.7973,21.1773,26.3994,15.9194,21.3289,27.0966,13.9688,19.8657,26.2941,17.1981,20.5392,26.4925,16.3706,20.5982,25.9055,17.5723,18.2022,25.6707,18.4668,15.8914,24.9771,18.6273,14.4108,24.5574,18.5153,14.6883,26.7155,16.6843,15.7599,26.6725,16.864,17.0122,26.7323,16.97,18.2275,27.8338,14.9578,16.8485,28.1531,14.5198,15.3927,28.2413,14.4325,17.8641,28.9546,10.941,16.108,29.1449,10.8774,16.7969,29.4317,9.4043,19.008,28.9197,9.225,17.6245,29.3993,7.402,18.1564,29.2459,6.6641,21.1718,23.9361,19.183,18.4838,25.8997,17.4096,21.1806,28.1672,12.0085,19.4703,28.4663,8.6789,18.4473,28.9048,6.061,16.2126,30.435,4.3453,14.9435,29.7039,7.2283,17.3329,28.423,12.3517,15.4533,28.6241,12.3323,13.2943,28.6148,12.6333,15.0024,23.6491,19.7414,12.2237,22.4359,19.388,20.9844,22.9072,20.723,18.806,22.2631,20.8963,19.7311,24.7498,18.4625,19.9068,27.0668,15.2021,19.3891,28.3683,12.367,19.7842,28.6497,10.8723,20.3333,28.34,10.2165,13.0015,24.5988,18.0091,13.7311,26.7682,16.3138,13.8875,28.1107,14.3926,14.2174,29.0208,11.3607,14.794,29.3575,9.9211,15.0125,29.5632,8.5694,15.5449,29.9079,6.8193,16.1718,30.2581,5.931,16.5586,30.4556,5.0434
21.3533,25.5091,17.7596,21.2903,26.3431,15.859,21.4713,26.9565,13.8862,19.9513,26.2783,17.12,20.6397,26.4472,16.2971,20.679,25.8914,17.5111,18.2701,25.6946,18.3978,15.9737,24.9329,18.5281,14.4958,24.4986,18.4079,14.7933,26.5979,16.5123,15.8593,26.5841,16.7134,17.1029,26.7116,16.8607,18.3488,27.7122,14.8062,16.9821,27.9978,14.3341,15.5242,28.0759,14.2246,18.0476,28.6778,10.7431,16.2931,28.8613,10.6447,17.0062,29.0967,9.1719,19.2192,28.572,9.0394,17.8618,28.9688,7.1811,18.399,28.7764,6.458,21.2344,23.9903,19.1696,18.562,25.8689,17.3167,21.2917,27.8764,11.9662,19.6609,28.3024,8.5006,18.7054,28.4492,5.8951,16.4771,29.8348,4.0556,15.1768,29.2323,6.96,17.5286,28.1873,12.1621,15.6473,28.4775,12.0704,13.4186,28.3816,12.3755,15.0575,23.5146,19.7247,12.3187,22.3841,19.337,21.0464,22.9203,20.6557,18.8601,22.3868,20.903,19.805,24.7702,18.4233,20.029,26.9716,15.0986,19.5513,28.148,12.2052,19.9734,28.3679,10.7109,20.5337,28.058,10.0754,13.0882,24.5307,17.8974,13.8326,26.6771,16.1506,14.0261,27.9238,14.1572,14.4015,28.7251,11.1007,14.9961,29.0027,9.6584,15.2318,29.1607,8.3058,15.7801,29.4317,6.5575,16.4225,29.7368,5.655,16.8109,29.9038,4.7604
21.4345,25.5107,17.7246,21.3989,26.2803,15.7998,21.6165,26.8178,13.8155,20.0414,26.2539,17.0396,20.7414,26.3968,16.2232,20.7599,25.8834,17.4577,18.3449,25.7019,18.3281,16.0463,24.9161,18.4508,14.5817,24.4431,18.3087,14.9041,26.4778,16.337,15.9554,26.5036,16.5773,17.1916,26.6692,16.7439,18.4758,27.5836,14.6633,17.1154,27.8562,14.1659,15.6642,27.8967,14.0213,18.2459,28.408,10.5561,16.4885,28.5654,10.4191,17.2245,28.7558,8.9484,19.4422,28.2288,8.8731,18.1135,28.5309,6.9745,18.6654,28.3182,6.2689,21.2979,24.0407,19.155,18.6441,25.8421,17.2245,21.5639,27.4453,11.787,19.8607,27.8748,8.3629,18.9841,27.9491,5.7087,16.7428,29.1773,3.7608,15.4265,28.7733,6.7111,17.7019,27.9626,11.9815,15.9078,28.1281,11.8986,13.6659,28.1857,12.1331,15.1394,23.6811,19.7024,12.4089,22.348,19.2962,21.0789,22.9227,20.679,18.9217,22.2892,20.8319,19.8801,24.7955,18.3847,20.1514,26.8723,14.9985,19.7264,27.9374,12.0529,20.1723,28.1072,10.5653,20.7422,27.7593,9.9438,13.187,24.4364,17.7865,13.9543,26.5568,15.9705,14.1634,27.7309,13.9343,14.5928,28.4174,10.8485,15.2091,28.6616,9.4095,15.4655,28.7634,8.0519,16.0422,28.9334,6.2981,16.6831,29.1559,5.3768,17.0797,29.2897,4.4903
21.5121,25.5104,17.6875,21.5075,26.2015,15.7447,21.7676,26.6854,13.7496,20.1316,26.2203,16.9624,20.8476,26.3459,16.1539,20.8467,25.879,17.4042,18.4233,25.7197,18.2627,16.1179,24.9162,18.3887,14.6723,24.3911,18.2218,15.0197,26.3279,16.1582,16.0522,26.4231,16.4497,17.2883,26.6025,16.6167,18.6102,27.451,14.5227,17.2576,27.677,13.9884,15.803,27.6917,13.82,18.4475,28.1064,10.3732,16.6959,28.2661,10.2063,17.4581,28.3967,8.7417,19.6771,27.8956,8.7186,18.3761,28.1089,6.791,18.9393,27.8784,6.0989,21.3566,24.0799,19.1437,18.7345,25.838,17.1413,21.7381,27.5986,11.7557,20.1846,27.4409,8.2431,19.2663,27.4627,5.5385,17.0524,28.6334,3.5354,15.6954,28.3068,6.4722,17.8837,27.7274,11.8093,16.0784,27.9518,11.739,13.9233,28.0399,11.8841,15.2005,23.7022,19.6894,12.5031,22.3115,19.2563,21.1764,23.0891,20.6509,18.9982,22.3903,20.8478,19.9543,24.8098,18.344,20.2746,26.7653,14.9039,19.9033,27.705,11.91,20.3708,27.8262,10.4273,20.9579,27.4659,9.8278,13.2918,24.3621,17.6844,14.081,26.399,15.7734,14.3092,27.5306,13.7109,14.7944,28.1337,10.6051,15.4349,28.3334,9.1701,15.7165,28.3876,7.8134,16.3157,28.4518,6.0608,16.9699,28.6105,5.133,17.3757,28.6975,4.2462
21.5937,25.5143,17.6531,21.6213,26.1265,15.6923,21.9154,26.5395,13.6926,20.2253,26.2004,16.8939,20.9564,26.2936,16.087,20.9332,25.8681,17.3534,18.492,25.7222,18.186,16.1806,24.9223,18.3404,14.756,24.3547,18.1536,15.1354,26.1839,15.9894,16.1524,26.3256,16.3146,17.3869,26.5181,16.4907,18.7481,27.3184,14.389,17.4032,27.5095,13.8213,15.9535,27.4974,13.6231,18.6603,27.8333,10.2079,16.9125,27.9712,10.0016,17.6969,28.0374,8.5462,19.9181,27.5617,8.582,18.6572,27.7002,6.6239,19.2336,27.4335,5.9516,21.4171,24.1331,19.13,18.8197,25.7885,17.0487,21.9218,26.9739,11.5807,20.4179,27.0607,8.1352,19.5729,27.0036,5.4195,17.341,27.9895,3.3039,15.98,27.8627,6.2533,18.0601,27.499,11.6493,16.134,27.6814,11.4672,13.9841,27.6272,11.6461,15.2521,23.6091,19.6878,12.5957,22.2914,19.2364,21.2301,23.0922,20.6506,19.062,22.5314,20.8133,20.0259,24.8367,18.3081,20.4066,26.6694,14.8195,20.0875,27.4871,11.7812,20.5822,27.5451,10.3024,21.1785,27.1705,9.7268,13.3945,24.2821,17.5947,14.21,26.2242,15.579,14.4602,27.3229,13.4927,14.9973,27.8458,10.3711,15.6623,28.0092,8.9388,15.9701,28.0215,7.5907,16.6081,27.9909,5.8447,17.2795,28.0916,4.9207,17.6889,28.138,4.0401
21.6737,25.5091,17.6203,21.7341,26.0642,15.6478,22.0656,26.3981,13.6451,20.3186,26.1681,16.8176,21.0634,26.2429,16.0272,21.0186,25.8686,17.3049,18.5625,25.7249,18.108,16.2375,24.9627,18.3051,14.8312,24.3511,18.1098,15.2532,26.042,15.8327,16.2545,26.2108,16.1765,17.4914,26.423,16.3572,18.8866,27.1756,14.2576,17.5504,27.3226,13.6549,16.1049,27.2883,13.432,18.8805,27.5332,10.05,17.1345,27.6595,9.8114,17.9474,27.681,8.3664,20.1672,27.2231,8.4565,18.9468,27.2888,6.4747,19.5364,26.9927,5.8228,21.4769,24.1885,19.1209,18.9058,25.7723,16.9701,22.1156,26.9264,11.4641,20.6574,26.7036,8.0442,19.9122,26.501,5.3169,17.6912,27.5131,3.1569,16.2802,27.4216,6.0496,18.2569,27.249,11.4892,16.4396,27.2884,11.2578,14.2471,27.4508,11.4161,15.3214,23.7793,19.6784,12.6916,22.2713,19.2131,21.2752,23.0928,20.5981,19.1251,22.5409,20.8258,20.1019,24.8544,18.2717,20.5349,26.563,14.7376,20.2742,27.2522,11.6607,20.8003,27.2751,10.1993,21.4079,26.89,9.643,13.5036,24.1934,17.508,14.3363,26.0273,15.3906,14.6168,27.1053,13.2767,15.213,27.5451,10.1459,15.9014,27.6749,8.7234,16.2391,27.6257,7.3807,16.9132,27.5344,5.6458,17.5914,27.6256,4.7297,18.0147,27.617,3.8597
21.7584,25.515,17.5885,21.8508,26.0085,15.6129,22.2229,26.2606,13.6042,20.4141,26.1362,16.7501,21.1738,26.197,15.9716,21.1057,25.8518,17.2559,18.6377,25.7147,18.0279,16.2919,25.0115,18.2656,14.8947,24.3734,18.0728,15.3653,25.916,15.69,16.3686,26.0646,16.0327,17.5972,26.3236,16.2311,19.0285,27.0187,14.134,17.7037,27.1372,13.5002,16.2576,27.07,13.2536,19.1048,27.2486,9.9087,17.3612,27.3472,9.6302,18.2062,27.3255,8.1986,20.4189,26.8961,8.3554,19.2438,26.8805,6.351,19.8431,26.5776,5.7187,21.5394,24.2356,19.1062,19,25.7478,16.892,22.2586,26.6589,11.5251,20.9139,26.1991,7.9843,20.2016,26.1254,5.2083,18.0513,27.0346,3.0256,16.5884,26.9883,5.8612,18.4569,27.0073,11.3471,16.5525,27.0109,11.0781,14.423,27.0505,11.1772,15.3768,23.831,19.6794,12.7904,22.2587,19.1993,21.3274,23.1923,20.5796,19.1536,22.4971,20.7636,20.1857,24.8774,18.2336,20.6694,26.4601,14.6603,20.4659,27.0328,11.5511,21.0177,27.0053,10.1013,21.6453,26.6105,9.5698,13.6206,24.1049,17.4217,14.4686,25.835,15.2092,14.7807,26.8737,13.0615,15.4369,27.2345,9.935,16.1517,27.2874,8.519,16.5186,27.2127,7.1857,17.2254,27.0992,5.469,17.9178,27.1583,4.567,18.3562,27.1063,3.7009
21.8425,25.523,17.5639,21.9728,25.9405,15.5743,22.3828,26.1341,13.5784,20.5102,26.1136,16.6905,21.2886,26.1422,15.9208,21.1933,25.8509,17.2099,18.7086,25.7071,17.9564,16.3556,25.0466,18.2143,14.9617,24.3852,18.031,15.4778,25.765,15.555,16.4784,25.93,15.8961,17.6991,26.2078,16.113,19.1691,26.8527,14.0128,17.8584,26.919,13.3496,16.4197,26.8405,13.0772,19.3381,26.9698,9.7836,17.598,27.0342,9.4652,18.4731,26.9783,8.0548,20.6831,26.5574,8.2657,19.5515,26.4719,6.2396,20.1601,26.1555,5.6329,21.6014,24.2904,19.0924,19.0894,25.708,16.8078,22.4466,26.5134,11.4698,21.2185,26.0341,7.8965,20.5655,25.7226,5.1899,18.4021,26.4835,2.8698,16.906,26.5687,5.6958,18.6586,26.7566,11.2118,16.9211,26.9034,10.9713,14.623,26.823,10.9598,15.4248,23.8052,19.6911,12.8906,22.2504,19.1937,21.3955,23.2227,20.553,19.2465,22.5704,20.7284,20.2653,24.8958,18.1997,20.8027,26.3582,14.593,20.6606,26.8089,11.4555,21.2412,26.7406,10.0237,21.8814,26.3341,9.517,13.7307,24.0136,17.3378,14.5966,25.6361,15.0398,14.9463,26.6086,12.8568,15.6633,26.9121,9.7361,16.4162,26.9049,8.3361,16.8108,26.8164,7.0127,17.5498,26.6698,5.3109,18.2642,26.7013,4.4239,18.7152,26.6372,3.5692
21.9257,25.5321,17.539,22.0886,25.8916,15.5518,22.5385,25.9945,13.5516,20.6092,26.0841,16.6267,21.3989,26.0943,15.8732,21.2819,25.8492,17.1714,18.7781,25.7002,17.8854,16.4216,25.0544,18.1542,15.031,24.3837,17.9786,15.5954,25.6223,15.4231,16.5969,25.7865,15.7714,17.8096,26.101,15.9985,19.3143,26.6854,13.9097,18.0199,26.7127,13.2185,16.583,26.6164,12.9152,19.5706,26.6862,9.674,17.8401,26.7328,9.3134,18.7434,26.6335,7.926,20.948,26.2365,8.1971,19.8568,26.0796,6.1487,20.4836,25.7343,5.5669,21.6677,24.3471,19.0769,19.1775,25.6673,16.735,22.6618,26.107,11.4226,21.4735,25.5947,7.8719,20.8786,25.2867,5.1249,18.8582,25.8199,2.7466,17.2286,26.1492,5.5436,18.8652,26.526,11.0935,17.0257,26.6571,10.7842,14.8372,26.5408,10.7543,15.4679,23.8558,19.7047,12.9888,22.2532,19.1888,21.4594,23.3597,20.5585,19.2991,22.6786,20.7242,20.3467,24.9167,18.1663,20.9382,26.2485,14.5321,20.8563,26.5985,11.3729,21.4695,26.4835,9.9625,22.1202,26.0568,9.4799,13.8373,23.9119,17.2569,14.7394,25.4458,14.8858,15.1245,26.3508,12.6692,15.9041,26.6051,9.5534,16.6873,26.5567,8.168,17.1091,26.4353,6.8568,17.8851,26.2265,5.1716,18.6229,26.2364,4.2953,19.0889,26.131,3.4513
22.0074,25.5464,17.5173,22.205,25.8402,15.5252,22.7007,25.8803,13.5427,20.7054,26.0549,16.5678,21.511,26.0633,15.8347,21.3709,25.8517,17.1344,18.8511,25.7035,17.8214,16.4917,25.0621,18.0816,15.111,24.3699,17.9184,15.7211,25.4732,15.3051,16.7141,25.6549,15.6626,17.9233,25.9925,15.8992,19.4559,26.516,13.8138,18.181,26.4921,13.0949,16.7507,26.3855,12.7689,19.8055,26.4018,9.5751,18.0855,26.436,9.183,19.0147,26.2925,7.8125,21.2122,25.9208,8.1416,20.1707,25.6881,6.077,20.814,25.3325,5.5174,21.7303,24.4023,19.0646,19.2736,25.6352,16.6658,22.8981,26.0912,11.4141,21.7753,25.4979,7.8157,21.2219,24.8844,5.0675,19.197,25.4299,2.6458,17.5582,25.7267,5.4123,19.0989,26.248,11.0021,17.2625,26.1857,10.6007,15.0254,26.2271,10.5645,15.5176,23.94,19.7124,13.0874,22.2678,19.1902,21.496,23.3926,20.5127,19.3651,22.7342,20.7257,20.4261,24.9432,18.1363,21.0751,26.1472,14.479,21.0751,26.4843,11.2929,21.6987,26.2122,9.9073,22.3654,25.7822,9.4554,13.9485,23.8236,17.19,14.8845,25.2639,14.7526,15.3067,26.0838,12.4894,16.1473,26.2833,9.3831,16.9578,26.2138,8.0121,17.4088,26.051,6.7129,18.2236,25.7949,5.0532,18.9799,25.784,4.1916,19.4656,25.6453,3.3557
22.0913,25.5671,17.4995,22.3231,25.7833,15.5083,22.8588,25.7565,13.5402,20.8014,26.0233,16.5118,21.6258,26.0205,15.7991,21.4603,25.8527,17.0965,18.9296,25.7179,17.7591,16.569,25.059,18.0168,15.2065,24.3277,17.8525,15.8513,25.3086,15.1884,16.829,25.5328,15.5628,18.0328,25.876,15.8052,19.6098,26.3336,13.7224,18.3457,26.2756,12.9849,16.9261,26.1345,12.631,20.045,26.11,9.4949,18.335,26.1395,9.0604,19.2944,25.955,7.7174,21.4904,25.598,8.1058,20.4904,25.2996,6.0281,21.1515,24.9276,5.4922,21.7885,24.4506,19.0499,19.3666,25.5864,16.5915,23.1073,25.7068,11.403,22.0973,25.2062,7.8087,21.5853,24.3698,5.0954,19.6932,24.8409,2.6157,17.8981,25.3192,5.3047,19.2783,26.048,10.8947,17.473,26.1108,10.4897,15.2449,25.9331,10.3936,15.5835,24.0415,19.716,13.184,22.2847,19.1938,21.5762,23.4679,20.5004,19.4243,22.7846,20.6693,20.5059,24.9565,18.1069,21.2112,26.0431,14.4346,21.2767,26.2748,11.2381,21.931,25.9671,9.8741,22.6092,25.5259,9.4498,14.0686,23.7392,17.1333,15.0266,25.0724,14.6311,15.4883,25.822,12.3346,16.392,25.9801,9.229,17.2345,25.8847,7.873,17.709,25.6762,6.5882,18.5626,25.3787,4.9584,19.3431,25.3456,4.1128,19.8484,25.1645,3.291
22.1712,25.5849,17.4834,22.4416,25.7356,15.4955,23.0167,25.6404,13.5438,20.8938,26.0018,16.4627,21.7325,25.9719,15.761,21.5474,25.8517,17.0637,19.0079,25.7116,17.6973,16.6565,25.0417,17.9496,15.3146,24.2788,17.7928,15.9793,25.157,15.0886,16.948,25.4245,15.4714,18.147,25.7727,15.7174,19.7602,26.1517,13.6465,18.5167,26.0538,12.8839,17.1083,25.8833,12.5092,20.291,25.8492,9.4359,18.5897,25.8512,8.9642,19.5757,25.6232,7.6456,21.7614,25.3023,8.0893,20.8126,24.9299,6.0014,21.4897,24.5441,5.4939,21.8514,24.5109,19.0379,19.4505,25.5283,16.5268,23.1977,25.7087,11.4827,22.3402,24.7417,7.835,21.9314,24.0671,5.1434,20.0822,24.3845,2.5432,18.2379,24.9222,5.2221,19.5012,25.8187,10.866,17.6952,25.9067,10.4371,15.4699,25.6297,10.2347,15.641,24.0902,19.7137,13.2825,22.3194,19.2001,21.6492,23.5891,20.5042,19.4864,22.8734,20.6639,20.5884,24.9852,18.0823,21.3456,25.9333,14.4011,21.479,26.0677,11.1953,22.1637,25.712,9.855,22.8564,25.2576,9.4584,14.1875,23.6905,17.0939,15.1674,24.9018,14.5251,15.6667,25.5678,12.1936,16.6417,25.6833,9.0941,17.5113,25.5538,7.758,18.0203,25.3157,6.4875,18.9117,24.9683,4.8872,19.7025,24.9063,4.0635,20.2358,24.7235,3.2493
