Le01R_X,Le01R_Y,Le01R_Z,Le02R_X,Le02R_Y,Le02R_Z,Le03R_X,Le03R_Y,Le03R_Z,Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mi01R_X,Mi01R_Y,Mi01R_Z,Mi02R_X,Mi02R_Y,Mi02R_Z,Mi03R_X,Mi03R_Y,Mi03R_Z,Mi04R_X,Mi04R_Y,Mi04R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,Mi06R_X,Mi06R_Y,Mi06R_Z,Mi07R_X,Mi07R_Y,Mi07R_Z,Mi08R_X,Mi08R_Y,Mi08R_Z,Mi09R_X,Mi09R_Y,Mi09R_Z,Mm01R_X,Mm01R_Y,Mm01R_Z,Mm02R_X,Mm02R_Y,Mm02R_Z,Mm03R_X,Mm03R_Y,Mm03R_Z,Mo01R_X,Mo01R_Y,Mo01R_Z,Mo02R_X,Mo02R_Y,Mo02R_Z,Mo03R_X,Mo03R_Y,Mo03R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sj18R_X,Sj18R_Y,Sj18R_Z,Sj19R_X,Sj19R_Y,Sj19R_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Sn04R_X,Sn04R_Y,Sn04R_Z,Sn05R_X,Sn05R_Y,Sn05R_Z,Sn06R_X,Sn06R_Y,Sn06R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te04R_X,Te04R_Y,Te04R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te06R_X,Te06R_Y,Te06R_Z,Te07R_X,Te07R_Y,Te07R_Z,Te08R_X,Te08R_Y,Te08R_Z,Te09R_X,Te09R_Y,Te09R_Z
NaN,NaN,NaN,24.3943,31.3843,13.5223,25.8086,31.2269,12.907,22.6565,31.4236,13.3902,23.642,31.4969,13.2932,23.0881,31.6485,14.0015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6874,27.5331,12.2003,NaN,NaN, NaN ,NaN,NaN,NaN,23.5475,30.1489,11.2967,23.403,28.7964,10.5989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.1283,28.3317,9.6091,30.2446,27.3141,8.2328,31.1383,27.3383,8.5111,23.2077,30.7822,15.4379,NaN,NaN, NaN ,27.4358,30.8613,11.8702,29.762885,28.242897,10.048334,31.806534,27.109729,8.86312,32.514517,25.182294,6.179197,28.511072,28.804476,9.437962,NaN,NaN, NaN ,29.118431,25.045239,6.745485,25.534,28.6607,9.7472,24.7119,27.0218,8.8612,23.5666,25.446,8.322,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,23.0042055,29.91535098,16.75028433,21.05399636,29.17610837,17.03385002,29.0043,30.4883,13.475,28.0006,30.9089,12.4121,22.1745,30.8571,14.7464,24.0077,31.1863,12.3855,26.5075,30.2628,10.5898,28.0021,30.0185,10.4027,28.792,29.6251,10.8256,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,24.3667,31.4856,13.5826,25.7639,31.4549,13.053,22.6312,31.546,13.4242,23.6067,31.6156,13.3389,23.082,31.7447,14.0147,NaN,NaN,NaN,NaN,NaN,NaN,18.7706,27.5414,14.4897,20.7833,25.8194,12.5544,NaN,NaN, NaN ,NaN,NaN,NaN,23.6064,30.2585,11.4049,23.5169,28.9659,10.7338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.3492,29.0844,9.9653,30.4959,27.4598,8.7715,31.3202,27.3392,9.0358,23.2513,30.8764,15.4126,NaN,NaN, NaN ,27.4316,31.093,12.1117,29.88244,28.506259,10.489433,32.038591,27.339889,9.478863,33.048045,25.371313,6.982718,28.665569,28.975626,9.817633,29.578886,27.362076,8.631447,NaN,NaN, NaN ,NaN,NaN, NaN ,24.9393,27.0431,9.1508,23.8742,25.5429,8.5853,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,23.0589182,29.99812179,16.73303954,21.11030114,29.26305336,17.01092684,28.9244,30.8325,13.7887,27.9716,31.2074,12.674,22.2114,30.8447,14.7415,23.9765,31.3555,12.4846,26.5813,30.4442,10.8197,28.0915,30.2192,10.7146,28.847,29.899,11.1714,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,27.064371,26.516811,7.975385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,24.3443,31.7763,13.6278,25.7167,31.6152,13.187,22.6028,31.6994,13.449,23.5755,31.7827,13.3804,23.0734,31.8774,14.0287,NaN,NaN,NaN,NaN,NaN,NaN,18.8719,27.7803,14.4884,20.9409,27.2852,12.487,NaN,NaN, NaN ,NaN,NaN,NaN,23.6503,30.3805,11.5217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.4637,29.2778,10.3817,30.6967,27.5675,9.2847,31.5793,27.7891,9.656,23.2982,30.9716,15.3925,NaN,NaN, NaN ,27.4695,31.5896,12.3084,29.991119,28.789529,10.922495,32.207724,27.569441,10.085237,33.387991,25.701014,7.745098,28.796224,29.172606,10.208653,NaN,NaN, NaN ,NaN,NaN, NaN ,25.8116,28.9001,10.2354,25.1487,27.141,9.4112,24.1685,25.4716,8.8492,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,23.11027961,30.07056264,16.70473489,21.16812251,29.34721577,16.99530971,28.8351,31.2139,14.0737,27.9217,31.5054,12.91,22.2374,31.1505,14.7101,23.9466,31.5636,12.573,26.6311,30.6272,11.0445,28.1527,30.4467,11.0105,28.9598,30.496,11.4659,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,24.3014,31.9481,13.667,25.6884,32.0149,13.2912,22.5746,31.8414,13.4787,23.5337,31.9467,13.4224,23.0613,32.0202,14.0406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,23.6966,30.48,11.6205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5504,29.5072,10.7825,30.8451,27.7358,9.7876,31.7083,27.7137,10.308,23.3444,31.067,15.3713,NaN,NaN, NaN ,27.4269,31.8538,12.5136,30.053376,29.088039,11.328877,32.341139,27.835229,10.666545,33.621952,25.806829,8.355375,28.885658,29.3399,10.558341,29.937141,27.498863,9.625119,30.110362,25.555308,8.369197,25.9216,29.0842,10.4789,25.3209,27.3472,9.6646,24.3847,25.5006,9.1013,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,23.17299077,30.12484539,16.67529858,21.22716987,29.41025978,16.96607729,28.7314,31.5874,14.3306,27.8643,31.7956,13.1264,22.2658,31.2585,14.6953,23.9,31.7772,12.6651,26.6633,30.8326,11.2571,28.1858,30.665,11.2944,28.9778,30.7659,11.7781,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,24.2583,32.1259,13.7066,25.6293,32.2839,13.4012,22.5397,31.9626,13.5201,23.4937,32.1332,13.4598,23.0474,32.1791,14.0527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2385,28.4649,12.6213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.6093,29.7723,11.1504,31.0474,29.7793,9.8799,NaN,NaN,NaN,23.3832,31.1409,15.3495,NaN,NaN, NaN ,27.376,32.1161,12.7032,30.164043,29.789062,11.680854,32.423936,28.135324,11.240461,33.870305,26.04654,9.039407,28.951013,29.60868,10.907561,NaN,NaN, NaN ,NaN,NaN, NaN ,26.0053,29.2668,10.7143,25.478,27.4583,9.9257,24.6457,25.4497,9.4502,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,23.22782816,30.18129422,16.65855768,21.29853133,29.49136097,16.93887677,28.6219,31.958,14.561,27.8591,32.3146,13.3111,22.2945,31.3622,14.6799,23.8598,32.0014,12.754,26.6778,31.0523,11.4531,28.2001,30.9375,11.5587,28.9674,31.0482,12.0576,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,24.2132,32.3527,13.7401,25.5578,32.5089,13.5096,22.5026,31.9284,13.616,23.4536,32.3039,13.5059,23.0255,32.3095,14.0654,NaN,NaN,NaN,NaN,NaN,NaN,18.9397,28.0037,14.6478,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.6303,30.0421,11.4982,31.1015,28.4502,10.8053,NaN,NaN,NaN,23.4331,31.2356,15.3241,NaN,NaN, NaN ,27.3155,32.4132,12.8793,30.174747,30.096789,12.019483,32.47719,28.444364,11.767834,34.089443,26.679225,9.865113,28.983621,29.873149,11.241341,30.185939,28.025341,10.493117,NaN,NaN, NaN ,26.0641,29.4837,10.9466,25.5911,27.6337,10.2101,24.8012,25.3578,9.7448,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,23.28822251,30.26401537,16.64555723,21.37096579,29.56565324,16.91977132,28.5124,32.3344,14.7626,27.7778,32.6568,13.4932,22.3301,31.4847,14.6655,23.802,32.2061,12.8489,26.6736,31.3097,11.6456,28.1925,31.2218,11.8143,28.9433,31.3717,12.3229,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,24.1648,32.5278,13.7803,25.4853,32.7748,13.6125,22.4788,32.1371,13.5944,23.3977,32.5341,13.5395,23.008,32.4493,14.0917,NaN,NaN,NaN,NaN,NaN,NaN,18.9443,27.9321,14.5633,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.6255,30.3629,11.8205,31.1427,28.7055,11.2576,NaN,NaN,NaN,23.4718,31.2729,15.3021,NaN,NaN, NaN ,27.2562,32.7659,13.0418,30.162629,30.420832,12.343839,32.468064,28.766866,12.265927,34.182145,26.743222,10.50845,28.99353,30.128612,11.548519,NaN,NaN, NaN ,NaN,NaN, NaN ,26.0973,29.7283,11.1716,25.7026,27.8038,10.4417,24.9433,25.6013,10.0125,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,23.35918863,30.33014842,16.61550085,21.4388281,29.61777837,16.90382711,28.4101,32.7151,14.9442,27.685,32.9674,13.6673,22.3629,31.5984,14.6541,23.7487,32.25,12.9679,26.6495,31.5814,11.8295,28.1688,31.4955,12.0445,28.8993,31.6811,12.5563,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,24.1141,32.7663,13.8249,25.4078,33.0824,13.7096,NaN,NaN,NaN,23.3493,32.7012,13.5951,22.9905,32.6093,14.1051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5973,30.6573,12.1063,NaN,NaN,NaN,NaN,NaN,NaN,23.4994,31.26,15.2824,NaN,NaN, NaN ,27.1761,33.1022,13.1997,30.12547,30.769916,12.609764,32.435546,29.135326,12.70468,34.142205,26.70797,11.136633,28.973506,30.422912,11.833044,30.274408,28.670199,11.312643,NaN,NaN, NaN ,26.0928,29.9605,11.3778,25.7525,28.1186,10.668,25.0473,25.8407,10.2839,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,23.42922063,30.39729722,16.59636459,21.51050354,29.66311389,16.87136384,28.3063,33.1085,15.112,27.5977,33.3151,13.8241,22.3941,31.6995,14.6436,NaN,NaN, NaN ,26.6096,31.8691,12.0041,28.121,31.8181,12.2614,28.8365,32.024,12.7658,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,25.3238,33.3519,13.8135,NaN,NaN,NaN,23.2983,32.7994,13.6824,22.9777,32.7561,14.1254,NaN,NaN,NaN,NaN,NaN,NaN,18.9952,28.5376,14.653,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5428,30.9648,12.3749,31.1095,29.3622,12.0233,NaN,NaN,NaN,23.5397,31.2874,15.2624,NaN,NaN, NaN ,27.0822,33.4454,13.3526,30.068853,31.165285,12.846863,32.384569,29.507759,13.103746,34.154174,27.281616,11.753154,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,26.0699,30.2666,11.5737,25.7586,28.3192,10.9002,25.1113,26.1203,10.5642,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,23.4890011,30.43579722,16.57866599,21.5857348,29.72393499,16.86151847,28.2005,33.4448,15.2663,27.4938,33.6718,13.9759,22.4288,31.7959,14.6366,NaN,NaN, NaN ,26.5488,32.1952,12.1738,28.0547,32.1312,12.4501,28.7704,32.3988,12.958,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,32.352248,27.332784,11.407041,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,25.2322,33.6508,13.9298,NaN,NaN,NaN,NaN,NaN,NaN,22.961,32.8901,14.1457,NaN,NaN,NaN,NaN,NaN,NaN,18.9721,28.5185,14.6947,NaN,NaN,NaN,21.259766,29.532424,13.201808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.4713,31.3827,12.5992,31.0058,27.8468,12.7262,NaN,NaN,NaN,23.6002,31.3578,15.2348,NaN,NaN, NaN ,26.9821,33.8015,13.499,29.997967,31.525261,13.033534,32.301091,29.922522,13.443933,34.079921,27.56552,12.27214,NaN,NaN, NaN ,30.157141,29.380854,12.030656,NaN,NaN, NaN ,26.0192,30.5734,11.7628,25.7487,28.6053,11.1578,25.1133,26.3805,10.7943,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,23.55888766,30.52137207,16.5637843,21.66540287,29.77897196,16.83697687,28.0747,33.6852,15.4234,27.3807,34.0245,14.1262,22.4697,31.911,14.6299,NaN,NaN, NaN ,26.4667,32.4774,12.3288,27.9752,32.465,12.6344,28.687,32.7617,13.1206,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,25.1355,33.9422,14.0449,NaN,NaN,NaN,NaN,NaN,NaN,22.9479,33.0469,14.1889,NaN,NaN,NaN,NaN,NaN,NaN,18.8587,28.687,14.6965,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.3891,31.6071,12.7726,NaN,NaN,NaN,NaN,NaN,NaN,23.6684,31.477,15.2053,NaN,NaN, NaN ,26.8609,34.1545,13.6483,29.916002,31.944652,13.177324,NaN,NaN, NaN ,33.905944,27.967643,12.806538,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.9371,30.8727,11.9219,25.6865,29.0135,11.3295,25.0954,26.798,11.064,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,23.63871231,30.57380535,16.54961515,21.74668202,29.86832614,16.8242621,28.0296,34.2437,15.5562,27.2632,34.3749,14.2735,22.5079,31.9993,14.6246,NaN,NaN, NaN ,26.3641,32.8849,12.4879,27.8681,32.8438,12.8008,28.5913,33.1432,13.2638,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,25.0159,34.2159,14.1579,NaN,NaN,NaN,NaN,NaN,NaN,23.0469,31.4759,14.4406,NaN,NaN,NaN,NaN,NaN,NaN,18.886,29.0418,14.6658,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.2566,32.5429,12.8902,NaN,NaN,NaN,NaN,NaN,NaN,23.7438,31.6252,15.1733,NaN,NaN, NaN ,26.741,34.5286,13.7882,29.813379,32.325927,13.277908,NaN,NaN, NaN ,33.703284,28.336649,13.215851,28.569662,31.493257,12.691321,NaN,NaN, NaN ,NaN,NaN, NaN ,25.8249,31.2319,12.0869,NaN,NaN, NaN ,25.04,27.0692,11.2449,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,23.71285395,30.63410112,16.5300737,21.82014236,29.88478883,16.80091263,27.9204,34.6914,15.6501,27.1421,34.733,14.4047,22.5478,32.102,14.6155,NaN,NaN, NaN ,26.2494,33.181,12.6328,27.742,33.1778,12.9476,28.4801,33.5007,13.3789,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,27.703742,27.794208,11.947759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.0643,31.6387,14.4491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.8195,31.7548,15.147,NaN,NaN, NaN ,26.6048,34.8632,13.928,29.687316,32.670299,13.330886,31.909121,31.185555,14.13385,33.443746,28.671552,13.580176,NaN,NaN, NaN ,NaN,NaN, NaN ,30.26685,27.628658,12.665146,25.696,31.589,12.2376,NaN,NaN, NaN ,24.947,27.4391,11.4253,NaN,NaN, NaN ,18.233,29.8764,16.0518,NaN,NaN, NaN ,23.80026202,30.70398953,16.50379419,21.89798582,29.94260353,16.78453389,27.8151,35.059,15.7403,NaN,NaN,NaN,22.5814,32.1892,14.6091,NaN,NaN, NaN ,26.0996,33.5489,12.7853,27.601,33.5206,13.0805,28.3518,33.8973,13.4648,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.8905,31.8799,15.1163,NaN,NaN, NaN ,26.4785,35.2358,14.0524,29.55132,33.094386,13.334566,31.717299,31.725423,14.282075,33.187077,28.820941,13.883612,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.5456,31.9376,12.3774,NaN,NaN, NaN ,24.7779,27.9369,11.6393,NaN,NaN, NaN ,18.2634,29.9786,16.0708,NaN,NaN, NaN ,23.8854508,30.77096267,16.48154758,21.98842764,30.00158103,16.76417164,NaN,NaN,NaN,NaN,NaN,NaN,22.618,32.286,14.6001,NaN,NaN, NaN ,25.935,33.8971,12.9351,27.4412,33.8634,13.197,28.2083,34.2877,13.53,NaN,NaN, NaN ,21.304119,28.443716,13.688178,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.2803,25.2852,14.3126,23.966,31.9994,15.0928,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,32.925975,28.945756,14.252721,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.3679,32.124,12.521,NaN,NaN, NaN ,24.6504,28.2279,11.7744,NaN,NaN, NaN ,18.3001,30.1296,16.0659,NaN,NaN, NaN ,23.96803534,30.83848077,16.46490257,22.07468803,30.03682917,16.73960395,NaN,NaN,NaN,NaN,NaN,NaN,22.6542,32.3998,14.5982,NaN,NaN, NaN ,25.7621,34.2251,13.0771,27.2585,34.223,13.296,28.0447,34.669,13.5679,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.0426,32.0988,15.0655,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,32.692895,29.780861,14.498281,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.164,32.4221,12.6632,NaN,NaN, NaN ,24.4366,28.652,11.9455,NaN,NaN, NaN ,18.3434,30.2662,16.0603,NaN,NaN, NaN ,24.06059523,30.88303554,16.433984,22.15827451,30.07072456,16.71754364,NaN,NaN,NaN,NaN,NaN,NaN,22.6922,32.5051,14.6053,NaN,NaN, NaN ,25.5645,34.6,13.2329,27.0694,34.5882,13.3669,27.8714,35.0224,13.5884,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.1115,32.18,15.0381,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,32.45427,30.120295,14.595032,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.9471,32.5527,12.8036,NaN,NaN, NaN ,24.2555,29.0218,12.0743,18.4077,30.5266,16.0319,18.3835,30.3793,16.0571,NaN,NaN, NaN ,24.14828841,30.94238014,16.4165899,22.2452912,30.12054906,16.69696534,NaN,NaN,NaN,NaN,NaN,NaN,22.7375,32.6039,14.633,NaN,NaN, NaN ,25.3623,34.919,13.3815,26.8599,34.9522,13.422,27.6735,35.3744,13.5847,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
