shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,t3R_X,t3R_Y,t3R_Z,t4R_X,t4R_Y,t4R_Z,t5R_X,t5R_Y,t5R_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z
26.2568,29.9278,16.9611,24.2254,30.9506,14.3376,28.952,31.1263,10.0061,27.5627,30.8566,0.4851,25.1489,30.6074,2.8106,21.5034,30.5597,7.2748,20.0449,29.5465,17.0777,17.753,27.8098,16.1745,25.861088,28.831612,18.380281,23.688534,28.233335,18.399026
26.246,30.0246,17.0882,24.3385,31.2034,14.2627,29.1305,30.9986,10.1066,27.9251,30.4253,0.578,25.4513,30.2369,2.8571,21.7324,30.2902,7.2599,20.0988,29.5876,17.0699,17.8504,27.797,16.1733,25.907309,28.880902,18.369754,23.73948,28.296959,18.40377
26.383,30.0653,17.0242,24.336,30.8612,14.2324,29.3867,30.7647,10.1894,28.2682,29.9807,0.6928,25.7605,29.8683,2.9364,21.9602,30.0081,7.2606,20.1517,29.6212,17.0623,17.95,27.7682,16.1741,25.959901,28.958553,18.366453,23.790914,28.357277,18.39865
26.4444,30.0998,17.069,24.5125,31.147,14.2006,29.565,30.6969,10.2971,28.591,29.56,0.8299,26.0684,29.4895,3.0351,22.1887,29.7368,7.2826,20.2083,29.6627,17.0594,18.0576,27.7422,16.1774,26.007765,29.009318,18.372268,23.840998,28.429256,18.401832
26.4152,30.136,17.1063,24.5881,31.3953,14.1869,29.6598,30.7223,10.4321,28.9188,29.1491,0.9974,26.3725,29.1574,3.1567,22.4158,29.4781,7.3258,20.2634,29.6966,17.0582,18.1533,27.7126,16.1855,26.061678,29.050131,18.365077,23.890073,28.482281,18.401803
26.5399,30.2907,17.0611,24.652,30.7955,14.2629,29.8421,30.4758,10.5534,29.2602,28.7267,1.1964,26.6825,28.8033,3.311,22.6416,29.2298,7.3844,20.3174,29.7178,17.0599,18.2489,27.6894,16.1942,26.108197,29.131513,18.373251,23.944607,28.556879,18.399522
26.4824,30.2673,17.1329,24.7127,31.1566,14.2506,29.892,30.4258,10.7244,29.6169,28.306,1.4361,26.9882,28.4649,3.4882,22.8704,28.9827,7.4595,20.3745,29.7311,17.0622,18.3612,27.7044,16.2593,26.160508,29.207261,18.379573,24.001368,28.627349,18.40684
26.6153,30.4088,17.1234,24.7658,30.837,14.3331,30.2102,30.5864,10.9218,29.9672,27.9106,1.7011,27.2955,28.1365,3.6948,23.098,28.7461,7.5521,20.4319,29.744,17.064,18.4495,27.6472,16.2456,26.210741,29.244798,18.375571,24.051956,28.682416,18.405122
26.7054,30.4823,17.105,24.8564,30.8345,14.3295,30.2602,30.5448,11.1176,30.3031,27.5472,1.9892,27.604,27.8243,3.9271,23.3213,28.5382,7.6559,20.4943,29.8097,17.0657,18.5412,27.6641,16.298,26.268786,29.328493,18.380156,24.111935,28.747813,18.413834
26.7455,30.488,17.113,24.7367,30.8941,14.3331,30.3421,30.5937,11.3407,30.6415,27.2002,2.317,27.9101,27.5461,4.1834,23.5461,28.3446,7.7798,20.5548,29.8344,17.0713,18.6235,27.6706,16.3287,26.319264,29.376905,18.379184,24.165776,28.823823,18.418377
26.8042,30.6615,17.0975,24.8682,31.044,14.4671,30.5194,30.5489,11.5744,30.994,26.8695,2.6812,28.2156,27.2783,4.4578,23.7685,28.1597,7.9121,20.6143,29.8634,17.0803,18.6951,27.6753,16.3585,26.381369,29.449107,18.381367,24.221742,28.873502,18.422059
26.7743,30.4553,17.1568,24.8834,31.1602,14.4991,30.5731,30.7633,11.8528,31.337,26.5746,3.0712,28.5208,27.0373,4.7547,23.986,28.0003,8.0555,20.6721,29.8645,17.0912,18.764,27.7286,16.4205,26.427243,29.489139,18.378755,24.279415,28.950592,18.42933
26.8374,30.4767,17.1158,24.9438,30.8331,14.5073,30.7342,30.8227,11.999,31.6659,26.2987,3.4782,28.8146,26.8155,5.0725,24.1993,27.8801,8.213,20.7382,29.9448,17.0967,18.8365,27.7528,16.4564,26.490888,29.56024,18.374273,24.343451,29.02406,18.440375
26.9484,30.5574,17.0736,24.9418,31.0404,14.5263,30.8328,30.8004,12.2231,31.9986,26.0626,3.9153,29.1032,26.6304,5.4022,24.4072,27.7618,8.3809,20.8,29.984,17.1066,18.9017,27.7863,16.4938,26.542715,29.608411,18.376765,24.40755,29.083042,18.444014
27.0459,30.8247,17.1192,24.9888,31.3923,14.5097,30.8578,30.9305,12.408,32.3074,25.8476,4.3608,29.3813,26.4545,5.7523,24.6118,27.6707,8.5556,20.8585,30.0163,17.116,18.9627,27.8117,16.532,26.603463,29.693336,18.389656,24.462613,29.134549,18.448376
26.9804,30.6933,17.0637,24.9747,31.4058,14.5761,30.9107,31.0869,12.6869,32.6152,25.5088,4.8357,29.6518,26.2833,6.1134,24.805,27.6163,8.7413,20.9194,30.0511,17.125,19.0144,27.85,16.5719,26.657706,29.717974,18.386097,24.528084,29.190857,18.45015
27.1802,30.9437,17.1467,24.9124,31.3366,14.659,30.9307,31.0908,12.852,32.891,25.3809,5.3025,30.0247,26.9334,6.3873,24.9907,27.568,8.9255,20.9826,30.0924,17.1371,19.0666,27.8899,16.6006,26.71891,29.784796,18.393238,24.591397,29.247366,18.457629
27.166,30.8221,17.2108,25.0104,31.2609,14.7067,30.9612,31.2593,13.0843,33.1465,25.2449,5.7753,30.2537,26.8075,6.781,25.1681,27.5394,9.1125,21.0407,30.0866,17.1567,19.1187,27.9353,16.6352,26.776564,29.845125,18.401151,24.660999,29.298733,18.467441
27.2277,31.0243,17.1622,25.0266,31.4761,14.7351,31.094,31.3225,13.2837,33.3838,25.1841,6.2525,30.4672,26.7631,7.1586,25.3351,27.5606,9.3011,21.101,30.1259,17.1672,19.169,27.9862,16.6655,26.84101,29.887855,18.406405,24.727576,29.342038,18.470621
27.2881,31.0247,17.2344,25.0232,31.6662,14.7329,31.0766,31.5859,13.4767,33.6003,25.1076,6.7432,30.6604,26.6697,7.5681,25.486,27.5765,9.49,21.1585,30.1668,17.1861,19.2174,27.9985,16.6451,26.904697,29.955771,18.414784,24.805337,29.401677,18.472883
27.3297,31.1367,17.1902,25.0857,31.7893,14.7937,31.1194,31.8454,13.6647,33.7985,25.0258,7.2345,30.8286,26.6019,7.9658,25.6363,27.6358,9.681,21.2216,30.2903,17.1921,19.265,28.0575,16.6704,26.959372,29.981784,18.410366,24.865353,29.451855,18.470063
27.3792,31.222,17.1741,25.0044,31.7918,14.7502,31.0601,31.7127,13.688,33.9681,25.0801,7.7156,30.9651,26.5802,8.3578,25.7676,27.6927,9.8655,21.274,30.2923,17.2079,19.2972,28.1169,16.6914,27.023054,30.006766,18.411908,24.926695,29.484543,18.469622
27.5014,31.3699,17.1929,24.973,31.7584,14.7543,31.2032,32.2739,14.0564,34.1134,25.1386,8.1968,31.0843,26.6043,8.7502,25.8813,27.7935,10.0521,21.3387,30.3566,17.2235,19.3363,28.2158,16.7148,27.091673,30.064706,18.407171,24.996646,29.525275,18.474103
27.4945,31.353,17.1291,25.046,32.0626,14.848,31.2393,32.5326,14.1827,34.2161,25.222,8.6646,31.1664,26.6282,9.1483,25.9838,27.9231,10.2395,21.4034,30.4204,17.2382,19.3657,28.2884,16.73,27.164299,30.102166,18.402287,25.06555,29.553241,18.459575
27.4956,31.2451,17.1444,25.0851,32.2345,15.0306,31.1343,32.7084,14.3988,34.2836,25.2794,9.1144,31.215,26.6429,9.5386,26.067,28.0543,10.4251,21.4639,30.4861,17.2531,19.4078,28.3993,16.7525,27.230585,30.128678,18.401549,25.139541,29.595018,18.457899
27.7298,31.4933,17.115,25.1218,32.3345,15.1448,31.0794,32.6358,14.3748,34.3095,25.3452,9.5628,31.2346,26.7309,9.9071,26.1323,28.2307,10.6052,21.524,30.5405,17.2623,19.4411,28.4961,16.7553,27.303417,30.159154,18.399225,25.207868,29.609942,18.455189
27.7182,31.5059,17.1815,25.0972,32.4629,15.1854,31.1496,33.3576,14.8285,34.3061,25.5208,9.9973,31.2192,26.8192,10.2749,26.1772,28.4238,10.7835,21.5928,30.6295,17.2824,19.4698,28.6192,16.7667,27.368402,30.182929,18.399443,25.276803,29.638729,18.450938
27.8639,31.6146,17.145,25.1047,32.5897,15.2799,31.1377,33.476,14.9164,34.2462,25.6721,10.4143,31.1719,26.8963,10.607,26.2012,28.6516,10.9727,21.6496,30.701,17.296,19.4875,28.7433,16.7723,27.442638,30.224193,18.407121,25.353602,29.686671,18.453668
27.8573,31.5275,17.1445,25.1107,32.7391,15.3977,31.1222,33.7282,15.1553,34.1531,25.8655,10.788,31.0844,27.0227,10.9522,26.2,28.8862,11.1516,21.719,30.8021,17.3152,19.5181,28.8705,16.7791,27.523629,30.25625,18.407589,25.425577,29.712154,18.447257
27.938,31.6522,17.2141,25.1633,32.9419,15.495,31.1272,33.9471,15.3038,34.0137,26.0295,11.126,NaN,NaN,NaN,26.1778,29.152,11.3312,21.7829,30.8661,17.3313,19.5419,29.0068,16.7863,27.594744,30.286903,18.4081,25.492914,29.736457,18.453479
27.9804,31.5227,17.158,25.1448,32.9315,15.5702,31.0958,34.2466,15.4601,33.8804,26.2882,11.4108,NaN,NaN,NaN,26.1291,29.4526,11.516,21.8476,30.9535,17.3507,19.5516,29.1474,16.789,27.670095,30.312799,18.406932,25.566591,29.756924,18.452034
28.0963,31.9238,17.1473,25.1571,33.0586,15.6752,31.0703,34.9222,15.5887,33.7168,26.4541,11.6686,NaN,NaN,NaN,26.0453,29.7427,11.703,21.9103,31.047,17.376,19.5822,29.3001,16.8046,27.743452,30.321457,18.407503,25.639459,29.784237,18.455409
28.1814,31.6939,17.1289,25.2044,33.1687,15.7682,31.0705,32.8832,15.947,33.5278,26.7156,11.8695,NaN,NaN,NaN,25.9651,30.0824,11.8917,21.9783,31.1358,17.4009,19.5843,29.4644,16.8126,27.831427,30.333362,18.406125,25.710258,29.791054,18.439922
28.1898,31.8267,17.1792,25.2174,33.4469,15.8719,31.0177,35.5251,15.9158,33.324,26.9556,12.0186,NaN,NaN,NaN,25.8441,30.4228,12.0885,22.042,31.2225,17.4292,19.6023,29.6224,16.8351,27.902572,30.356473,18.412308,25.779035,29.797852,18.436828
28.335,31.8557,17.1435,25.2406,33.3183,15.9999,31.0431,35.5879,16.1191,33.111,27.2338,12.1262,NaN,NaN,NaN,25.7161,30.7555,12.2814,22.1097,31.2955,17.4611,19.6222,29.8139,16.859,27.988879,30.377606,18.412642,25.854184,29.836662,18.438934
28.3363,31.8229,17.208,25.3165,33.3621,16.0899,30.9807,36.1302,16.229,32.8808,27.5637,12.1611,NaN,NaN,NaN,25.5741,31.0998,12.4849,22.1812,31.3693,17.4952,19.643,30.0119,16.8841,28.066157,30.411672,18.425424,25.930031,29.860498,18.440773
28.5616,32.0421,17.2066,25.3672,33.5534,16.2647,30.946,36.4628,16.3807,32.624,27.8836,12.1331,NaN,NaN,NaN,25.4239,31.4464,12.6801,22.253,31.4497,17.528,19.6658,30.1824,16.9145,28.136717,30.422022,18.431313,26.003128,29.865974,18.436768
28.6433,32.0467,17.2316,25.4141,33.7047,16.4254,30.9279,36.2043,16.5608,32.3696,28.2923,12.0482,NaN,NaN,NaN,25.2714,31.7995,12.8835,22.3276,31.5272,17.5588,19.6887,30.3546,16.9444,28.22921,30.440798,18.431246,26.068975,29.872425,18.440934
28.5555,32.1468,17.2597,25.4365,33.6613,16.4692,30.8469,36.5084,16.6917,32.0898,28.7712,11.9086,NaN,NaN,NaN,25.1141,32.1381,13.0814,22.3975,31.6084,17.5834,19.7196,30.5441,16.9858,28.306327,30.463359,18.442291,26.14202,29.879446,18.436252
28.679,31.9457,17.2069,25.4715,33.8182,16.635,30.8853,36.5,16.8087,31.782,29.1547,11.7386,NaN,NaN,NaN,24.9448,32.4843,13.2968,22.4736,31.682,17.6085,19.7529,30.7307,17.027,28.380281,30.460404,18.454833,26.212989,29.898853,18.445054
28.6447,31.8659,17.0994,25.5254,33.8543,16.7434,30.9249,36.7096,16.8795,31.441,29.6239,11.5352,NaN,NaN,NaN,24.7625,32.8598,13.5205,22.5465,31.7563,17.6271,19.7902,30.9178,17.0742,28.459913,30.490525,18.46531,26.279376,29.908278,18.443727
28.899,32.2348,17.2327,25.5967,33.9963,16.8643,30.9542,36.8439,16.9074,31.0618,30.124,11.2998,NaN,NaN,NaN,24.5945,33.2188,13.7451,22.6269,31.8416,17.6538,19.8324,31.0943,17.1293,28.54154,30.512541,18.473364,26.348467,29.928281,18.449686
28.9594,32.1453,17.2205,25.5722,33.6319,16.7661,30.8803,36.9972,16.9626,30.5694,30.4027,11.0353,NaN,NaN,NaN,24.428,33.5841,13.9823,22.7482,31.9575,17.6869,19.8751,31.272,17.1828,28.621593,30.540143,18.479164,26.42627,29.949788,18.447769
29.0325,32.1733,17.2795,25.4805,32.8237,16.3564,30.8608,37.1749,17.027,30.1749,31.1868,10.8002,NaN,NaN,NaN,24.2472,33.9499,14.2175,22.8208,32.0063,17.7088,19.9252,31.4483,17.2383,28.697392,30.545511,18.485315,26.491052,29.975781,18.456364
29.0892,32.0731,17.2642,25.3706,32.9605,16.4984,30.8464,37.2895,16.9891,29.6595,31.7167,10.5535,NaN,NaN,NaN,24.0845,34.3637,14.4736,22.8556,31.9595,17.6928,19.9723,31.6082,17.2858,28.764964,30.544918,18.50034,26.560532,29.966336,18.453906
29.0715,32.0818,17.2662,25.3392,33.0347,16.7171,30.8363,37.627,16.9344,29.1081,32.3492,10.3313,NaN,NaN,NaN,23.9165,34.707,14.72,22.919,31.9835,17.7107,20.029,31.7433,17.3446,28.847094,30.573408,18.504636,26.6328,29.988411,18.462497
29.1693,32.1775,17.3141,NaN,NaN,NaN,30.7804,37.5822,16.9692,28.5696,33.2129,10.1334,NaN,NaN,NaN,23.7534,35.0448,14.974,22.9884,32.0421,17.7312,20.085,31.8615,17.3901,28.911631,30.561308,18.499152,26.701325,29.995344,18.464921
29.2399,32.138,17.283,NaN,NaN,NaN,30.7922,37.8181,16.9957,27.9184,33.8553,9.9734,NaN,NaN,NaN,23.6007,35.4409,15.2411,23.0014,32.001,17.7441,20.1461,31.9957,17.449,28.981076,30.580278,18.511707,26.765461,30.008834,18.47266
29.2688,32.0594,17.3034,NaN,NaN,NaN,30.7983,37.9959,16.9721,27.4001,35.3828,9.7954,NaN,NaN,NaN,23.4556,35.8124,15.5181,23.0624,32.0211,17.7573,20.2008,32.0873,17.4853,29.047717,30.588764,18.5132,26.841664,30.030057,18.485436
29.2879,32.1039,17.2807,NaN,NaN,NaN,30.7773,38.1827,16.9391,26.7672,36.2011,9.7616,NaN,NaN,NaN,23.3267,36.2366,15.8297,23.1834,32.1193,17.785,20.2675,32.1854,17.5402,29.111045,30.606706,18.527415,26.902894,30.033,18.491887
29.3395,31.9678,17.2842,NaN,NaN,NaN,30.7604,38.3613,16.9163,26.1631,37.04,9.796,25.1994,36.7167,12.498,23.1949,36.7232,16.2461,23.2536,32.1373,17.7992,20.3311,32.2693,17.5808,29.170433,30.598414,18.536515,26.9586,30.0426,18.502079
NaN,NaN,NaN,25.9531,32.4118,16.5763,30.75,38.53,16.8706,25.6125,37.9276,9.9022,24.8471,37.2711,12.6379,23.0999,37.0624,16.5322,23.154,31.961,17.7622,20.4048,32.2983,17.6089,29.234987,30.611433,18.543928,27.02646,30.057915,18.511007
NaN,NaN,NaN,NaN,NaN,NaN,30.7262,38.6692,16.782,25.0131,38.7032,10.0659,24.5319,37.8066,12.803,23.0285,37.31,16.7727,23.1696,31.9367,17.7637,20.4591,32.3519,17.6474,29.300381,30.649599,18.565067,27.095839,30.070229,18.520201
29.605,32.2458,17.3991,NaN,NaN,NaN,NaN,NaN,NaN,24.4479,39.5517,10.3095,24.212,38.3422,12.9776,22.972,37.5681,17.0219,23.2564,31.8354,17.6683,20.5134,32.376,17.688,29.369208,30.681628,18.573668,27.16802,30.081921,18.533336
29.7204,32.2492,17.39,NaN,NaN,NaN,NaN,NaN,NaN,24.0462,40.3004,10.5805,23.9334,38.8386,13.1713,22.9402,37.807,17.2102,23.3805,32.0219,17.78,20.5834,32.3779,17.7141,29.425773,30.684529,18.585323,27.226326,30.094669,18.546481
29.7369,32.3338,17.4556,NaN,NaN,NaN,NaN,NaN,NaN,23.543,41.1639,10.9905,23.6776,39.338,13.3585,22.9336,37.9742,17.3621,23.3172,31.9154,17.7716,20.6469,32.3529,17.7219,29.490996,30.696632,18.591984,27.286922,30.09879,18.555583
29.8149,32.0236,17.3032,NaN,NaN,NaN,NaN,NaN,NaN,23.2164,41.961,11.428,23.4332,39.8339,13.5331,22.8121,37.755,17.2978,23.4939,32.0214,17.8035,20.7078,32.341,17.7235,29.565298,30.725088,18.606607,27.358467,30.12946,18.569055
29.876,32.234,17.388,NaN,NaN,NaN,NaN,NaN,NaN,22.9985,42.7447,11.891,23.2185,40.3676,13.7059,22.7808,37.9121,17.4388,23.604,32.0601,17.8178,20.7404,32.3463,17.7549,29.624182,30.709291,18.611085,27.423103,30.136472,18.576205
29.9626,32.294,17.4176,NaN,NaN,NaN,NaN,NaN,NaN,22.9405,43.5267,12.2523,23.0514,40.8273,13.841,22.7693,38.1083,17.5601,23.6184,32.0165,17.8042,20.8246,32.2971,17.7489,29.690351,30.743636,18.630166,27.485918,30.144945,18.584754
30.0386,32.4184,17.4706,NaN,NaN,NaN,NaN,NaN,NaN,22.9546,44.1547,12.4586,22.9219,41.3027,13.9837,22.772,38.3275,17.6171,23.7604,31.9291,17.8047,20.874,32.2732,17.7338,29.751395,30.753981,18.637292,27.559531,30.180018,18.602734
30.206,32.3382,17.4017,NaN,NaN,NaN,NaN,NaN,NaN,23.0259,44.7013,12.5323,22.8187,41.7351,14.1154,22.7538,38.5105,17.5958,23.774,32.0915,17.9153,20.9228,32.1811,17.7134,29.822808,30.787841,18.652363,27.629193,30.190516,18.617268
30.2612,32.4786,17.3712,NaN,NaN,NaN,NaN,NaN,NaN,23.1033,45.1782,12.5656,22.7595,42.0812,14.2054,22.7264,38.6538,17.5356,23.961,31.9529,17.7736,20.9774,32.0347,17.6799,29.89172,30.806974,18.660577,27.694215,30.207969,18.624558
30.2098,32.3329,17.435,NaN,NaN,NaN,NaN,NaN,NaN,23.1689,45.512,12.5731,22.7436,42.4821,14.2397,22.6955,38.7859,17.4418,NaN,NaN,NaN,21.0277,32.0236,17.671,29.963131,30.837366,18.671906,27.763544,30.223287,18.6393
30.21,32.3519,17.4033,NaN,NaN,NaN,NaN,NaN,NaN,23.2143,45.6672,12.5228,22.7552,42.8069,14.2337,22.6739,38.9001,17.3275,NaN,NaN,NaN,21.0913,31.9568,17.6418,30.023758,30.863635,18.680909,27.840613,30.239661,18.644751
30.2962,32.3201,17.4035,NaN,NaN,NaN,NaN,NaN,NaN,23.2465,45.7659,12.3947,22.797,43.0583,14.1716,22.6347,38.9367,17.1672,NaN,NaN,NaN,21.141,31.9125,17.6179,30.084898,30.891834,18.691699,27.904606,30.269272,18.653505
30.4399,32.3464,17.3874,NaN,NaN,NaN,NaN,NaN,NaN,23.2905,45.8386,12.1638,22.8511,43.2811,14.0551,22.5875,38.9317,16.9181,NaN,NaN,NaN,21.2012,31.7845,17.5697,30.154336,30.909968,18.696597,27.98145,30.293807,18.665589
30.4894,32.4028,17.387,NaN,NaN,NaN,NaN,NaN,NaN,23.351,45.8767,11.8529,22.8563,43.4184,13.8132,22.5463,39.0338,16.7305,NaN,NaN,NaN,21.2731,31.6907,17.5544,30.219321,30.957954,18.709818,28.043079,30.292567,18.670424
30.548,32.4896,17.4756,27.4812,34.7801,17.2185,NaN,NaN,NaN,23.4235,45.9403,11.493,22.9184,43.5945,13.5813,22.5202,39.1392,16.5271,24.1549,31.8577,17.7436,21.3275,31.5823,17.5254,30.273842,30.977908,18.717496,28.113154,30.313853,18.681423
30.6012,32.4006,17.4201,NaN,NaN,NaN,NaN,NaN,NaN,23.5065,45.9194,11.0691,22.9726,43.5074,13.17,22.4966,39.1812,16.2542,24.2906,32.1458,17.7537,21.3981,31.5126,17.4912,30.334049,31.015501,18.73075,28.184247,30.346102,18.691877
30.6169,32.3993,17.4798,27.6085,34.8158,17.0886,29.9179,39.3187,13.4073,23.5963,45.8439,10.5924,23.0046,43.5979,12.8648,22.4825,39.2797,16.001,24.3019,31.8464,17.7276,21.4817,31.4084,17.4447,30.403682,31.049681,18.738118,28.24391,30.356229,18.694715
30.6933,32.4319,17.4716,27.6442,34.8359,17.0044,30.0447,39.2815,13.1406,23.6885,45.7057,10.0545,23.0445,43.4775,12.3566,22.4584,39.3268,15.6885,24.3385,31.6402,17.6969,21.5566,31.3954,17.4176,30.461673,31.083712,18.754243,28.317905,30.395457,18.70113
30.7621,32.4483,17.5011,27.7888,34.9712,17.0048,29.9697,39.1497,12.9435,23.7787,45.4934,9.4673,23.0792,43.3917,11.8782,22.4596,39.3654,15.4107,24.3807,31.704,17.6804,21.6236,31.2466,17.38,30.514263,31.094491,18.767418,28.384233,30.4134,18.715739
30.8306,32.4596,17.4288,27.8295,35.0933,16.9434,29.9929,39.096,12.6754,23.8815,45.2556,8.8499,23.1323,43.235,11.329,22.4714,39.3983,15.1332,24.3293,31.4932,17.6397,21.7077,31.2032,17.3348,30.570739,31.12748,18.779021,28.443132,30.432074,18.720798
30.8528,32.5139,17.4609,27.9279,35.1192,16.868,30.1845,38.9437,12.5132,23.9711,44.9309,8.2244,23.203,43.0196,10.7945,22.4982,39.4077,14.8291,24.6057,31.8419,17.6891,21.7916,31.0879,17.2981,30.630898,31.171506,18.795589,28.503805,30.45468,18.724105
30.9452,32.6172,17.5198,27.8743,34.8871,16.7195,30.1768,38.9547,12.3009,24.0747,44.5686,7.6111,23.2918,42.7473,10.2235,22.5296,39.3898,14.5011,24.6332,31.7879,17.6732,21.8606,31.0385,17.2601,30.692572,31.208224,18.804397,28.57251,30.50447,18.736939
31.0747,32.6394,17.4665,28.0473,35.2164,16.671,30.202,38.9367,12.0783,24.207,44.1574,7,23.4159,42.5211,9.6884,22.5815,39.3541,14.1535,24.6869,31.7817,17.6675,21.944,30.99,17.2288,30.745695,31.242475,18.814044,28.635445,30.545314,18.751528
31.0114,32.6124,17.4835,28.0916,35.1449,16.54,30.3549,38.7155,11.881,24.3784,43.7418,6.3846,23.5654,42.2381,9.1532,22.6402,39.2542,13.7865,24.7362,31.7801,17.6778,22.0265,30.9552,17.2002,30.802312,31.300071,18.821538,28.699562,30.562132,18.753229
31.1463,32.6636,17.4397,28.1556,35.2928,16.5,30.4872,38.7046,11.6983,24.5839,43.3458,5.8035,23.7203,41.9506,8.6397,22.7208,39.151,13.4058,24.7142,31.6987,17.6686,22.0986,30.9569,17.1733,30.859024,31.344184,18.836481,28.761494,30.598259,18.757401
31.1503,32.7573,17.568,28.1968,35.0429,16.3503,30.5169,38.4313,11.4648,24.8258,42.9172,5.2632,23.9107,41.5956,8.1222,22.8099,38.9988,13.0241,24.7945,31.6156,17.6613,22.167,30.921,17.1342,30.902808,31.366975,18.838766,28.82084,30.634822,18.770018
31.1227,32.6596,17.5065,28.4083,34.7596,16.0746,30.6549,38.4704,11.2778,25.0934,42.5344,4.8032,24.1275,41.2535,7.6434,22.9164,38.8483,12.6383,24.9306,31.6447,17.7042,22.241,30.8909,17.0895,30.961545,31.426112,18.844015,28.88268,30.678655,18.781449
31.2871,32.765,17.561,28.432,35.0477,16.0957,31.0105,38.0563,11.0632,25.3962,42.1624,4.3951,24.3648,40.9089,7.2137,23.057,38.6866,12.2438,25.0098,31.8362,17.6875,22.3145,30.899,17.0575,31.009282,31.466779,18.858595,28.941766,30.713533,18.790129
31.4046,33.138,17.5623,28.455,34.8388,15.9015,31.1294,37.7869,10.8409,25.7188,41.8051,4.0227,24.6303,40.5536,6.7998,23.1903,38.4514,11.8509,25.0464,31.8012,17.6474,22.38,30.9093,17.0125,31.064611,31.52906,18.870681,29.000116,30.741194,18.795107
31.3724,32.9091,17.5492,28.5701,34.8662,15.808,31.1509,37.853,10.7993,26.0779,41.4697,3.67,24.9125,40.2146,6.4155,23.3604,38.2462,11.4899,25.152,31.8603,17.6153,22.44,30.9313,16.9771,31.118423,31.607504,18.873509,29.062653,30.815474,18.805568
31.431,33.1172,17.638,28.7094,35.1171,15.8786,31.4985,37.5949,10.6855,26.4703,41.1337,3.329,25.2122,39.9104,6.0661,23.5456,37.9991,11.1275,25.2098,31.8691,17.5956,22.5221,30.9416,16.9448,31.169324,31.659503,18.882157,29.116876,30.851977,18.816776
31.4516,32.9985,17.565,28.8326,34.8933,15.6305,31.6724,37.3773,10.4634,26.8845,40.8146,3.0052,25.5346,39.5922,5.7332,23.7443,37.782,10.7954,25.2553,31.9172,17.6253,22.5936,30.9606,16.9235,31.221222,31.74509,18.900547,29.171874,30.905806,18.82981
31.5118,32.9599,17.5659,28.9309,34.9239,15.509,32.0186,37.2078,10.395,27.3119,40.4859,2.7021,25.865,39.291,5.425,23.9577,37.5681,10.4794,25.3185,31.9032,17.5955,22.6693,30.9514,16.9042,31.2698,31.811494,18.903691,29.221828,30.955881,18.831332
31.5635,33.0758,17.5932,29.1475,35.0043,15.4361,32.0599,37.2163,10.2988,27.7574,40.1475,2.4232,26.2408,39.0001,5.1229,24.1794,37.3572,10.1767,25.3695,31.9976,17.648,22.7292,31.0215,16.9388,31.315662,31.871153,18.911914,29.274447,31.034145,18.84933
31.6009,33.0005,17.5262,29.1623,35.431,15.3849,32.3608,36.8381,10.2455,28.2115,39.802,2.1699,26.6267,38.6858,4.8394,24.4207,37.1262,9.8726,25.4115,32.0261,17.6679,22.7863,31.0227,16.9225,31.366613,31.955882,18.929602,29.324282,31.107919,18.856392
31.7104,33.2912,17.6677,29.1145,34.8848,15.3693,32.5686,36.9359,10.3341,28.7351,39.3903,1.934,27.0204,38.3762,4.5793,24.6696,36.9281,9.5987,25.4531,32.079,17.6922,22.8548,30.9772,16.8986,31.406309,32.023165,18.944212,29.372481,31.157651,18.869263
31.7376,33.4715,17.6963,29.2106,34.8644,15.2236,32.8677,36.2924,10.1764,29.2456,38.9318,1.7076,27.4432,38.0379,4.3286,24.9315,36.7379,9.3324,25.5253,32.1683,17.7213,22.9201,30.9851,16.9036,31.456346,32.084038,18.943238,29.414465,31.250321,18.882169
31.7429,33.313,17.6349,29.406,35.221,15.2203,33.007,36.3459,10.2483,29.776,38.4821,1.5143,27.8558,37.7191,4.1179,25.1942,36.5265,9.0739,25.5771,32.2629,17.7328,22.9886,31.0134,16.9206,31.494488,32.161585,18.965629,29.446246,31.310039,18.88982
31.8068,33.4128,17.7027,29.5396,35.2709,15.1736,33.3621,36.2734,10.1533,30.2479,38.001,1.3486,28.2887,37.3668,3.9368,25.476,36.3377,8.8491,25.6283,32.3331,17.7411,23.0509,31.0449,16.9312,31.541304,32.241177,18.968824,29.497697,31.396758,18.909273
31.793,33.4579,17.7353,29.6031,34.6934,15.1289,33.6356,35.8454,10.3039,30.7507,37.504,1.2198,28.7219,37.0011,3.7827,25.7604,36.1122,8.6407,25.6854,32.4043,17.7443,23.1298,31.0567,16.9413,31.582222,32.315945,18.977761,29.536434,31.467476,18.918732
31.895,33.6162,17.7476,29.7109,35.2664,15.0639,33.9126,35.7161,10.3043,31.2607,37.0317,1.1333,29.1587,36.6313,3.6696,26.0458,35.8915,8.4649,25.7446,32.4801,17.763,23.2245,31.0403,16.9483,31.632539,32.392598,18.986193,29.579512,31.548625,18.91982
