Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mi01R_X,Mi01R_Y,Mi01R_Z,Mi02R_X,Mi02R_Y,Mi02R_Z,Mi03R_X,Mi03R_Y,Mi03R_Z,Mi04R_X,Mi04R_Y,Mi04R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,Mi06R_X,Mi06R_Y,Mi06R_Z,Mi07R_X,Mi07R_Y,Mi07R_Z,Mi08R_X,Mi08R_Y,Mi08R_Z,Mi09R_X,Mi09R_Y,Mi09R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,t3R_X,t3R_Y,t3R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z
NaN,NaN,NaN,21.6118,26.6763,13.3203,NaN,NaN,NaN,19.7555,24.5845,14.0395,17.8016,23.6753,13.9643,16.528,22.9184,13.7918,NaN,NaN,NaN,17.805,24.8025,12.891,18.6288,25.4623,13.2173,19.9962,27.292,12.4125,19.3496,26.4876,11.8582,NaN,NaN,NaN,23.0347,23.706,13.8409,19.6418,25.363,13.4694,23.0048,29.9386,11.3605,NaN,NaN,NaN,NaN,NaN,NaN,20.114,27.4324,10.7919,19.4649,25.1628,10.4701,18.9757,23.6144,10.1034,17.0999,22.297,14.4906,15.0767,20.221,14.1745,23.224,22.345,15.203,21.198,21.296,15.216,NaN,NaN,NaN,17.4303,23.1825,11.9943,18.5014,23.8327,11.0872,NaN,NaN,NaN
NaN,NaN,NaN,21.6489,26.7092,13.3396,NaN,NaN,NaN,NaN,NaN,NaN,17.8484,23.6949,14.0241,16.5616,22.9555,13.8788,NaN,NaN,NaN,17.7749,24.9497,13.0236,18.6345,25.5254,13.3306,19.9438,27.3727,12.4998,19.235,26.6447,11.9552,18.6228,25.4355,11.6419,23.1001,23.7088,13.8441,19.6879,25.3762,13.5283,22.9089,30.5031,11.2927,NaN,NaN,NaN,NaN,NaN,NaN,19.936,27.6163,10.8672,19.2857,25.4907,10.5175,18.7527,23.8576,10.1402,17.1677,22.2781,14.5039,15.0378,20.266,14.1335,23.309,22.337,15.184,21.273,21.218,15.231,NaN,NaN,NaN,17.2509,23.3775,12.0496,18.3124,24.0086,11.1254,NaN,NaN,NaN
NaN,NaN,NaN,21.6802,26.7188,13.3456,NaN,NaN,NaN,NaN,NaN,NaN,17.8986,23.7076,14.081,16.6039,22.9975,13.97,17.1566,24.4521,12.7591,17.7566,25.018,13.162,18.6465,25.5635,13.4375,19.8906,27.4415,12.5925,19.0991,26.8228,12.0718,18.4838,25.5481,11.711,23.1545,23.702,13.8439,19.7391,25.394,13.5755,22.7421,30.2129,11.2921,NaN,NaN,NaN,NaN,NaN,NaN,19.7595,27.7734,10.9346,NaN,NaN,NaN,18.5071,24.0335,10.1678,17.2388,22.2674,14.5202,14.9606,20.1085,13.9944,23.393,22.351,15.185,21.375,21.196,15.219,15.8266,22.1991,13.169,17.062,23.5088,12.1288,18.1072,24.1611,11.1778,NaN,NaN,NaN
NaN,NaN,NaN,21.706,26.7358,13.3491,NaN,NaN,NaN,NaN,NaN,NaN,17.9439,23.7196,14.1532,16.6442,23.0339,14.0558,17.0579,24.5063,12.8755,17.7408,25.0798,13.2889,18.6538,25.578,13.5263,19.847,27.5435,12.6751,18.9891,26.9116,12.1813,18.327,25.7321,11.7984,23.2162,23.7006,13.848,19.7939,25.407,13.6128,22.7155,30.0879,11.2595,NaN,NaN,NaN,NaN,NaN,NaN,19.5817,27.9213,10.9925,18.8451,25.9749,10.5977,18.3047,24.0819,10.2156,17.3065,22.2438,14.5319,14.9466,20.1787,14.0011,23.436,22.368,15.197,21.397,21.214,15.223,15.7531,22.4103,13.2528,16.8928,23.5664,12.238,17.8996,24.3191,11.2407,NaN,NaN,NaN
NaN,NaN,NaN,21.7383,26.7521,13.3432,NaN,NaN,NaN,NaN,NaN,NaN,17.9798,23.6766,14.1831,16.6832,23.0507,14.121,16.9918,24.5682,13.0033,17.7346,25.1507,13.4057,18.6642,25.6109,13.6189,19.8028,27.6084,12.7425,18.9005,27.0985,12.2793,18.1559,25.8596,11.9222,23.2766,23.6927,13.8512,19.8503,25.4138,13.6375,22.6033,30.1985,11.1888,NaN,NaN,NaN,NaN,NaN,NaN,19.4082,28.0503,11.0462,NaN,NaN,NaN,17.9903,24.3816,10.2577,17.3753,22.208,14.5428,14.7602,19.6986,13.8554,23.505,22.355,15.2,21.496,21.224,15.217,15.6667,22.5744,13.3671,16.69,24.0109,12.3416,17.7116,24.6154,11.3045,NaN,NaN,NaN
NaN,NaN,NaN,21.7707,26.7859,13.3372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.7242,23.0752,14.1871,16.9369,24.6792,13.1367,17.7358,25.1959,13.5068,18.6876,25.6473,13.7044,19.7732,27.6735,12.8045,18.7944,27.2129,12.3792,18.0104,25.9415,11.9704,23.3364,23.6862,13.852,19.9081,25.4033,13.6479,22.5038,30.2412,11.1152,NaN,NaN,NaN,NaN,NaN,NaN,19.175,28.499,11.0644,18.3174,26.6281,10.6581,17.8028,24.449,10.2937,17.4393,22.1783,14.5533,14.7577,19.6089,13.7256,23.605,22.411,15.197,21.588,21.213,15.186,15.5892,22.7144,13.508,16.516,24.2005,12.4831,17.4858,24.8245,11.3887,NaN,NaN,NaN
NaN,NaN,NaN,21.8028,26.795,13.302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.772,23.0799,14.2533,16.9062,24.761,13.2899,17.7453,25.2372,13.5999,18.7221,25.6843,13.7799,19.7458,27.7294,12.8455,18.703,27.3006,12.4512,17.8492,26.2209,12.0511,23.4005,23.6866,13.8544,19.9614,25.3817,13.6479,22.4149,30.2854,11.0255,NaN,NaN,NaN,NaN,NaN,NaN,19.104,28.3304,11.1272,18.1313,26.2829,10.7962,17.5453,24.7359,10.333,17.4982,22.1359,14.5579,14.7972,20.1647,14.0105,23.641,22.285,15.189,21.685,21.246,15.192,15.5429,22.8276,13.6944,16.3463,24.3839,12.6568,17.2482,24.9781,11.4889,NaN,NaN,NaN
NaN,NaN,NaN,21.8312,26.7947,13.2641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.793,23.0276,14.2968,16.8877,24.8303,13.4274,17.7587,25.2775,13.6943,18.7481,25.6652,13.8253,19.7193,27.7773,12.862,18.623,27.3857,12.5225,17.6663,26.3038,12.1251,23.4697,23.6478,13.8277,20.0203,25.3602,13.6391,22.3256,30.3067,10.9216,NaN,NaN,NaN,NaN,NaN,NaN,18.96,28.314,11.133,17.9341,26.4825,10.8566,17.2316,24.8335,10.4022,17.5558,22.0909,14.555,14.9872,20.4707,14.2764,23.699,22.356,15.184,21.73,21.143,15.196,15.5186,22.8903,13.8652,16.2009,24.5421,12.8434,17.0064,25.1643,11.6024,NaN,NaN,NaN
NaN,NaN,NaN,21.8608,26.8144,13.2126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.8375,23.0135,14.3594,16.8677,24.8846,13.5476,17.7693,25.3022,13.7715,18.78,25.6684,13.8471,19.6985,27.7697,12.8546,18.5465,27.4485,12.567,17.528,26.4483,12.2089,23.534,23.6515,13.8275,20.0435,25.0548,13.6499,22.2392,30.3173,10.8069,NaN,NaN,NaN,NaN,NaN,NaN,18.833,28.459,11.132,17.6154,27.0922,10.8234,16.9428,24.9801,10.4561,17.6141,22.0352,14.5484,15.1196,20.6393,14.3836,23.773,22.357,15.19,21.8,21.149,15.155,15.5212,22.9251,14.0356,16.0836,24.6815,13.0417,16.7505,25.3298,11.7277,NaN,NaN,NaN
21.3813,26.0417,13.6274,21.8942,26.7941,13.1505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.8834,22.9796,14.395,16.8605,24.9286,13.6581,17.7804,25.3264,13.8339,18.8215,25.7013,13.8826,19.6813,27.7878,12.8206,18.4759,27.5147,12.6008,17.39,26.6264,12.3297,23.585,23.6566,13.8353,20.1257,25.1043,13.6215,22.152,30.3235,10.6898,NaN,NaN,NaN,NaN,NaN,NaN,18.717,28.507,11.074,17.3855,27.1852,10.7943,16.6156,25.1898,10.5048,17.6815,21.9913,14.5381,15.0853,20.5455,14.3757,23.844,22.37,15.194,21.898,21.177,15.159,15.5364,22.9453,14.1856,16.0122,24.801,13.2886,16.5018,25.5095,11.8626,NaN,NaN,NaN
21.4324,26.0541,13.5928,21.9201,26.7978,13.0836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.858,24.9683,13.7625,17.7942,25.3496,13.9018,18.8541,25.7036,13.8917,19.6629,27.7658,12.7657,18.4119,27.5762,12.6075,17.2626,26.7157,12.379,23.6443,23.6563,13.8342,20.1752,25.0829,13.5937,22.047,30.245,10.579,NaN,NaN,NaN,NaN,NaN,NaN,18.567,28.62,11.032,17.2172,27.4838,10.7602,16.2669,25.3984,10.5524,17.7434,21.9458,14.5215,15.1426,20.5248,14.3818,23.916,22.42,15.181,21.932,21.124,15.154,15.5577,22.8919,14.2959,15.9669,24.8525,13.4858,16.2644,25.6906,12.0017,NaN,NaN,NaN
21.4729,26.0287,13.5444,21.9519,26.8034,13.0157,22.3342,25.8036,13.5603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.8673,25.0028,13.8639,17.8143,25.3771,13.958,18.8949,25.7089,13.8923,19.6398,27.7932,12.6929,18.3546,27.627,12.5958,17.1362,26.8344,12.4284,23.712,23.6697,13.8433,20.226,25.024,13.583,21.99,30.153,10.392,NaN,NaN,NaN,NaN,NaN,NaN,18.467,28.667,10.955,16.982,27.436,10.72,15.9328,25.575,10.5732,17.7974,21.8937,14.5042,15.2201,20.5144,14.4156,23.96,22.294,15.18,22.038,21.162,15.149,NaN,NaN,NaN,15.9515,24.9024,13.6501,16.059,25.8456,12.1337,NaN,NaN,NaN
21.5152,26.0257,13.5001,21.982,26.7942,12.948,22.3785,25.784,13.5193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.8746,25.0242,13.944,17.8382,25.3842,13.9955,18.9342,25.7234,13.8819,19.6299,27.7681,12.6068,18.2914,27.663,12.5435,17.0196,26.9154,12.4485,23.7751,23.6633,13.8352,20.284,25.037,13.57,21.93,30.179,10.264,16.9762,26.1677,4.3916,NaN,NaN,NaN,18.419,28.715,10.833,16.833,27.524,10.669,15.6094,25.7599,10.6108,17.8602,21.8488,14.4925,15.1988,20.3108,14.5619,24.029,22.295,15.184,22.079,21.158,15.146,NaN,NaN,NaN,15.9574,24.9249,13.7794,15.886,25.989,12.2489,NaN,NaN,NaN
21.5589,26.0098,13.4476,22.0216,26.7838,12.8767,22.424,25.7819,13.4837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.8732,25.0129,13.9919,17.8457,25.3824,14.0286,18.9672,25.7158,13.8518,19.6116,27.729,12.5014,18.2432,27.6726,12.4854,16.9152,27.014,12.436,23.8349,23.6673,13.8364,20.343,25.038,13.53,21.829,30.054,10.09,16.3545,26.5773,4.2135,NaN,NaN,NaN,18.287,28.607,10.682,16.679,27.581,10.594,15.2592,25.9905,10.6132,17.9271,21.8075,14.4755,15.477,20.4764,14.531,24.075,22.329,15.19,22.159,21.132,15.133,NaN,NaN,NaN,15.962,24.9577,13.8619,15.7471,26.1287,12.3013,NaN,NaN,NaN
21.61,26.0071,13.4015,22.0598,26.7726,12.8069,22.4668,25.7829,13.4469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.8856,25.0929,14.0624,17.8713,25.4023,14.0538,19.0076,25.7245,13.8275,19.6013,27.6874,12.3867,18.1884,27.6557,12.3795,16.8232,27.0783,12.3959,23.8842,23.6621,13.8215,20.385,25.07,13.536,21.818,29.977,9.9306,15.8259,27.4247,3.9477,NaN,NaN,NaN,18.23,28.569,10.533,16.579,27.58,10.482,14.894,26.185,10.634,17.9903,21.7679,14.4608,15.4574,20.5226,14.5641,24.173,22.405,15.197,22.227,21.086,15.127,NaN,NaN,NaN,15.9666,24.9512,13.8956,15.6115,26.2496,12.3143,16.1736,27.1012,8.4555
21.6764,25.9828,13.3171,22.0982,26.7668,12.7411,22.553,25.8015,13.3942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.8752,25.1533,14.0909,17.895,25.4301,14.0561,19.0355,25.7152,13.786,19.5837,27.6306,12.2626,18.1542,27.6253,12.2583,16.7552,27.114,12.3273,23.9353,23.645,13.8094,20.45,25.047,13.467,21.779,29.934,9.7189,15.3551,27.8807,3.7163,15.8545,26.8452,6.2096,18.204,28.54,10.389,16.49,27.659,10.459,14.736,26.324,10.616,18.0555,21.726,14.4483,15.593,20.5173,14.5798,24.188,22.301,15.165,22.282,21.138,15.131,NaN,NaN,NaN,15.9664,24.9767,13.8904,15.4905,26.3512,12.2854,15.7632,27.2844,8.3701
21.7271,25.9969,13.2809,22.1354,26.7559,12.6632,22.604,25.8151,13.3586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.8453,25.2173,14.0906,17.9057,25.4622,14.0379,19.0429,25.6437,13.7019,19.5806,27.619,12.1499,18.1171,27.5684,12.1173,16.7045,27.1294,12.2306,23.9919,23.6351,13.8058,20.515,25.032,13.465,21.714,29.784,9.5143,14.9524,28.3678,3.4801,15.4668,27.4286,6.0371,18.157,28.404,10.256,16.406,27.584,10.344,14.586,26.535,10.612,18.1054,21.6617,14.4263,15.6561,20.3791,14.5972,24.273,22.343,15.191,22.355,21.136,15.102,NaN,NaN,NaN,15.9506,25.0185,13.8521,15.3942,26.4406,12.2543,15.4021,27.9632,8.2848
21.7764,25.9996,13.234,22.1762,26.7176,12.5679,22.6531,25.8096,13.3191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.8071,25.2821,14.0653,17.8901,25.4815,13.9862,19.0505,25.6257,13.6422,19.5689,27.5557,12.0277,18.1076,27.5032,11.9721,16.6863,27.1056,12.1199,24.0302,23.6405,13.8117,20.559,25.066,13.482,21.667,29.621,9.273,14.6479,28.8584,3.2487,15.0629,27.7346,5.9446,18.135,28.276,10.08,16.339,27.579,10.228,14.483,26.578,10.586,18.1605,21.6173,14.411,15.6314,20.2844,14.6541,24.323,22.365,15.175,22.405,21.071,15.096,NaN,NaN,NaN,15.9281,25.0502,13.785,15.3361,26.4863,12.2192,15.134,28.2909,8.2814
21.825,25.9847,13.177,22.2158,26.6657,12.4669,22.6974,25.7884,13.2664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.7891,25.297,14.0055,17.8788,25.4716,13.9051,19.0659,25.6305,13.5797,19.5742,27.5268,11.9058,18.1044,27.3977,11.8183,16.6681,27.0459,12.0074,24.0876,23.6457,13.8147,20.609,25.009,13.461,21.634,29.513,9.0953,14.4414,29.344,3.0468,14.6994,28.0629,5.8667,18.06,28.301,9.9316,16.249,27.463,10.093,14.446,26.512,10.492,18.2251,21.5774,14.4003,15.8099,20.2573,14.6461,24.334,22.316,15.159,22.466,21.071,15.092,NaN,NaN,NaN,15.8972,25.0514,13.6889,15.3089,26.4955,12.1519,14.9768,28.4708,8.2552
21.8687,25.9638,13.1097,22.2609,26.6162,12.3585,22.7445,25.7651,13.2034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.7741,25.1955,13.8559,17.8879,25.3847,13.7678,19.0856,25.6236,13.5135,19.5805,27.4503,11.799,18.1022,27.3066,11.6629,16.6519,27.0047,11.8933,24.1344,23.6368,13.8004,20.682,25.063,13.427,21.614,29.354,8.8751,14.3278,29.7484,2.929,14.4076,28.4926,5.7958,18.026,28.125,9.7711,16.248,27.438,10.021,14.404,26.539,10.436,18.2856,21.536,14.3859,15.8672,20.1692,14.6445,24.413,22.375,15.176,22.533,21.083,15.096,NaN,NaN,NaN,15.8767,25.0485,13.5994,15.3065,26.4577,12.0595,14.9013,28.4595,8.1651
21.9187,25.9399,13.0366,22.302,26.5486,12.24,22.7941,25.738,13.1261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.7994,25.1474,13.736,17.9092,25.3536,13.669,19.115,25.6216,13.4428,19.5933,27.3551,11.6461,18.103,27.2118,11.5197,16.6508,26.919,11.7677,24.1805,23.6304,13.789,20.713,25.004,13.397,21.574,29.229,8.6621,14.2695,30.0426,2.838,14.2394,28.8267,5.7129,18.011,27.976,9.6002,16.221,27.413,9.8982,14.365,26.452,10.342,18.339,21.4883,14.3677,15.9849,20.1074,14.642,24.431,22.306,15.169,22.6,21.128,15.094,NaN,NaN,NaN,15.883,25.0022,13.5188,15.3087,26.3578,11.9379,14.8706,28.3408,8.0286
21.973,25.9189,12.9624,22.3475,26.4897,12.1326,22.8463,25.6927,13.0489,20.8587,24.5471,14.0673,NaN,NaN,NaN,NaN,NaN,NaN,16.854,25.0516,13.5932,17.9531,25.3205,13.5729,19.1567,25.6063,13.3751,19.6158,27.2543,11.4949,18.1118,27.1326,11.3954,16.665,26.8294,11.6337,24.2328,23.6347,13.7887,20.782,25.107,13.361,21.575,29.068,8.4463,14.2344,30.2166,2.6914,14.1487,29.0806,5.6211,18.001,27.893,9.4651,16.223,27.316,9.7602,14.378,26.365,10.255,18.403,21.4636,14.3563,16.0537,20.0974,14.6526,24.485,22.368,15.209,22.646,21.08,15.091,NaN,NaN,NaN,15.9082,24.9382,13.4422,15.3281,26.2699,11.8268,14.8516,28.2524,7.8456
22.0278,25.9016,12.8857,22.3968,26.4256,12.024,22.8972,25.6603,12.9764,20.9051,24.5488,14.0541,NaN,NaN,NaN,NaN,NaN,NaN,16.9057,24.961,13.4619,18.0031,25.2632,13.4727,19.205,25.5779,13.3101,19.6443,27.1608,11.3501,18.1362,27.0707,11.278,16.6916,26.7085,11.5027,24.2771,23.6193,13.7791,20.841,25.051,13.316,21.583,28.797,8.2089,14.2408,30.296,2.5387,14.1091,29.1183,5.4827,17.995,27.735,9.3105,16.195,27.175,9.616,14.353,26.267,10.148,18.4607,21.414,14.3353,16.0868,19.9648,14.5767,24.554,22.418,15.2,22.716,21.148,15.102,NaN,NaN,NaN,15.9671,24.8129,13.3408,15.3572,26.1302,11.7015,14.8394,28.2212,7.6628
22.0863,25.8777,12.8107,22.4563,26.3805,11.931,22.9524,25.6337,12.9141,20.9519,24.5451,14.0341,NaN,NaN,NaN,NaN,NaN,NaN,16.9788,24.8522,13.3365,18.0595,25.1812,13.3581,19.2519,25.5422,13.2388,19.671,27.0633,11.2194,18.1593,27.0026,11.1584,16.7163,26.5773,11.3529,24.3273,23.6216,13.7772,20.902,24.99,13.257,21.615,28.744,8.0668,14.266,30.3006,2.4161,14.1366,29.0971,5.3049,18.037,27.65,9.1129,16.21,27.091,9.4802,14.344,26.263,9.9751,18.5251,21.3854,14.3204,16.1877,19.8906,14.5487,24.564,22.402,15.175,22.743,21.098,15.047,16.1646,22.4051,14.2227,16.0242,24.6989,13.2297,15.3754,25.9991,11.5561,14.834,28.1613,7.5272
22.1414,25.8499,12.7316,22.5168,26.3228,11.8322,23.0116,25.6136,12.8549,21.0064,24.5543,14.0103,NaN,NaN,NaN,NaN,NaN,NaN,17.0442,24.7361,13.2132,18.1155,25.0858,13.2406,19.3028,25.4969,13.1513,19.7113,26.9916,11.0964,18.1875,26.934,11.0216,16.749,26.4633,11.1974,24.3716,23.6159,13.7769,20.942,24.973,13.205,21.633,28.477,7.8324,14.2945,30.2094,2.2765,14.1857,28.9342,5.1134,18.06,27.523,8.9627,16.213,26.963,9.2786,14.34,26.093,9.8261,18.5881,21.3608,14.2985,16.2642,19.8272,14.5059,24.591,22.327,15.204,22.78,21.118,15.06,16.2424,22.3213,14.1622,16.0995,24.5447,13.0986,15.4049,25.8464,11.3785,14.8508,28.1258,7.3919
22.2053,25.8128,12.6475,22.5726,26.2634,11.7315,23.0688,25.5807,12.7851,21.0484,24.5457,13.9768,NaN,NaN,NaN,NaN,NaN,NaN,17.1073,24.624,13.0879,18.1659,25.0233,13.1246,19.3509,25.4372,13.0367,19.763,26.9304,10.9755,18.2333,26.8481,10.8759,16.8005,26.3654,11.0353,24.4105,23.5985,13.7582,21.015,24.971,13.15,21.72,28.337,7.6746,14.3357,30.0276,2.1191,14.2525,28.7398,4.9118,18.123,27.381,8.788,16.271,26.848,9.1364,14.42,26.099,9.6952,18.6464,21.3242,14.2715,16.309,19.7611,14.482,24.632,22.373,15.181,22.834,21.098,15.042,16.3339,22.198,14.0606,16.171,24.3882,12.9287,15.4635,25.7395,11.1991,14.9111,27.962,7.2146
22.2632,25.7747,12.5653,22.64,26.1919,11.6275,23.1266,25.544,12.7156,21.0944,24.5606,13.9371,NaN,NaN,NaN,NaN,NaN,NaN,17.1705,24.5379,12.9534,18.213,24.9754,13.0261,19.4012,25.3895,12.927,19.827,26.8592,10.841,18.2931,26.758,10.729,16.8647,26.2859,10.8823,24.4533,23.5998,13.7493,21.075,24.928,13.071,21.801,28.081,7.5136,14.4057,29.748,1.9291,14.3294,28.4966,4.7099,18.215,27.378,8.6544,16.354,26.762,8.9798,14.448,25.955,9.5262,18.7064,21.3036,14.2473,16.3963,19.7202,14.4426,24.68,22.379,15.176,22.892,21.117,15.087,16.4149,22.1096,13.9735,16.2434,24.2682,12.7364,15.5468,25.6194,11.0228,14.994,27.7677,7.0282
22.3177,25.7383,12.4799,22.7102,26.122,11.5327,23.1854,25.5027,12.6465,21.1364,24.5557,13.8777,NaN,NaN,NaN,17.8504,22.3959,14.1161,17.2357,24.4769,12.8039,18.2641,24.8934,12.8903,19.4601,25.328,12.7928,19.9024,26.8058,10.7203,18.3758,26.6828,10.5906,16.9466,26.1896,10.7366,24.4906,23.5895,13.7359,21.138,24.845,12.946,21.861,27.907,7.3528,14.5051,29.4259,1.6914,14.4418,28.2333,4.5151,18.264,27.19,8.48,16.408,26.683,8.8252,14.549,25.9,9.4198,18.763,21.2824,14.2242,16.4668,19.6397,14.3796,24.706,22.429,15.188,22.938,21.134,15.074,16.4862,22.0278,13.8607,16.3322,24.1408,12.5258,15.6431,25.4681,10.8423,15.0981,27.6109,6.8649
22.3826,25.6937,12.39,22.7814,26.049,11.4407,23.2447,25.4525,12.5716,21.1837,24.5584,13.8182,19.168,23.2164,14.1108,17.9165,22.3568,14.0537,17.3064,24.4037,12.6675,18.3309,24.8648,12.7728,19.5208,25.2881,12.6796,19.9836,26.7148,10.5927,18.4609,26.5789,10.4478,17.037,26.0839,10.5947,24.5381,23.5914,13.7335,21.176,24.875,12.894,21.986,27.77,7.1773,14.6343,29.067,1.4212,14.5738,27.8563,4.3074,18.363,27.048,8.3614,16.519,26.529,8.7117,14.649,25.791,9.2924,18.8236,21.2814,14.2075,16.5438,19.5828,14.3266,24.755,22.383,15.178,22.991,21.243,15.064,16.5507,21.9656,13.7185,16.436,24.0389,12.3426,15.7548,25.3555,10.6757,15.2135,27.424,6.6902
22.4507,25.6561,12.3036,22.86,25.9845,11.3516,23.3107,25.4231,12.5009,21.2369,24.5383,13.7554,19.2399,23.1423,13.984,17.9546,22.3495,13.9829,17.3865,24.3363,12.5304,18.4072,24.7748,12.6388,19.5891,25.2551,12.5691,20.0721,26.6256,10.4642,18.5639,26.4936,10.3088,17.1418,25.9897,10.4588,24.579,23.5919,13.7294,21.25,24.824,12.795,22.091,27.563,7.0491,14.8168,28.7031,1.1467,14.7363,27.5428,4.0887,18.495,26.925,8.2035,16.616,26.443,8.5561,14.746,25.66,9.1347,18.8727,21.2572,14.1837,16.6186,19.5333,14.273,24.751,22.407,15.183,22.994,21.166,15.053,16.626,21.9055,13.5772,16.5513,23.9617,12.186,15.8647,25.2607,10.528,15.3406,27.2292,6.4943
22.5179,25.6178,12.2248,22.9368,25.9324,11.2748,23.3753,25.4032,12.4473,21.2781,24.5019,13.6716,19.2983,23.1362,13.892,17.9833,22.3335,13.8894,17.461,24.272,12.3908,18.4703,24.7161,12.5079,19.6583,25.1936,12.4585,20.1787,26.5701,10.3412,18.6679,26.396,10.1621,17.2454,25.9001,10.3129,24.6179,23.5874,13.718,21.295,24.903,12.754,22.232,27.435,6.9622,15.0297,28.2905,0.8775,14.9199,27.2319,3.8664,18.607,26.834,8.0493,16.739,26.294,8.3923,14.871,25.479,8.9673,18.9192,21.2537,14.1687,16.6908,19.4967,14.2207,24.777,22.489,15.187,23.038,21.271,15.075,16.7023,21.8583,13.4412,16.6469,23.914,12.0522,15.9767,25.1895,10.4151,15.5044,27.0304,6.292
22.5842,25.5922,12.1489,23.0228,25.8929,11.2021,23.4435,25.3952,12.3983,21.3351,24.4324,13.5442,19.3534,23.0907,13.7672,18.0385,22.2594,13.7536,17.5355,24.2304,12.2701,18.5574,24.6626,12.3791,19.7191,25.1308,12.3312,20.2787,26.4974,10.2097,18.7678,26.322,10.0174,17.3499,25.847,10.1623,24.6517,23.5826,13.7112,21.394,24.747,12.656,22.414,27.241,6.8124,15.2783,27.8482,0.6083,15.1267,26.9365,3.6375,18.762,26.7,7.892,16.883,26.228,8.2206,14.98,25.449,8.7943,18.9612,21.25,14.1504,16.7643,19.4542,14.1691,24.81,22.446,15.188,23.048,21.189,15.072,16.779,21.8024,13.3129,16.7371,23.8691,11.9262,16.0692,25.1228,10.2712,15.6647,26.8375,6.0755
22.6557,25.5755,12.0823,23.1134,25.8548,11.1382,23.5072,25.3813,12.3572,21.3863,24.4373,13.4599,19.4098,23.0815,13.654,18.1072,22.2166,13.6458,17.6009,24.1677,12.1388,18.6285,24.6254,12.2369,19.7883,25.0715,12.1893,20.3792,26.4399,10.0782,18.8742,26.2571,9.8572,17.4489,25.7857,9.9946,24.6842,23.5789,13.7017,21.431,24.723,12.532,22.565,27.101,6.7139,15.571,27.3119,0.3054,15.3569,26.6257,3.3905,18.899,26.546,7.7427,16.991,25.966,8.0009,15.106,25.319,8.5727,18.9951,21.2463,14.1335,16.8306,19.4118,14.1181,24.86,22.533,15.172,23.092,21.215,15.072,16.8578,21.7499,13.1841,16.8127,23.8287,11.7885,16.1568,25.0681,10.097,15.8514,26.6569,5.856
22.7274,25.5535,12.0177,23.2047,25.8147,11.0727,23.5727,25.3637,12.3111,21.4357,24.4474,13.3867,19.466,23.0487,13.5506,18.1965,22.1668,13.5248,17.677,24.1226,11.9946,18.703,24.5582,12.0986,19.8654,25.0493,12.066,20.487,26.3723,9.9393,18.9873,26.2041,9.6973,17.5603,25.7064,9.811,24.7267,23.5994,13.7063,21.513,24.74,12.446,22.712,26.951,6.5927,15.8791,26.8759,0.0637,15.6293,26.3109,3.1351,19.054,26.438,7.5192,17.146,25.925,7.8157,15.243,25.197,8.3766,19.0314,21.2497,14.1202,16.9029,19.3895,14.0692,24.876,22.549,15.164,23.12,21.346,15.085,16.9329,21.6971,13.0644,16.8695,23.7558,11.6496,16.2438,25.0115,9.9051,16.0422,26.4577,5.6134
