Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mo01R_X,Mo01R_Y,Mo01R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn04R_X,Sn04R_Y,Sn04R_Z
20.1814,24.053,10.6377,20.6922,24.4636,9.7781,20.9735,23.6694,10.753,NaN,NaN,NaN,21.8353,21.4672,11.7179,18.8064,23.6367,10.9996,20.8348,26.8574,5.9863,18.2342,27.5402,3.3347,16.5265,27.8631,1.0533,13.5227,28.6601,0.3333,17.6807,27.5434,4.5219,15.7552,27.8455,3.4675,13.4274,27.8191,3.1971,17.1542,26.5922,7.0084,15.2421,26.3808,7.3371,13.237,25.843,7.8873,17.0974,20.0334,13.5456,15.7607,21.3222,13.087,13.0721,20.5871,13.7705,21.819209,20.392079,13.293954,19.661341,19.773518,13.620778,19.0608,26.9321,6.6674
20.2418,24.0157,10.5584,20.7458,24.4176,9.6868,21.0369,23.6289,10.681,NaN,NaN,NaN,21.8982,21.4558,11.6935,18.8779,23.6025,10.936,20.8117,26.7048,5.8077,18.2507,27.4096,3.1226,16.5738,27.774,0.8328,13.6032,28.6619,0.0674,17.6889,27.4644,4.3084,15.7759,27.7575,3.2444,13.4514,27.7897,2.9424,17.1342,26.4993,6.8173,15.2133,26.3006,7.1309,13.202,25.7974,7.6733,17.1701,20.0167,13.526,15.819,21.2684,13.0604,13.1377,20.5449,13.7628,21.879971,20.398321,13.284534,19.725054,19.760714,13.601606,19.0494,26.8113,6.4811
20.3015,23.9711,10.4763,20.8024,24.3482,9.5853,21.0997,23.5959,10.6119,NaN,NaN,NaN,21.9583,21.4273,11.6685,18.9413,23.5815,10.8634,20.8207,26.7218,5.6158,18.2839,27.2657,2.9147,16.632,27.6436,0.6103,13.703,28.6206,-0.2098,17.7106,27.3519,4.0961,15.8239,27.7061,3.0121,13.4931,27.7586,2.6848,17.1227,26.3957,6.6206,15.1947,26.2205,6.922,13.1769,25.7499,7.4523,17.239,19.9904,13.5004,15.8815,21.2287,13.0332,13.2061,20.4692,13.7265,21.940772,20.374037,13.258574,19.802677,19.734096,13.57658,19.0406,26.6858,6.3
20.3608,23.9398,10.3867,20.8562,24.283,9.4855,21.1566,23.5441,10.5432,NaN,NaN,NaN,22.0225,21.4115,11.6431,19.0024,23.5405,10.7831,20.8275,26.5704,5.4493,18.3296,27.1176,2.7154,16.7082,27.4833,0.3866,13.815,28.5337,-0.4892,17.7403,27.2393,3.8877,15.8823,27.5859,2.7766,13.5513,27.7401,2.4174,17.1219,26.2878,6.4291,15.1854,26.1303,6.7131,13.1613,25.6798,7.2229,17.3124,19.9708,13.4793,15.9408,21.1823,13.0057,13.2712,20.3827,13.6863,22.000245,20.363008,13.23835,19.866812,19.727574,13.556205,19.0463,26.5543,6.1204
20.4223,23.8881,10.2989,20.9129,24.2162,9.3888,21.2178,23.4986,10.47,NaN,NaN,NaN,22.0832,21.417,11.6266,19.0692,23.4917,10.6911,20.8404,26.4193,5.2989,18.3872,26.9335,2.5109,16.7951,27.2898,0.1637,13.9394,28.3906,-0.7656,17.7836,27.1126,3.6842,15.9413,27.4709,2.5473,13.6219,27.6123,2.1547,17.1309,26.1756,6.242,15.1909,26.0413,6.5092,13.153,25.6043,7.0065,17.3832,19.9413,13.4539,16.0015,21.144,12.9799,13.3393,20.3189,13.6371,22.058904,20.348764,13.217598,19.936485,19.719064,13.533259,19.0672,26.4331,5.9456
20.4803,23.8417,10.2038,20.9665,24.1451,9.2892,21.277,23.4423,10.3884,NaN,NaN,NaN,22.1427,21.3894,11.5997,19.1326,23.4228,10.6091,20.8721,26.2617,5.1456,18.4568,26.7483,2.3167,16.9032,27.0849,-0.0581,14.0758,28.1977,-1.0529,17.8384,26.9631,3.485,16.0158,27.2778,2.3237,13.7058,27.4725,1.8877,17.1545,26.0567,6.0677,15.2122,25.9315,6.3153,13.1672,25.4978,6.8026,17.4562,19.9271,13.4342,16.0635,21.1042,12.9538,13.4044,20.2496,13.586,22.117933,20.344728,13.195351,20.00961,19.72005,13.513128,19.0943,26.2914,5.7833
20.5428,23.7732,10.1127,21.0239,24.0694,9.1968,21.3329,23.3915,10.3044,NaN,NaN,NaN,22.2022,21.3779,11.5743,19.1969,23.3733,10.5304,20.911,26.1117,5.0043,18.5425,26.543,2.1291,17.0196,26.8585,-0.2695,14.2209,27.9723,-1.3342,17.9063,26.7637,3.2895,16.0973,27.0991,2.0957,13.8787,27.6671,1.8402,17.1901,25.9275,5.8984,15.2427,25.8054,6.1312,13.1977,25.3782,6.6122,17.5193,19.9001,13.4092,16.1256,21.074,12.925,13.4718,20.1828,13.5225,22.183961,20.365862,13.176524,20.065464,19.703986,13.489315,19.1357,26.1429,5.619
20.6001,23.7185,10.0307,21.0853,24.002,9.106,21.395,23.3464,10.2255,NaN,NaN,NaN,22.259,21.3559,11.5508,19.2623,23.3193,10.4536,20.9685,25.9474,4.8642,18.6374,26.3181,1.9461,17.1518,26.6125,-0.4752,14.3707,27.7085,-1.6016,17.993,26.5798,3.105,16.1888,26.882,1.8709,13.9019,26.9547,1.3621,17.2425,25.7978,5.7391,15.2938,25.6644,5.9566,13.2471,25.2414,6.4295,17.584,19.8866,13.3902,16.1848,21.0441,12.8995,13.5412,20.1018,13.4399,22.240835,20.349732,13.148395,20.126038,19.69539,13.468392,19.1897,25.9936,5.4655
20.6594,23.6736,9.9497,21.151,23.9344,9.0227,21.4522,23.301,10.1628,NaN,NaN,NaN,22.3203,21.3494,11.5288,19.3213,23.2584,10.3743,21.0447,25.7905,4.7416,18.7508,26.1029,1.7793,17.2989,26.3441,-0.6677,14.5269,27.4048,-1.8509,18.086,26.3671,2.9255,16.3041,26.624,1.6629,14.0355,26.6467,1.1183,17.3151,25.6506,5.5799,15.3614,25.5208,5.7853,13.3106,25.0897,6.2502,17.6523,19.8762,13.3675,16.2439,21.0182,12.869,13.6046,20.0535,13.3787,22.302416,20.343498,13.127258,20.194275,19.718761,13.44689,19.2606,25.8466,5.3204
20.7207,23.6209,9.868,21.2184,23.8716,8.9442,21.5147,23.2666,10.1072,NaN,NaN,NaN,22.3768,21.3463,11.5091,19.3865,23.2154,10.2916,21.1387,25.633,4.6209,18.882,25.8758,1.6203,17.4521,26.0638,-0.8471,14.6949,27.0964,-2.0803,18.1975,26.1701,2.7584,16.4258,26.3734,1.4617,14.1666,26.3511,0.8924,17.3981,25.4844,5.426,15.4098,25.3416,5.6174,13.388,24.9325,6.0741,17.7192,19.871,13.3423,16.3032,20.9939,12.8396,13.673,19.9814,13.3013,22.360269,20.35713,13.101133,20.251486,19.700666,13.41566,19.3466,25.6925,5.1751
20.7828,23.5737,9.7925,21.2908,23.7959,8.8664,21.5745,23.2253,10.0508,NaN,NaN,NaN,22.433,21.3364,11.485,19.4475,23.1566,10.2074,21.2422,25.4757,4.513,19.0209,25.6386,1.4744,17.627,25.7776,-1.0168,14.8738,26.7594,-2.2923,18.3211,25.9422,2.5988,16.5582,26.1223,1.2737,14.3123,25.9674,0.6891,17.4991,25.3133,5.2791,15.4974,25.1624,5.4538,13.4841,24.7744,5.9069,17.7789,19.8689,13.3232,16.3581,20.9717,12.8098,13.7374,19.93,13.2223,22.421752,20.361792,13.072465,20.314397,19.717139,13.402971,19.4467,25.5208,5.0376
20.848,23.5206,9.7173,21.3675,23.7407,8.7965,21.6421,23.1823,9.9911,NaN,NaN,NaN,22.4858,21.3272,11.4578,19.5101,23.1032,10.1256,21.3646,25.3127,4.4107,19.175,25.4062,1.337,17.813,25.4892,-1.1711,15.0612,26.4146,-2.4922,18.4624,25.7216,2.454,16.7189,25.8049,1.1022,14.4709,25.6273,0.4891,17.6136,25.1446,5.1329,15.6202,24.978,5.2916,13.5939,24.5788,5.7318,17.8412,19.866,13.3004,16.4166,20.9462,12.7764,13.81,19.8606,13.1373,22.469759,20.363864,13.058177,20.360068,19.700695,13.377108,19.5571,25.3576,4.9076
20.9162,23.4731,9.6463,21.4477,23.6809,8.7301,21.709,23.1445,9.9361,NaN,NaN,NaN,22.5435,21.3339,11.4343,19.5761,23.0596,10.0448,21.4978,25.1501,4.3157,19.3444,25.1782,1.2084,18.0152,25.1858,-1.3158,15.2659,26.0458,-2.6786,18.6155,25.4879,2.3148,16.8928,25.542,0.9404,14.6511,25.2773,0.3043,17.7432,24.9672,4.9945,15.7784,24.8098,5.1312,13.7188,24.3751,5.5652,17.8971,19.8581,13.2811,16.4716,20.9381,12.7451,13.8765,19.8144,13.0605,22.527096,20.36402,13.022327,20.426316,19.701102,13.351548,19.6803,25.1949,4.785
20.9871,23.428,9.5769,21.5285,23.6167,8.6651,21.7727,23.1076,9.885,NaN,NaN,NaN,22.5943,21.3289,11.4117,19.6413,23.009,9.9682,21.6504,25.0559,4.2825,19.5266,24.9355,1.0909,18.2234,24.8924,-1.4453,15.4718,25.6679,-2.8496,18.7775,25.2758,2.1793,17.0771,25.2643,0.7843,14.8461,24.9299,0.1252,17.8774,24.7928,4.8619,15.9187,24.6028,4.9744,13.8593,24.1647,5.3948,17.9535,19.8545,13.257,16.5188,20.9223,12.7094,13.9411,19.7466,12.9775,22.585107,20.371154,13.003349,20.484351,19.708218,13.325856,19.8136,25.0306,4.6697
21.0583,23.3839,9.5108,21.6127,23.5529,8.6006,21.8407,23.0744,9.8329,NaN,NaN,NaN,22.6457,21.3279,11.3937,19.7117,22.9652,9.8906,21.7942,24.8546,4.1522,19.7234,24.6953,0.9836,18.4538,24.578,-1.5693,15.6922,25.2767,-3.008,18.9528,25.0543,2.0519,17.2765,24.9781,0.6328,15.0637,24.5879,-0.045,18.0278,24.6223,4.7318,16.0698,24.4103,4.8238,14.0112,23.9267,5.2214,18.0086,19.8701,13.2329,16.5772,20.9156,12.6738,14.0093,19.6991,12.8993,22.6321,20.377026,12.970759,20.53539,19.711418,13.301813,19.9573,24.8679,4.5586
21.1338,23.3448,9.4488,21.7051,23.4963,8.5424,21.9138,23.0465,9.7877,NaN,NaN,NaN,22.7023,21.3383,11.3774,19.782,22.9193,9.8128,21.9553,24.6572,4.0242,19.9344,24.4537,0.877,18.6939,24.2727,-1.6874,15.941,24.8863,-3.1617,19.1368,24.8286,1.9242,17.4876,24.6892,0.4884,15.2853,24.2577,-0.2152,18.1847,24.4514,4.6061,16.2307,24.2002,4.6669,14.1749,23.6902,5.0452,18.0613,19.861,13.2115,16.6279,20.9225,12.6291,14.0804,19.6421,12.8211,22.682082,20.379918,12.950424,20.591603,19.729636,13.281861,20.113,24.7116,4.4497
21.2078,23.3065,9.3866,21.7983,23.4464,8.4914,21.9862,23.018,9.74,NaN,NaN,NaN,22.7516,21.3312,11.358,19.8579,22.8814,9.7361,22.11,24.4255,4.0265,20.1503,24.2194,0.7799,18.9524,23.9643,-1.7952,16.2151,24.4916,-3.3227,19.3325,24.5956,1.8065,17.7154,24.4283,0.3523,15.5251,23.9474,-0.3765,18.3492,24.2767,4.4806,16.3983,24.0021,4.5222,14.3449,23.4597,4.8723,18.1092,19.8686,13.1894,16.6765,20.9233,12.5856,14.1492,19.5822,12.7422,22.731271,20.381717,12.926867,20.629985,19.720485,13.24716,20.272,24.5492,4.3477
21.2902,23.2714,9.3231,21.8954,23.4069,8.4384,22.0649,22.9981,9.6985,NaN,NaN,NaN,22.8042,21.3263,11.3388,19.9334,22.8438,9.66,22.2999,24.3717,3.8925,20.3862,23.9919,0.6891,19.2323,23.6649,-1.899,16.4981,24.1072,-3.4781,19.544,24.3862,1.6952,17.9534,24.1588,0.2176,15.7768,23.6434,-0.5366,18.5161,24.1022,4.3586,16.5741,23.8004,4.3749,14.5252,23.2243,4.703,18.1592,19.8809,13.1629,16.73,20.918,12.5379,14.2253,19.5306,12.6696,22.781809,20.400416,12.903906,20.68381,19.739076,13.228268,20.4384,24.3949,4.2486
21.3717,23.2368,9.2624,21.9951,23.3659,8.3892,22.1424,22.9741,9.6564,NaN,NaN,NaN,22.8604,21.3437,11.3239,20.0115,22.8083,9.5846,22.4564,24.086,3.8589,20.6252,23.7599,0.6037,19.525,23.3667,-1.9973,16.8034,23.7318,-3.6336,19.7647,24.1806,1.5854,18.1996,23.9077,0.0947,16.0432,23.3587,-0.6983,18.6977,23.9438,4.2417,16.7599,23.6045,4.2257,14.7075,22.9964,4.5335,18.2043,19.8846,13.1434,16.8057,21.1042,12.471,14.3023,19.469,12.5927,22.830377,20.411335,12.885231,20.727896,19.746019,13.203768,20.6112,24.2509,4.1554
21.4568,23.2046,9.2041,22.0993,23.3317,8.3424,22.2242,22.9598,9.6161,NaN,NaN,NaN,22.9149,21.348,11.3021,20.0916,22.7671,9.5081,22.6506,24.0212,3.855,20.8776,23.5417,0.5271,19.8296,23.062,-2.0885,17.1372,23.3414,-3.7856,19.9938,23.9693,1.4797,18.4623,23.6574,-0.0304,16.3239,23.0625,-0.8521,18.875,23.7759,4.1247,16.9458,23.4262,4.0831,14.901,22.7872,4.3626,18.2536,19.906,13.1154,16.802,20.6595,12.4762,14.3822,19.4232,12.5253,22.874579,20.411712,12.859544,20.779625,19.767967,13.180278,20.7913,24.1199,4.0625
21.5463,23.1757,9.1495,22.2023,23.297,8.2964,22.302,22.9402,9.5738,NaN,NaN,NaN,22.9608,21.3555,11.2887,20.1777,22.7274,9.4335,22.8542,23.9639,3.7351,21.1356,23.3219,0.4522,20.1492,22.7825,-2.1722,17.4782,22.9903,-3.9303,20.2304,23.7613,1.3784,18.7366,23.4128,-0.1557,16.6182,22.7879,-1.0067,19.0587,23.6168,4.0091,17.134,23.2324,3.9392,15.0931,22.5802,4.1903,18.2998,19.9123,13.0967,16.8785,20.8916,12.4161,14.4634,19.3732,12.4625,22.921674,20.42551,12.841035,20.826718,19.779915,13.156644,20.9693,23.973,3.9801
21.6318,23.1433,9.0915,22.3082,23.2624,8.2519,22.3857,22.9285,9.5374,NaN,NaN,NaN,23.0123,21.3527,11.2746,20.2611,22.6948,9.3612,23.0259,23.7574,3.7666,21.4063,23.1109,0.3819,20.4815,22.4978,-2.2449,17.8463,22.619,-4.0726,20.4801,23.5735,1.287,19.0197,23.1619,-0.2848,16.9265,22.5148,-1.1602,19.2533,23.4684,3.8962,17.3343,23.0765,3.7915,15.29,22.4008,4.0125,18.3479,19.9391,13.0683,16.9489,21.1014,12.3623,14.5425,19.3193,12.3982,22.96373,20.439427,12.826705,20.871482,19.791264,13.127691,21.1533,23.8228,3.894
21.7237,23.1182,9.0363,22.4165,23.2285,8.2113,22.4697,22.9169,9.5049,21.16611,23.400338,0.78184,23.0618,21.3729,11.2568,20.3446,22.6579,9.2902,23.2195,23.6362,3.7244,21.68,22.9234,0.3191,20.8195,22.2336,-2.3195,18.2164,22.2949,-4.2034,20.731,23.3812,1.1977,19.3074,22.9386,-0.3899,17.2424,22.2335,-1.3107,19.445,23.3186,3.7797,17.5355,22.8983,3.6427,15.4921,22.2262,3.8331,18.3912,19.9499,13.0491,16.9931,21.1038,12.3341,14.6249,19.2757,12.3394,23.011305,20.458642,12.803418,20.909953,19.803081,13.106898,21.3421,23.7006,3.8129
21.8149,23.0917,8.9834,22.5228,23.1942,8.1718,22.5519,22.8983,9.4683,NaN,NaN,NaN,23.1173,21.3808,11.2426,20.434,22.6341,9.2218,23.4116,23.5048,3.6935,21.9589,22.7244,0.2653,21.1714,21.9897,-2.3805,18.5721,22.0439,-4.3168,20.9858,23.1945,1.1113,19.6042,22.6743,-0.5173,17.5714,21.9536,-1.456,19.6432,23.1856,3.6696,17.7343,22.7366,3.4908,15.6943,22.0516,3.6502,18.4353,19.9819,13.0248,17.0391,21.1303,12.304,14.7119,19.2343,12.2823,23.054631,20.464937,12.77877,20.951504,19.811067,13.074068,21.5351,23.5586,3.7332
21.9084,23.0595,8.9314,22.632,23.1533,8.1321,22.6368,22.8864,9.4327,NaN,NaN,NaN,23.1684,21.3925,11.2279,20.5263,22.6123,9.1574,23.6059,23.3948,3.6714,22.2449,22.5429,0.2144,21.5268,21.749,-2.4386,18.9951,21.6666,-4.4438,21.2458,23.0203,1.0331,19.9026,22.4748,-0.6083,17.9014,21.7112,-1.592,19.8426,23.0503,3.5609,17.9412,22.5831,3.3502,15.9025,21.8785,3.4685,18.4773,19.9868,13.0057,17.0836,21.1378,12.2852,14.7994,19.1955,12.2238,23.101894,20.504433,12.765821,20.99191,19.824783,13.056395,21.7259,23.4286,3.6653
